Date,Class,Transaction Category,Debit,Credit
07/20/2026,2023,3rd Party - DoorDash,457.83,
07/20/2026,2023,3rd Party - UberEats,237.75,
07/20/2026,2023,Cash Over/Short Adjustment,0.81,
07/20/2026,2023,Register Audit Adjustment,242,
07/20/2026,2024,Subject to Tax,,173.5
07/20/2026,2024,Non-Taxable Sales,,2980.88
07/20/2026,2024,3rd Party Tax Exempt,,14.88
07/20/2026,2024,Register Audit,161.23,
07/20/2026,2024,Sales Tax,,13.25
07/20/2026,2024,In-Store Credit Card,1885.72,
07/20/2026,2024,Online Credit card,795.52,
07/20/2026,2024,Online Credit Card Tips,,13
07/20/2026,2024,In-Store Credit Card Tips,,112.67
07/20/2026,2024,Gift Card,8.35,
07/20/2026,2024,3rd Party - DoorDash,371.16,
07/20/2026,2024,3rd Party - GrubHub,12.84,
07/20/2026,2024,3rd Party - UberEats,73.36,
07/20/2026,2047,Subject to Tax,,124.02
07/20/2026,2047,Non-Taxable Sales,,3087.96
07/20/2026,2047,3rd Party Tax Exempt,,25.32
07/20/2026,2047,Register Audit,295,
07/20/2026,2047,Sales Tax,,8.93
07/20/2026,2047,In-Store Credit Card,1367.42,
07/20/2026,2047,Online Credit card,1204.7,
07/20/2026,2047,Online Credit Card Tips,,25
07/20/2026,2047,In-Store Credit Card Tips,,62.52
07/20/2026,2047,3rd Party - DoorDash,465.7,
07/20/2026,2047,Cash Over/Short Adjustment,0.93,
07/20/2026,4003,Subject to Tax,,3859.9
07/20/2026,4003,Register Audit,297.6,
07/20/2026,4003,Sales Tax,,376.29
07/20/2026,4003,In-Store Credit Card,1895.88,
07/20/2026,4003,Online Credit card,1225.23,
07/20/2026,4003,Online Credit Card Tips,,15
07/20/2026,4003,In-Store Credit Card Tips,,153.43
07/20/2026,4003,Gift Card,52.11,
07/20/2026,4003,3rd Party - DoorDash,623.19,
07/20/2026,4003,3rd Party - UberEats,309.14,
07/20/2026,4003,Cash Over/Short Adjustment,0.47,
07/20/2026,4003,Register Audit Adjustment,1,
07/20/2026,4004,Subject to Tax,,3991.73
07/20/2026,4004,Sales Tax,,389.15
07/20/2026,4004,In-Store Credit Card,1760.97,
07/20/2026,4004,Online Credit card,569.87,
07/20/2026,4004,Online Credit Card Tips,,9
07/20/2026,4004,In-Store Credit Card Tips,,96.98
07/20/2026,4004,3rd Party - DoorDash,1135.31,
07/20/2026,4004,3rd Party - UberEats,867.37,
07/20/2026,4004,Cash Over/Short Adjustment,0.34,
07/20/2026,4004,Register Audit Adjustment,153,
07/20/2026,4005,Subject to Tax,,4026.91
07/20/2026,4005,Register Audit,204,
07/20/2026,4005,Sales Tax,,392.68
07/20/2026,4005,In-Store Credit Card,2700,
07/20/2026,4005,Online Credit card,1003.63,
07/20/2026,4005,In-Store Credit Card Tips,,191.57
07/20/2026,4005,Gift Card,35.99,
07/20/2026,4005,3rd Party - DoorDash,426.7,
07/20/2026,4005,3rd Party - GrubHub,14.09,
07/20/2026,4005,3rd Party - UberEats,225.97,
07/20/2026,4005,Cash Over/Short Adjustment,0.78,
07/20/2026,4008,Subject to Tax,,3012.63
07/20/2026,4008,Register Audit,259,
07/20/2026,4008,Sales Tax,,293.74
07/20/2026,4008,In-Store Credit Card,2060.39,
07/20/2026,4008,Online Credit card,672.6,
07/20/2026,4008,Online Credit Card Tips,,17.12
07/20/2026,4008,In-Store Credit Card Tips,,115.27
07/20/2026,4008,Gift Card,22.82,
07/20/2026,4008,3rd Party - DoorDash,252.45,
07/20/2026,4008,3rd Party - UberEats,171.74,
07/20/2026,4008,Cash Over/Short Adjustment,,0.24
07/20/2026,4009,Subject to Tax,,2586.53
07/20/2026,4009,Register Audit,395,
07/20/2026,4009,Sales Tax,,252.15
07/20/2026,4009,In-Store Credit Card,2055.29,
07/20/2026,4009,Payout,8.77,
07/20/2026,4009,Online Credit card,134.81,
07/20/2026,4009,Online Credit Card Tips,,3
07/20/2026,4009,In-Store Credit Card Tips,,85.74
07/20/2026,4009,Gift Card,9.82,
07/20/2026,4009,3rd Party - DoorDash,28.18,
07/20/2026,4009,3rd Party - UberEats,296.31,
07/20/2026,4009,Cash Over/Short Adjustment,,0.76
07/20/2026,4010,Subject to Tax,,2722.4
07/20/2026,4010,Register Audit,265,
07/20/2026,4010,Sales Tax,,265.41
07/20/2026,4010,In-Store Credit Card,1792.25,
07/20/2026,4010,Online Credit card,516.97,
07/20/2026,4010,In-Store Credit Card Tips,,151.23
07/20/2026,4010,Gift Card,34.24,
07/20/2026,4010,3rd Party - DoorDash,142.53,
07/20/2026,4010,3rd Party - GrubHub,25.88,
07/20/2026,4010,3rd Party - UberEats,292.2,
07/20/2026,4010,Cash Over/Short Adjustment,0.97,
07/20/2026,4010,Register Audit Adjustment,69,
07/20/2026,4015,Subject to Tax,,3633.84
07/20/2026,4015,Register Audit,287,
07/20/2026,4015,Sales Tax,,354.26
07/20/2026,4015,In-Store Credit Card,2200,
07/20/2026,4015,Online Credit card,812.93,
07/20/2026,4015,Online Credit Card Tips,,33
07/20/2026,4015,In-Store Credit Card Tips,,149.11
07/20/2026,4015,Gift Card,19.32,
07/20/2026,4015,3rd Party - DoorDash,629.23,
07/20/2026,4015,3rd Party - UberEats,225.92,
07/20/2026,4015,Cash Over/Short Adjustment,,0.19
07/20/2026,4015,Register Audit Adjustment,,4
07/20/2026,4021,Subject to Tax,,3993.64
07/20/2026,4021,Register Audit,433,
07/20/2026,4021,Sales Tax,,389.39
07/20/2026,4021,In-Store Credit Card,2676.51,
07/20/2026,4021,Online Credit card,974.32,
07/20/2026,4021,Online Gift Card,19.97,
07/20/2026,4021,Online Credit Card Tips,,43.41
07/20/2026,4021,In-Store Credit Card Tips,,193.51
07/20/2026,4021,Gift Card,37.71,
07/20/2026,4021,3rd Party - DoorDash,225.18,
07/20/2026,4021,3rd Party - UberEats,253.1,
07/20/2026,4021,Cash Over/Short Adjustment,0.16,
07/20/2026,4025,Subject to Tax,,3644
07/20/2026,4025,Register Audit,275,
07/20/2026,4025,Sales Tax,,355.33
07/20/2026,4025,In-Store Credit Card,1757.36,
07/20/2026,4025,Online Credit card,1303.97,
07/20/2026,4025,Online Credit Card Tips,,33
07/20/2026,4025,In-Store Credit Card Tips,,114.02
07/20/2026,4025,Gift Card,37.37,
07/20/2026,4025,3rd Party - DoorDash,424.63,
07/20/2026,4025,3rd Party - GrubHub,85.92,
07/20/2026,4025,3rd Party - UberEats,262.99,
07/20/2026,4025,Cash Over/Short Adjustment,,0.89
07/20/2026,4027,Subject to Tax,,4115.23
07/20/2026,4027,Sales Tax,,401.21
07/20/2026,4027,In-Store Credit Card,2244.48,
07/20/2026,4027,Online Credit card,1196.79,
07/20/2026,4027,In-Store Credit Card Tips,,121.55
07/20/2026,4027,Gift Card,15.8,
07/20/2026,4027,3rd Party - DoorDash,453.07,
07/20/2026,4027,3rd Party - UberEats,477.78,
07/20/2026,4027,Cash Over/Short Adjustment,0.07,
07/20/2026,4027,Register Audit Adjustment,250,
07/20/2026,4034,Subject to Tax,,3581.01
07/20/2026,4034,Register Audit,260,
07/20/2026,4034,Sales Tax,,348.98
07/20/2026,4034,In-Store Credit Card,2463.83,
07/20/2026,4034,Payout,30.68,
07/20/2026,4034,Online Credit card,941.07,
07/20/2026,4034,Online Gift Card,25,
07/20/2026,4034,Online Credit Card Tips,,23
07/20/2026,4034,In-Store Credit Card Tips,,145.24
07/20/2026,4034,Online Gift Card Tips,,2
07/20/2026,4034,Gift Card,35,
07/20/2026,4034,3rd Party - DoorDash,345.34,
07/20/2026,4034,Cash Over/Short Adjustment,,0.69
07/20/2026,4036,Subject to Tax,,4206.89
07/20/2026,4036,Register Audit,240,
07/20/2026,4036,Sales Tax,,410.11
07/20/2026,4036,In-Store Credit Card,2299.63,
07/20/2026,4036,Online Credit card,1361.74,
07/20/2026,4036,Online Gift Card,20.42,
07/20/2026,4036,Online Credit Card Tips,,41
07/20/2026,4036,In-Store Credit Card Tips,,153.18
07/20/2026,4036,Gift Card,36.17,
07/20/2026,4036,3rd Party - DoorDash,566.56,
07/20/2026,4036,3rd Party - GrubHub,16,
07/20/2026,4036,3rd Party - UberEats,270.34,
07/20/2026,4036,Cash Over/Short Adjustment,0.32,
07/20/2026,4042,Subject to Tax,,4649.82
07/20/2026,4042,Sales Tax,,453.45
07/20/2026,4042,In-Store Credit Card,2197.94,
07/20/2026,4042,Payout,10,
07/20/2026,4042,Online Credit card,2128.02,
07/20/2026,4042,Online Gift Card,14.95,
07/20/2026,4042,Online Credit Card Tips,,53
07/20/2026,4042,In-Store Credit Card Tips,,199.82
07/20/2026,4042,Online Gift Card Tips,,2
07/20/2026,4042,Gift Card,14.12,
07/20/2026,4042,3rd Party - DoorDash,651.91,
07/20/2026,4042,3rd Party - UberEats,76.09,
07/20/2026,4042,Cash Over/Short Adjustment,0.06,
07/20/2026,4042,Register Audit Adjustment,265,
07/20/2026,4052,Subject to Tax,,5420.4
07/20/2026,4052,Register Audit,961,
07/20/2026,4052,Sales Tax,,528.4
07/20/2026,4052,In-Store Credit Card,2800.59,
07/20/2026,4052,Payout,16.38,
07/20/2026,4052,Online Credit card,1804.67,
07/20/2026,4052,Online Credit Card Tips,,55
07/20/2026,4052,In-Store Credit Card Tips,,144.17
07/20/2026,4052,Gift Card,23.21,
07/20/2026,4052,3rd Party - DoorDash,497.44,
07/20/2026,4052,3rd Party - UberEats,44.97,
07/20/2026,4052,Cash Over/Short Adjustment,,0.29
07/20/2026,4061,Subject to Tax,,3981.94
07/20/2026,4061,Sales Tax,,388.24
07/20/2026,4061,In-Store Credit Card,2256.16,
07/20/2026,4061,Payout,8.2,
07/20/2026,4061,Online Credit card,1328.28,
07/20/2026,4061,Online Credit Card Tips,,41.68
07/20/2026,4061,In-Store Credit Card Tips,,85.55
07/20/2026,4061,Gift Card Sold,,30
07/20/2026,4061,3rd Party - DoorDash,527.22,
07/20/2026,4061,3rd Party - UberEats,244.32,
07/20/2026,4061,Cash Over/Short Adjustment,0.23,
07/20/2026,4061,Register Audit Adjustment,163,
07/20/2026,4074,Subject to Tax,,2584.28
07/20/2026,4074,Register Audit,35,
07/20/2026,4074,Sales Tax,,251.96
07/20/2026,4074,In-Store Credit Card,1749.59,
07/20/2026,4074,Online Credit card,880.89,
07/20/2026,4074,Online Credit Card Tips,,23
07/20/2026,4074,In-Store Credit Card Tips,,141.74
07/20/2026,4074,3rd Party - DoorDash,157.18,
07/20/2026,4074,3rd Party - UberEats,178.53,
07/20/2026,4074,Cash Over/Short Adjustment,,0.21
07/20/2026,5042,Subject to Tax,,3459.85
07/20/2026,5042,Non-Taxable Sales,,10.5
07/20/2026,5042,3rd Party Tax Exempt,,333.39
07/20/2026,5042,Register Audit,348,
07/20/2026,5042,Sales Tax,,237.39
07/20/2026,5042,In-Store Credit Card,2003.81,
07/20/2026,5042,Payout,13.37,
07/20/2026,5042,Online Credit card,1520.51,
07/20/2026,5042,Online Gift Card,6.78,
07/20/2026,5042,Online Credit Card Tips,,60
07/20/2026,5042,In-Store Credit Card Tips,,124.13
07/20/2026,5042,Gift Card,19.47,
07/20/2026,5042,Gift Card Sold,,20
07/20/2026,5042,3rd Party - DoorDash,186.64,
07/20/2026,5042,3rd Party - UberEats,146.75,
07/20/2026,5042,Cash Over/Short Adjustment,,0.07
07/20/2026,5043,Subject to Tax,,4343.95
07/20/2026,5043,Non-Taxable Sales,,21
07/20/2026,5043,3rd Party Tax Exempt,,1225.88
07/20/2026,5043,Register Audit,538,
07/20/2026,5043,Sales Tax,,294.76
07/20/2026,5043,In-Store Credit Card,2379.75,
07/20/2026,5043,Online Credit card,1932.87,
07/20/2026,5043,Online Credit Card Tips,,68
07/20/2026,5043,In-Store Credit Card Tips,,148.45
07/20/2026,5043,Gift Card,25.2,
07/20/2026,5043,3rd Party - DoorDash,673.98,
07/20/2026,5043,3rd Party - GrubHub,45.22,
07/20/2026,5043,3rd Party - UberEats,506.68,
07/20/2026,5043,Cash Over/Short Adjustment,0.34,
07/20/2026,5049,Subject to Tax,,2402.6
07/20/2026,5049,Non-Taxable Sales,,10
07/20/2026,5049,3rd Party Tax Exempt,,416.71
07/20/2026,5049,Register Audit,502,
07/20/2026,5049,Sales Tax,,197.85
07/20/2026,5049,In-Store Credit Card,1342.22,
07/20/2026,5049,Online Credit card,844.16,
07/20/2026,5049,Online Credit Card Tips,,11
07/20/2026,5049,In-Store Credit Card Tips,,80.12
07/20/2026,5049,Gift Card,13.61,
07/20/2026,5049,3rd Party - DoorDash,396.92,
07/20/2026,5049,3rd Party - UberEats,19.79,
07/20/2026,5049,Cash Over/Short Adjustment,,0.42
07/20/2026,5051,Subject to Tax,,2897.5
07/20/2026,5051,Non-Taxable Sales,,11
07/20/2026,5051,3rd Party Tax Exempt,,416.04
07/20/2026,5051,Register Audit,292,
07/20/2026,5051,Sales Tax,,200.87
07/20/2026,5051,In-Store Credit Card,2133.05,
07/20/2026,5051,Online Credit card,765.83,
07/20/2026,5051,Online Credit Card Tips,,20
07/20/2026,5051,In-Store Credit Card Tips,,130.53
07/20/2026,5051,Gift Card,69.94,
07/20/2026,5051,3rd Party - DoorDash,238.17,
07/20/2026,5051,3rd Party - GrubHub,14.88,
07/20/2026,5051,3rd Party - UberEats,162.99,
07/20/2026,5051,Cash Over/Short Adjustment,,0.92
07/20/2026,5057,Subject to Tax,,4041.7
07/20/2026,5057,Non-Taxable Sales,,13
07/20/2026,5057,3rd Party Tax Exempt,,430.65
07/20/2026,5057,Register Audit,449,
07/20/2026,5057,Sales Tax,,320.79
07/20/2026,5057,In-Store Credit Card,2500.72,
07/20/2026,5057,Online Credit card,1547.97,
07/20/2026,5057,Online Gift Card,10,
07/20/2026,5057,Online Credit Card Tips,,35.77
07/20/2026,5057,In-Store Credit Card Tips,,149.67
07/20/2026,5057,Gift Card,53.3,
07/20/2026,5057,3rd Party - DoorDash,253.77,
07/20/2026,5057,3rd Party - UberEats,176.88,
07/20/2026,5057,Cash Over/Short Adjustment,,0.06
07/20/2026,5059,Subject to Tax,,2908.35
07/20/2026,5059,Non-Taxable Sales,,19.5
07/20/2026,5059,3rd Party Tax Exempt,,499.56
07/20/2026,5059,Sales Tax,,201.45
07/20/2026,5059,In-Store Credit Card,2284.64,
07/20/2026,5059,Payout,47.22,
07/20/2026,5059,Online Credit card,598.4,
07/20/2026,5059,Online Credit Card Tips,,14
07/20/2026,5059,In-Store Credit Card Tips,,117.35
07/20/2026,5059,3rd Party - DoorDash,420.97,
07/20/2026,5059,3rd Party - GrubHub,67.85,
07/20/2026,5059,3rd Party - UberEats,10.74,
07/20/2026,5059,Cash Over/Short Adjustment,0.39,
07/20/2026,5059,Register Audit Adjustment,330,
07/20/2026,5062,Subject to Tax,,2252.41
07/20/2026,5062,Non-Taxable Sales,,11
07/20/2026,5062,3rd Party Tax Exempt,,346.81
07/20/2026,5062,Sales Tax,,155.4
07/20/2026,5062,In-Store Credit Card,1666.53,
07/20/2026,5062,Online Credit card,570.43,
07/20/2026,5062,Online Gift Card,12.45,
07/20/2026,5062,Online Credit Card Tips,,23
07/20/2026,5062,In-Store Credit Card Tips,,121.82
07/20/2026,5062,Online Gift Card Tips,,1
07/20/2026,5062,Gift Card,12.2,
07/20/2026,5062,3rd Party - DoorDash,201.16,
07/20/2026,5062,3rd Party - UberEats,145.65,
07/20/2026,5062,Cash Over/Short Adjustment,0.02,
07/20/2026,5062,Register Audit Adjustment,303,
07/20/2026,5101,Subject to Tax,,2480.25
07/20/2026,5101,Non-Taxable Sales,,5
07/20/2026,5101,3rd Party Tax Exempt,,317.44
07/20/2026,5101,Register Audit,192,
07/20/2026,5101,Sales Tax,,171.9
07/20/2026,5101,In-Store Credit Card,1853.37,
07/20/2026,5101,Online Credit card,716.49,
07/20/2026,5101,Online Gift Card,25,
07/20/2026,5101,Online Credit Card Tips,,13
07/20/2026,5101,In-Store Credit Card Tips,,120.42
07/20/2026,5101,Online Gift Card Tips,,2.57
07/20/2026,5101,Gift Card,7.12,
07/20/2026,5101,3rd Party - DoorDash,289.25,
07/20/2026,5101,3rd Party - GrubHub,28.19,
07/20/2026,5101,Cash Over/Short Adjustment,,0.84
07/20/2026,5112,Subject to Tax,,2560.75
07/20/2026,5112,Non-Taxable Sales,,19
07/20/2026,5112,3rd Party Tax Exempt,,479.55
07/20/2026,5112,Register Audit,191,
07/20/2026,5112,Sales Tax,,200.54
07/20/2026,5112,In-Store Credit Card,1458.58,
07/20/2026,5112,Online Credit card,1261,
07/20/2026,5112,Online Credit Card Tips,,46
07/20/2026,5112,In-Store Credit Card Tips,,84.02
07/20/2026,5112,3rd Party - DoorDash,355.14,
07/20/2026,5112,3rd Party - UberEats,124.41,
07/20/2026,5112,Cash Over/Short Adjustment,,0.27
07/20/2026,5127,Subject to Tax,,3185.2
07/20/2026,5127,3rd Party Tax Exempt,,100.3
07/20/2026,5127,Register Audit,657,
07/20/2026,5127,Sales Tax,,252.61
07/20/2026,5127,In-Store Credit Card,1940.61,
07/20/2026,5127,Online Credit card,1004.15,
07/20/2026,5127,Online Credit Card Tips,,49
07/20/2026,5127,In-Store Credit Card Tips,,124.64
07/20/2026,5127,Gift Card,9.77,
07/20/2026,5127,3rd Party - DoorDash,100.3,
07/20/2026,5127,Cash Over/Short Adjustment,,0.08
07/20/2026,6021,Subject to Tax,,3724.73
07/20/2026,6021,Non-Taxable Sales,,25
07/20/2026,6021,3rd Party Tax Exempt,,225.05
07/20/2026,6021,Register Audit,220,
07/20/2026,6021,Sales Tax,,353.84
07/20/2026,6021,In-Store Credit Card,1967.73,
07/20/2026,6021,Online Credit card,1650.04,
07/20/2026,6021,Online Gift Card,3.42,
07/20/2026,6021,Online Credit Card Tips,,42.01
07/20/2026,6021,In-Store Credit Card Tips,,147.11
07/20/2026,6021,3rd Party - DoorDash,378.99,
07/20/2026,6021,3rd Party - GrubHub,73.17,
07/20/2026,6021,3rd Party - UberEats,225.05,
07/20/2026,6021,Cash Over/Short Adjustment,,0.66
07/20/2026,6026,Subject to Tax,,2719.01
07/20/2026,6026,Non-Taxable Sales,,15
07/20/2026,6026,3rd Party Tax Exempt,,173.37
07/20/2026,6026,Sales Tax,,163.12
07/20/2026,6026,In-Store Credit Card,1869.75,
07/20/2026,6026,Payout,20,
07/20/2026,6026,Online Credit card,720.92,
07/20/2026,6026,Online Gift Card,15,
07/20/2026,6026,Online Credit Card Tips,,17.5
07/20/2026,6026,In-Store Credit Card Tips,,137.66
07/20/2026,6026,Online Gift Card Tips,,1
07/20/2026,6026,Gift Card,10,
07/20/2026,6026,3rd Party - DoorDash,362.03,
07/20/2026,6026,3rd Party - UberEats,173.37,
07/20/2026,6026,Cash Over/Short Adjustment,0.59,
07/20/2026,6026,Register Audit Adjustment,55,
07/20/2026,6032,Subject to Tax,,3467.4
07/20/2026,6032,Non-Taxable Sales,,33.5
07/20/2026,6032,3rd Party Tax Exempt,,195.91
07/20/2026,6032,Sales Tax,,208.02
07/20/2026,6032,In-Store Credit Card,1779.55,
07/20/2026,6032,Online Credit card,1260.29,
07/20/2026,6032,Online Gift Card,18.32,
07/20/2026,6032,Online Credit Card Tips,,49.66
07/20/2026,6032,In-Store Credit Card Tips,,142.77
07/20/2026,6032,Online Gift Card Tips,,2
07/20/2026,6032,3rd Party - DoorDash,476.15,
07/20/2026,6032,3rd Party - GrubHub,74.47,
07/20/2026,6032,3rd Party - UberEats,195.91,
07/20/2026,6032,Cash Over/Short Adjustment,0.57,
07/20/2026,6032,Register Audit Adjustment,294,
07/20/2026,6037,Subject to Tax,,3882.09
07/20/2026,6037,Non-Taxable Sales,,7
07/20/2026,6037,Tax Exempt,,26
07/20/2026,6037,Register Audit,207,
07/20/2026,6037,Sales Tax,,427.21
07/20/2026,6037,In-Store Credit Card,2766.85,
07/20/2026,6037,Payout,25.33,
07/20/2026,6037,Online Credit card,1493.66,
07/20/2026,6037,Online Credit Card Tips,,72
07/20/2026,6037,In-Store Credit Card Tips,,176
07/20/2026,6037,3rd Party - UberEats,97.23,
07/20/2026,6037,Cash Over/Short Adjustment,0.23,
07/20/2026,6039,Subject to Tax,,3059.09
07/20/2026,6039,Non-Taxable Sales,,33
07/20/2026,6039,3rd Party Tax Exempt,,334.55
07/20/2026,6039,Sales Tax,,183.55
07/20/2026,6039,In-Store Credit Card,1690.96,
07/20/2026,6039,Online Credit card,909.68,
07/20/2026,6039,Online Gift Card,11.08,
07/20/2026,6039,Online Credit Card Tips,,31
07/20/2026,6039,In-Store Credit Card Tips,,121.5
07/20/2026,6039,Gift Card,6.48,
07/20/2026,6039,3rd Party - DoorDash,671.18,
07/20/2026,6039,3rd Party - UberEats,334.55,
07/20/2026,6039,Cash Over/Short Adjustment,0.76,
07/20/2026,6039,Register Audit Adjustment,138,
07/20/2026,6044,Subject to Tax,,3379.11
07/20/2026,6044,Non-Taxable Sales,,23
07/20/2026,6044,3rd Party Tax Exempt,,12.84
07/20/2026,6044,Sales Tax,,381.82
07/20/2026,6044,In-Store Credit Card,1628.35,
07/20/2026,6044,Online Credit card,1207.62,
07/20/2026,6044,Online Credit Card Tips,,26.09
07/20/2026,6044,In-Store Credit Card Tips,,84.14
07/20/2026,6044,Gift Card,36.91,
07/20/2026,6044,3rd Party - DoorDash,342.42,
07/20/2026,6044,3rd Party - UberEats,12.84,
07/20/2026,6044,Cash Over/Short Adjustment,0.86,
07/20/2026,6044,Register Audit Adjustment,678,
07/20/2026,6065,Subject to Tax,,2584.11
07/20/2026,6065,Non-Taxable Sales,,5
07/20/2026,6065,3rd Party Tax Exempt,,142.19
07/20/2026,6065,Sales Tax,,258.58
07/20/2026,6065,In-Store Credit Card,1733.78,
07/20/2026,6065,Payout,5.04,
07/20/2026,6065,Online Credit card,776.57,
07/20/2026,6065,Online Gift Card,46.6,
07/20/2026,6065,Online Credit Card Tips,,33
07/20/2026,6065,In-Store Credit Card Tips,,120.94
07/20/2026,6065,Online Gift Card Tips,,1
07/20/2026,6065,Gift Card,20.3,
07/20/2026,6065,3rd Party - DoorDash,210.18,
07/20/2026,6065,3rd Party - GrubHub,23.23,
07/20/2026,6065,3rd Party - UberEats,142.19,
07/20/2026,6065,Cash Over/Short Adjustment,0.93,
07/20/2026,6065,Register Audit Adjustment,186,
07/20/2026,6067,Subject to Tax,,3483.52
07/20/2026,6067,Non-Taxable Sales,,20
07/20/2026,6067,3rd Party Tax Exempt,,47.94
07/20/2026,6067,Sales Tax,,393.68
07/20/2026,6067,In-Store Credit Card,2193.65,
07/20/2026,6067,Payout,31.75,
07/20/2026,6067,Online Credit card,1345.48,
07/20/2026,6067,Online Credit Card Tips,,54
07/20/2026,6067,In-Store Credit Card Tips,,175.69
07/20/2026,6067,Gift Card,41.15,
07/20/2026,6067,3rd Party - DoorDash,225.81,
07/20/2026,6067,3rd Party - UberEats,47.94,
07/20/2026,6067,Cash Over/Short Adjustment,0.05,
07/20/2026,6067,Register Audit Adjustment,289,
07/20/2026,6072,Subject to Tax,,3691.57
07/20/2026,6072,Non-Taxable Sales,,42
07/20/2026,6072,3rd Party Tax Exempt,,206.75
07/20/2026,6072,Register Audit,460,
07/20/2026,6072,Sales Tax,,435.55
07/20/2026,6072,In-Store Credit Card,2055.98,
07/20/2026,6072,Payout,30,
07/20/2026,6072,Online Credit card,1056.22,
07/20/2026,6072,Online Gift Card,12,
07/20/2026,6072,Online Credit Card Tips,,8
07/20/2026,6072,In-Store Credit Card Tips,,108.94
07/20/2026,6072,3rd Party - DoorDash,658.4,
07/20/2026,6072,3rd Party - GrubHub,14.36,
07/20/2026,6072,3rd Party - UberEats,206.75,
07/20/2026,6072,Cash Over/Short Adjustment,,0.9
07/20/2026,6074,Subject to Tax,,2972.56
07/20/2026,6074,Non-Taxable Sales,,31.5
07/20/2026,6074,3rd Party Tax Exempt,,108.41
07/20/2026,6074,Sales Tax,,267.51
07/20/2026,6074,In-Store Credit Card,1937.5,
07/20/2026,6074,Payout,82.82,
07/20/2026,6074,Online Credit card,918.71,
07/20/2026,6074,Online Credit Card Tips,,22
07/20/2026,6074,In-Store Credit Card Tips,,106.23
07/20/2026,6074,Gift Card,87.45,
07/20/2026,6074,3rd Party - GrubHub,102.09,
07/20/2026,6074,3rd Party - UberEats,108.41,
07/20/2026,6074,Cash Over/Short Adjustment,0.23,
07/20/2026,6074,Register Audit Adjustment,271,
07/20/2026,6076,Subject to Tax,,1703.65
07/20/2026,6076,Non-Taxable Sales,,10
07/20/2026,6076,3rd Party Tax Exempt,,63.04
07/20/2026,6076,Sales Tax,,153.26
07/20/2026,6076,In-Store Credit Card,783.31,
07/20/2026,6076,Payout,20.33,
07/20/2026,6076,Online Credit card,612.52,
07/20/2026,6076,Online Credit Card Tips,,19
07/20/2026,6076,In-Store Credit Card Tips,,34.02
07/20/2026,6076,3rd Party - DoorDash,313.09,
07/20/2026,6076,3rd Party - UberEats,63.04,
07/20/2026,6076,Cash Over/Short Adjustment,0.68,
07/20/2026,6076,Register Audit Adjustment,190,
07/20/2026,6083,Subject to Tax,,3317.3
07/20/2026,6083,Non-Taxable Sales,,15
07/20/2026,6083,3rd Party Tax Exempt,,86.98
