Date,Class,Transaction Category,Debit,Credit
06/01/2026,2006,Subject to Tax,,131.7
06/01/2026,2006,Non-Taxable Sales,,3282.32
06/01/2026,2006,3rd Party Tax Exempt,,26.28
06/01/2026,2006,Register Audit,127,
06/01/2026,2006,Sales Tax,,9.56
06/01/2026,2006,In-Store Credit Card,1688.01,
06/01/2026,2006,Online Credit card,1289.3,
06/01/2026,2006,Online Gift Card,11.7,
06/01/2026,2006,Online Credit Card Tips,,77.78
06/01/2026,2006,In-Store Credit Card Tips,,98.63
06/01/2026,2006,Online Gift Card Tips,,1
06/01/2026,2006,Gift Card,68.22,
06/01/2026,2006,3rd Party - DoorDash,319.5,
06/01/2026,2006,3rd Party - UberEats,124,
06/01/2026,2006,Cash Over/Short Adjustment,,0.46
06/01/2026,2016,Subject to Tax,,112.67
06/01/2026,2016,Non-Taxable Sales,,3541.73
06/01/2026,2016,3rd Party Tax Exempt,,3.72
06/01/2026,2016,Register Audit,499,
06/01/2026,2016,Sales Tax,,7.38
06/01/2026,2016,In-Store Credit Card,1887.32,
06/01/2026,2016,Online Credit card,956.14,
06/01/2026,2016,Online Gift Card,58.35,
06/01/2026,2016,Online Credit Card Tips,,27
06/01/2026,2016,In-Store Credit Card Tips,,88.1
06/01/2026,2016,Gift Card,19.94,
06/01/2026,2016,Gift Card Sold,,20
06/01/2026,2016,3rd Party - DoorDash,133.08,
06/01/2026,2016,3rd Party - UberEats,246.59,
06/01/2026,2016,Cash Over/Short Adjustment,0.18,
06/01/2026,2017,Subject to Tax,,149.7
06/01/2026,2017,Non-Taxable Sales,,3364.54
06/01/2026,2017,3rd Party Tax Exempt,,26.28
06/01/2026,2017,Register Audit,180,
06/01/2026,2017,Sales Tax,,10.41
06/01/2026,2017,In-Store Credit Card,1955.15,
06/01/2026,2017,Payout,44.19,
06/01/2026,2017,Online Credit card,943.72,
06/01/2026,2017,Online Credit Card Tips,,37.55
06/01/2026,2017,In-Store Credit Card Tips,,130.48
06/01/2026,2017,Gift Card,37.8,
06/01/2026,2017,Gift Card Sold,,25
06/01/2026,2017,3rd Party - DoorDash,445.26,
06/01/2026,2017,3rd Party - GrubHub,12.54,
06/01/2026,2017,3rd Party - UberEats,125.27,
06/01/2026,2017,Cash Over/Short Adjustment,0.03,
06/01/2026,2020,Subject to Tax,,369.26
06/01/2026,2020,Non-Taxable Sales,,3375.53
06/01/2026,2020,3rd Party Tax Exempt,,36.72
06/01/2026,2020,Register Audit,587,
06/01/2026,2020,Sales Tax,,26.76
06/01/2026,2020,In-Store Credit Card,1759.84,
06/01/2026,2020,Online Credit card,894.02,
06/01/2026,2020,Online Gift Card,10,
06/01/2026,2020,Online Credit Card Tips,,19
06/01/2026,2020,In-Store Credit Card Tips,,98.36
06/01/2026,2020,Gift Card,76.36,
06/01/2026,2020,3rd Party - DoorDash,506.89,
06/01/2026,2020,3rd Party - GrubHub,27.95,
06/01/2026,2020,3rd Party - UberEats,63.12,
06/01/2026,2020,Cash Over/Short Adjustment,0.45,
06/01/2026,2023,Subject to Tax,,208.34
06/01/2026,2023,Non-Taxable Sales,,3603.63
06/01/2026,2023,3rd Party Tax Exempt,,18.24
06/01/2026,2023,Register Audit,254,
06/01/2026,2023,Sales Tax,,14.78
06/01/2026,2023,In-Store Credit Card,1985.15,
06/01/2026,2023,Online Credit card,1248.16,
06/01/2026,2023,Online Gift Card,11.9,
06/01/2026,2023,Online Credit Card Tips,,38
06/01/2026,2023,In-Store Credit Card Tips,,122.34
06/01/2026,2023,Online Gift Card Tips,,1
06/01/2026,2023,Gift Card,41.44,
06/01/2026,2023,3rd Party - DoorDash,345.87,
06/01/2026,2023,3rd Party - UberEats,119.13,
06/01/2026,2023,Cash Over/Short Adjustment,0.68,
06/01/2026,2024,Subject to Tax,,107.52
06/01/2026,2024,Non-Taxable Sales,,2933.96
06/01/2026,2024,3rd Party Tax Exempt,,16.84
06/01/2026,2024,Register Audit,85,
06/01/2026,2024,Sales Tax,,7.91
06/01/2026,2024,In-Store Credit Card,1467.34,
06/01/2026,2024,Online Credit card,953.31,
06/01/2026,2024,Online Gift Card,38.45,
06/01/2026,2024,Online Credit Card Tips,,20
06/01/2026,2024,In-Store Credit Card Tips,,98.27
06/01/2026,2024,Online Gift Card Tips,,3
06/01/2026,2024,Gift Card,44.3,
06/01/2026,2024,3rd Party - DoorDash,454.84,
06/01/2026,2024,3rd Party - GrubHub,12.54,
06/01/2026,2024,3rd Party - UberEats,132.04,
06/01/2026,2024,Cash Over/Short Adjustment,,0.32
06/01/2026,2047,Subject to Tax,,227.76
06/01/2026,2047,Non-Taxable Sales,,3420.53
06/01/2026,2047,3rd Party Tax Exempt,,41.4
06/01/2026,2047,Register Audit,333,
06/01/2026,2047,Sales Tax,,16.03
06/01/2026,2047,In-Store Credit Card,1895.5,
06/01/2026,2047,Payout,5.38,
06/01/2026,2047,Online Credit card,752,
06/01/2026,2047,Online Gift Card,11.8,
06/01/2026,2047,Online Credit Card Tips,,13
06/01/2026,2047,In-Store Credit Card Tips,,123.36
06/01/2026,2047,Gift Card,24.15,
06/01/2026,2047,3rd Party - DoorDash,713.14,
06/01/2026,2047,3rd Party - GrubHub,39.42,
06/01/2026,2047,3rd Party - UberEats,67.96,
06/01/2026,2047,Cash Over/Short Adjustment,,0.27
06/01/2026,4003,Subject to Tax,,4547.27
06/01/2026,4003,Register Audit,281,
06/01/2026,4003,Sales Tax,,443.31
06/01/2026,4003,In-Store Credit Card,2726.41,
06/01/2026,4003,Online Credit card,873.39,
06/01/2026,4003,Online Credit Card Tips,,17
06/01/2026,4003,In-Store Credit Card Tips,,209.28
06/01/2026,4003,Gift Card,61.7,
06/01/2026,4003,3rd Party - DoorDash,949.22,
06/01/2026,4003,3rd Party - UberEats,324.74,
06/01/2026,4003,Cash Over/Short Adjustment,0.4,
06/01/2026,4004,Subject to Tax,,4247.35
06/01/2026,4004,Register Audit,365,
06/01/2026,4004,Sales Tax,,414.14
06/01/2026,4004,In-Store Credit Card,1736.64,
06/01/2026,4004,Online Credit card,1122.22,
06/01/2026,4004,Online Credit Card Tips,,17
06/01/2026,4004,In-Store Credit Card Tips,,104.8
06/01/2026,4004,3rd Party - DoorDash,770.66,
06/01/2026,4004,3rd Party - UberEats,789,
06/01/2026,4004,Cash Over/Short Adjustment,,0.23
06/01/2026,4005,Subject to Tax,,4009.07
06/01/2026,4005,Tax Exempt,,1250.2
06/01/2026,4005,Register Audit,204,
06/01/2026,4005,Sales Tax,,390.91
06/01/2026,4005,In-Store Credit Card,4473.04,
06/01/2026,4005,Payout,27.61,
06/01/2026,4005,Online Credit card,779.22,
06/01/2026,4005,In-Store Credit Card Tips,,434.8
06/01/2026,4005,Gift Card,19.97,
06/01/2026,4005,3rd Party - DoorDash,186.41,
06/01/2026,4005,3rd Party - GrubHub,16.58,
06/01/2026,4005,3rd Party - UberEats,377.86,
06/01/2026,4005,Cash Over/Short Adjustment,0.29,
06/01/2026,4008,Subject to Tax,,2673
06/01/2026,4008,Register Audit,321,
06/01/2026,4008,Sales Tax,,260.6
06/01/2026,4008,In-Store Credit Card,1701.92,
06/01/2026,4008,Online Credit card,658.37,
06/01/2026,4008,Online Credit Card Tips,,21
06/01/2026,4008,In-Store Credit Card Tips,,92.22
06/01/2026,4008,Gift Card,7.06,
06/01/2026,4008,3rd Party - DoorDash,259.67,
06/01/2026,4008,3rd Party - UberEats,99.26,
06/01/2026,4008,Cash Over/Short Adjustment,,0.46
06/01/2026,4010,Subject to Tax,,3369.38
06/01/2026,4010,Register Audit,263,
06/01/2026,4010,Sales Tax,,328.6
06/01/2026,4010,In-Store Credit Card,1907.86,
06/01/2026,4010,Payout,25,
06/01/2026,4010,Online Credit card,1038.07,
06/01/2026,4010,Online Gift Card,9.02,
06/01/2026,4010,In-Store Credit Card Tips,,132.61
06/01/2026,4010,Gift Card,38.47,
06/01/2026,4010,3rd Party - DoorDash,398.45,
06/01/2026,4010,3rd Party - GrubHub,44.05,
06/01/2026,4010,3rd Party - UberEats,106.56,
06/01/2026,4010,Cash Over/Short Adjustment,0.11,
06/01/2026,4015,Subject to Tax,,3813.57
06/01/2026,4015,Sales Tax,,371.82
06/01/2026,4015,In-Store Credit Card,1842.93,
06/01/2026,4015,Online Credit card,1227.21,
06/01/2026,4015,Online Credit Card Tips,,62
06/01/2026,4015,In-Store Credit Card Tips,,132.82
06/01/2026,4015,Gift Card,35.8,
06/01/2026,4015,3rd Party - DoorDash,656.54,
06/01/2026,4015,3rd Party - GrubHub,23.97,
06/01/2026,4015,3rd Party - UberEats,285.16,
06/01/2026,4015,Cash Over/Short Adjustment,0.6,
06/01/2026,4015,Register Audit Adjustment,308,
06/01/2026,4021,Subject to Tax,,3844.61
06/01/2026,4021,Sales Tax,,374.84
06/01/2026,4021,In-Store Credit Card,2037.25,
06/01/2026,4021,Online Credit card,1318.42,
06/01/2026,4021,Online Gift Card,23.76,
06/01/2026,4021,Online Credit Card Tips,,45
06/01/2026,4021,In-Store Credit Card Tips,,148.78
06/01/2026,4021,3rd Party - DoorDash,459.46,
06/01/2026,4021,3rd Party - UberEats,321.41,
06/01/2026,4021,Cash Over/Short Adjustment,0.93,
06/01/2026,4021,Register Audit Adjustment,252,
06/01/2026,4025,Subject to Tax,,3221.4
06/01/2026,4025,Register Audit,262,
06/01/2026,4025,Sales Tax,,314.08
06/01/2026,4025,In-Store Credit Card,1662.34,
06/01/2026,4025,Online Credit card,1053.61,
06/01/2026,4025,Online Credit Card Tips,,31.1
06/01/2026,4025,In-Store Credit Card Tips,,108.4
06/01/2026,4025,Gift Card,23.49,
06/01/2026,4025,Gift Card Sold,,100
06/01/2026,4025,3rd Party - DoorDash,280.14,
06/01/2026,4025,3rd Party - UberEats,493.74,
06/01/2026,4025,Cash Over/Short Adjustment,,0.34
06/01/2026,4027,Subject to Tax,,4774.81
06/01/2026,4027,Sales Tax,,465.46
06/01/2026,4027,In-Store Credit Card,2666.86,
06/01/2026,4027,Online Credit card,923.74,
06/01/2026,4027,Online Gift Card,11.74,
06/01/2026,4027,In-Store Credit Card Tips,,145.33
06/01/2026,4027,Gift Card,45,
06/01/2026,4027,3rd Party - DoorDash,820.94,
06/01/2026,4027,3rd Party - GrubHub,64.33,
06/01/2026,4027,3rd Party - UberEats,567.56,
06/01/2026,4027,Cash Over/Short Adjustment,0.43,
06/01/2026,4027,Register Audit Adjustment,285,
06/01/2026,4034,Subject to Tax,,3617.6
06/01/2026,4034,Register Audit,389,
06/01/2026,4034,Sales Tax,,352.73
06/01/2026,4034,In-Store Credit Card,1924.1,
06/01/2026,4034,Payout,19.11,
06/01/2026,4034,Online Credit card,875.46,
06/01/2026,4034,Online Credit Card Tips,,21.74
06/01/2026,4034,In-Store Credit Card Tips,,115.98
06/01/2026,4034,Gift Card,59.86,
06/01/2026,4034,3rd Party - DoorDash,752.59,
06/01/2026,4034,3rd Party - UberEats,88.14,
06/01/2026,4034,Cash Over/Short Adjustment,,0.21
06/01/2026,4036,Subject to Tax,,4007.77
06/01/2026,4036,Register Audit,469,
06/01/2026,4036,Sales Tax,,390.73
06/01/2026,4036,In-Store Credit Card,2193.98,
06/01/2026,4036,Online Credit card,1038.01,
06/01/2026,4036,Online Credit Card Tips,,14
06/01/2026,4036,In-Store Credit Card Tips,,153.71
06/01/2026,4036,Gift Card,20,
06/01/2026,4036,3rd Party - DoorDash,479.62,
06/01/2026,4036,3rd Party - GrubHub,48.07,
06/01/2026,4036,3rd Party - UberEats,317.42,
06/01/2026,4036,Cash Over/Short Adjustment,0.11,
06/01/2026,4042,Subject to Tax,,5095.6
06/01/2026,4042,Sales Tax,,496.87
06/01/2026,4042,In-Store Credit Card,2371.19,
06/01/2026,4042,Online Credit card,1658.83,
06/01/2026,4042,Online Gift Card,10.93,
06/01/2026,4042,Online Credit Card Tips,,55.16
06/01/2026,4042,In-Store Credit Card Tips,,124.67
06/01/2026,4042,Online Gift Card Tips,,1
06/01/2026,4042,Gift Card,23.33,
06/01/2026,4042,3rd Party - DoorDash,1207.31,
06/01/2026,4042,3rd Party - UberEats,143.87,
06/01/2026,4042,Cash Over/Short Adjustment,0.84,
06/01/2026,4042,Register Audit Adjustment,357,
06/01/2026,4052,Subject to Tax,,5004.95
06/01/2026,4052,Register Audit,435,
06/01/2026,4052,Sales Tax,,487.99
06/01/2026,4052,In-Store Credit Card,2684.49,
06/01/2026,4052,Payout,8.09,
06/01/2026,4052,Online Credit card,1529.87,
06/01/2026,4052,Online Credit Card Tips,,44.47
06/01/2026,4052,In-Store Credit Card Tips,,135.67
06/01/2026,4052,Gift Card,99.58,
06/01/2026,4052,3rd Party - DoorDash,770.78,
06/01/2026,4052,3rd Party - UberEats,145.41,
06/01/2026,4052,Cash Over/Short Adjustment,,0.14
06/01/2026,4061,Subject to Tax,,2141.51
06/01/2026,4061,Register Audit,132,
06/01/2026,4061,Sales Tax,,208.76
06/01/2026,4061,In-Store Credit Card,1411.16,
06/01/2026,4061,Online Credit card,667.2,
06/01/2026,4061,Online Gift Card,10,
06/01/2026,4061,Online Credit Card Tips,,22
06/01/2026,4061,In-Store Credit Card Tips,,81.36
06/01/2026,4061,Online Gift Card Tips,,2
06/01/2026,4061,Gift Card,10.87,
06/01/2026,4061,3rd Party - DoorDash,224.48,
06/01/2026,4061,Cash Over/Short Adjustment,,0.08
06/01/2026,4074,Subject to Tax,,2434.95
06/01/2026,4074,Register Audit,71,
06/01/2026,4074,Sales Tax,,237.42
06/01/2026,4074,In-Store Credit Card,1347.32,
06/01/2026,4074,Online Credit card,801.83,
06/01/2026,4074,Online Gift Card,25,
06/01/2026,4074,Online Credit Card Tips,,25
06/01/2026,4074,In-Store Credit Card Tips,,90.07
06/01/2026,4074,3rd Party - DoorDash,452.54,
06/01/2026,4074,3rd Party - UberEats,89.2,
06/01/2026,4074,Cash Over/Short Adjustment,0.55,
06/01/2026,5042,Subject to Tax,,2799.95
06/01/2026,5042,Non-Taxable Sales,,15.5
06/01/2026,5042,3rd Party Tax Exempt,,724.81
06/01/2026,5042,Register Audit,236,
06/01/2026,5042,Sales Tax,,194.01
06/01/2026,5042,In-Store Credit Card,1624.02,
06/01/2026,5042,Payout,85.65,
06/01/2026,5042,Online Credit card,1235.96,
06/01/2026,5042,Online Credit Card Tips,,49
06/01/2026,5042,In-Store Credit Card Tips,,136.37
06/01/2026,5042,Gift Card,13.64,
06/01/2026,5042,3rd Party - DoorDash,366.29,
06/01/2026,5042,3rd Party - UberEats,358.52,
06/01/2026,5042,Cash Over/Short Adjustment,,0.44
06/01/2026,5043,Subject to Tax,,5233.45
06/01/2026,5043,Non-Taxable Sales,,23.5
06/01/2026,5043,3rd Party Tax Exempt,,893.51
06/01/2026,5043,Register Audit,534.83,
06/01/2026,5043,Sales Tax,,360.82
06/01/2026,5043,In-Store Credit Card,3347.44,
06/01/2026,5043,Online Credit card,1931.87,
06/01/2026,5043,Online Credit Card Tips,,76
06/01/2026,5043,In-Store Credit Card Tips,,165.85
06/01/2026,5043,Gift Card,45.48,
06/01/2026,5043,3rd Party - DoorDash,828.33,
06/01/2026,5043,3rd Party - UberEats,65.18,
06/01/2026,5049,Subject to Tax,,3034.6
06/01/2026,5049,Non-Taxable Sales,,15
06/01/2026,5049,3rd Party Tax Exempt,,470.12
06/01/2026,5049,Register Audit,531,
06/01/2026,5049,Sales Tax,,248.19
06/01/2026,5049,In-Store Credit Card,2017.6,
06/01/2026,5049,Online Credit card,890.33,
06/01/2026,5049,Online Credit Card Tips,,32
06/01/2026,5049,In-Store Credit Card Tips,,110.55
06/01/2026,5049,Gift Card,1.88,
06/01/2026,5049,3rd Party - DoorDash,420.33,
06/01/2026,5049,3rd Party - UberEats,49.79,
06/01/2026,5049,Cash Over/Short Adjustment,,0.47
06/01/2026,5051,Subject to Tax,,2419.5
06/01/2026,5051,Non-Taxable Sales,,5
06/01/2026,5051,3rd Party Tax Exempt,,641.93
06/01/2026,5051,Register Audit,177,
06/01/2026,5051,Sales Tax,,167.63
06/01/2026,5051,In-Store Credit Card,1859.04,
06/01/2026,5051,Online Credit card,670.75,
06/01/2026,5051,Online Credit Card Tips,,28
06/01/2026,5051,In-Store Credit Card Tips,,107.32
06/01/2026,5051,Gift Card,21.45,
06/01/2026,5051,3rd Party - DoorDash,498.08,
06/01/2026,5051,3rd Party - UberEats,143.85,
06/01/2026,5051,Cash Over/Short Adjustment,,0.79
06/01/2026,5057,Subject to Tax,,3246
06/01/2026,5057,Non-Taxable Sales,,19.5
06/01/2026,5057,3rd Party Tax Exempt,,596.13
06/01/2026,5057,Register Audit,424,
06/01/2026,5057,Sales Tax,,256.41
06/01/2026,5057,In-Store Credit Card,2211.78,
06/01/2026,5057,Online Credit card,1029.79,
06/01/2026,5057,Online Credit Card Tips,,31.29
06/01/2026,5057,In-Store Credit Card Tips,,136.55
06/01/2026,5057,Gift Card,24.21,
06/01/2026,5057,3rd Party - DoorDash,291.61,
06/01/2026,5057,3rd Party - GrubHub,52.18,
06/01/2026,5057,3rd Party - UberEats,252.34,
06/01/2026,5057,Cash Over/Short Adjustment,,0.03
06/01/2026,5059,Subject to Tax,,2505.75
06/01/2026,5059,Non-Taxable Sales,,13
06/01/2026,5059,3rd Party Tax Exempt,,509.59
06/01/2026,5059,Sales Tax,,173.75
06/01/2026,5059,In-Store Credit Card,1896.75,
06/01/2026,5059,Payout,82.26,
06/01/2026,5059,Online Credit card,548.03,
06/01/2026,5059,Online Credit Card Tips,,9.55
06/01/2026,5059,In-Store Credit Card Tips,,104.45
06/01/2026,5059,Gift Card,43.65,
06/01/2026,5059,3rd Party - DoorDash,389.25,
06/01/2026,5059,3rd Party - UberEats,120.34,
06/01/2026,5059,Cash Over/Short Adjustment,0.81,
06/01/2026,5059,Register Audit Adjustment,235,
06/01/2026,5062,Subject to Tax,,2059.53
06/01/2026,5062,Non-Taxable Sales,,15
06/01/2026,5062,3rd Party Tax Exempt,,185.55
06/01/2026,5062,Sales Tax,,142.77
06/01/2026,5062,In-Store Credit Card,1717.18,
06/01/2026,5062,Online Credit card,447.08,
06/01/2026,5062,Online Credit Card Tips,,11
06/01/2026,5062,In-Store Credit Card Tips,,103.4
06/01/2026,5062,3rd Party - DoorDash,142.6,
06/01/2026,5062,3rd Party - UberEats,42.95,
06/01/2026,5062,Cash Over/Short Adjustment,0.44,
06/01/2026,5062,Register Audit Adjustment,167,
06/01/2026,5101,Subject to Tax,,2689.6
06/01/2026,5101,Non-Taxable Sales,,12.5
06/01/2026,5101,3rd Party Tax Exempt,,434.11
06/01/2026,5101,Register Audit,275,
06/01/2026,5101,Sales Tax,,183.03
06/01/2026,5101,In-Store Credit Card,1469.3,
06/01/2026,5101,Payout,3.68,
06/01/2026,5101,Online Credit card,1170.9,
06/01/2026,5101,Online Gift Card,14.33,
06/01/2026,5101,Online Credit Card Tips,,30
06/01/2026,5101,In-Store Credit Card Tips,,94.62
06/01/2026,5101,Gift Card,76.99,
06/01/2026,5101,3rd Party - DoorDash,283.23,
06/01/2026,5101,3rd Party - GrubHub,13.01,
06/01/2026,5101,3rd Party - UberEats,137.87,
06/01/2026,5101,Cash Over/Short Adjustment,,0.45
06/01/2026,5112,Subject to Tax,,2106.4
06/01/2026,5112,Non-Taxable Sales,,5
06/01/2026,5112,3rd Party Tax Exempt,,460.95
06/01/2026,5112,Register Audit,177,
06/01/2026,5112,Sales Tax,,166.99
06/01/2026,5112,In-Store Credit Card,1493.83,
06/01/2026,5112,Payout,10.77,
06/01/2026,5112,Online Credit card,696.57,
06/01/2026,5112,Online Credit Card Tips,,28
06/01/2026,5112,In-Store Credit Card Tips,,102.51
06/01/2026,5112,Gift Card,31.1,
06/01/2026,5112,3rd Party - DoorDash,444.69,
06/01/2026,5112,3rd Party - UberEats,16.26,
06/01/2026,5112,Cash Over/Short Adjustment,,0.37
06/01/2026,6021,Subject to Tax,,3184.76
06/01/2026,6021,Non-Taxable Sales,,25
06/01/2026,6021,3rd Party Tax Exempt,,101.6
06/01/2026,6021,Register Audit,212,
06/01/2026,6021,Sales Tax,,302.62
06/01/2026,6021,In-Store Credit Card,1771.21,
06/01/2026,6021,Online Credit card,1106.91,
06/01/2026,6021,Online Gift Card,32.74,
06/01/2026,6021,Online Credit Card Tips,,18
06/01/2026,6021,In-Store Credit Card Tips,,91.53
06/01/2026,6021,Gift Card,12.4,
06/01/2026,6021,3rd Party - DoorDash,486.65,
06/01/2026,6021,3rd Party - UberEats,101.6,
06/01/2026,6026,Subject to Tax,,3143.02
06/01/2026,6026,Non-Taxable Sales,,15
06/01/2026,6026,3rd Party Tax Exempt,,72.65
06/01/2026,6026,Register Audit,241,
06/01/2026,6026,Sales Tax,,188.61
06/01/2026,6026,In-Store Credit Card,1663.54,
06/01/2026,6026,Payout,101.31,
06/01/2026,6026,Online Credit card,1023,
06/01/2026,6026,Online Credit Card Tips,,19
06/01/2026,6026,In-Store Credit Card Tips,,92.39
06/01/2026,6026,Gift Card,12.08,
06/01/2026,6026,3rd Party - DoorDash,504.12,
06/01/2026,6026,3rd Party - GrubHub,13.92,
06/01/2026,6026,3rd Party - UberEats,72.65,
06/01/2026,6026,Cash Over/Short Adjustment,0.36,
06/01/2026,6032,Subject to Tax,,3563.19
06/01/2026,6032,Non-Taxable Sales,,74
06/01/2026,6032,3rd Party Tax Exempt,,240.82
06/01/2026,6032,Sales Tax,,213.74
06/01/2026,6032,In-Store Credit Card,2032.34,
06/01/2026,6032,Online Credit card,1502.92,
06/01/2026,6032,Online Credit Card Tips,,34.32
06/01/2026,6032,In-Store Credit Card Tips,,134.04
06/01/2026,6032,3rd Party - DoorDash,347.4,
06/01/2026,6032,3rd Party - UberEats,240.82,
06/01/2026,6032,Cash Over/Short Adjustment,0.63,
06/01/2026,6032,Register Audit Adjustment,136,
06/01/2026,6037,Subject to Tax,,3663.89
06/01/2026,6037,Non-Taxable Sales,,11
06/01/2026,6037,Tax Exempt,,208.6
06/01/2026,6037,Register Audit,290,
06/01/2026,6037,Sales Tax,,403.13
06/01/2026,6037,In-Store Credit Card,2579.66,
06/01/2026,6037,Payout,47.49,
06/01/2026,6037,Online Credit card,1374.3,
06/01/2026,6037,Online Gift Card,20.2,
06/01/2026,6037,Online Credit Card Tips,,48
06/01/2026,6037,In-Store Credit Card Tips,,174.13
06/01/2026,6037,Gift Card,22.87,
06/01/2026,6037,3rd Party - GrubHub,58.91,
06/01/2026,6037,3rd Party - UberEats,115.45,
06/01/2026,6037,Cash Over/Short Adjustment,,0.13
06/01/2026,6039,Subject to Tax,,3039.62
06/01/2026,6039,3rd Party Tax Exempt,,261.17
06/01/2026,6039,Register Audit,125.44,
06/01/2026,6039,Sales Tax,,182.33
06/01/2026,6039,In-Store Credit Card,1951.15,
06/01/2026,6039,Online Credit card,745.9,
06/01/2026,6039,Online Credit Card Tips,,24
06/01/2026,6039,In-Store Credit Card Tips,,137.21
06/01/2026,6039,Gift Card,22.42,
06/01/2026,6039,3rd Party - DoorDash,506.09,
06/01/2026,6039,3rd Party - GrubHub,32.16,
06/01/2026,6039,3rd Party - UberEats,261.17,
06/01/2026,6044,Subject to Tax,,3098.46
06/01/2026,6044,Non-Taxable Sales,,10
06/01/2026,6044,3rd Party Tax Exempt,,38.52
06/01/2026,6044,Sales Tax,,350.18
06/01/2026,6044,In-Store Credit Card,1974.05,
06/01/2026,6044,Online Credit card,793.39,
06/01/2026,6044,Online Credit Card Tips,,24
06/01/2026,6044,In-Store Credit Card Tips,,108.38
06/01/2026,6044,Gift Card,15,
06/01/2026,6044,3rd Party - DoorDash,193.45,
06/01/2026,6044,3rd Party - UberEats,38.52,
06/01/2026,6044,Cash Over/Short Adjustment,0.13,
06/01/2026,6044,Register Audit Adjustment,615,
06/01/2026,6065,Subject to Tax,,2640.76
06/01/2026,6065,Non-Taxable Sales,,16.5
06/01/2026,6065,3rd Party Tax Exempt,,92.96
06/01/2026,6065,Sales Tax,,264.22
06/01/2026,6065,In-Store Credit Card,1604.55,
06/01/2026,6065,Online Credit card,988.1,
06/01/2026,6065,Online Credit Card Tips,,32.5
06/01/2026,6065,In-Store Credit Card Tips,,89.71
06/01/2026,6065,Gift Card,33.57,
06/01/2026,6065,Gift Card Sold,,60
06/01/2026,6065,3rd Party - DoorDash,360.47,
06/01/2026,6065,3rd Party - UberEats,92.96,
06/01/2026,6065,Register Audit Adjustment,117,
06/01/2026,6067,Subject to Tax,,3550.61
06/01/2026,6067,Non-Taxable Sales,,5
06/01/2026,6067,3rd Party Tax Exempt,,47.7
06/01/2026,6067,Sales Tax,,401.26
06/01/2026,6067,In-Store Credit Card,1997.65,
06/01/2026,6067,Online Credit card,1260.98,
06/01/2026,6067,Online Credit Card Tips,,37
06/01/2026,6067,In-Store Credit Card Tips,,128.51
06/01/2026,6067,Gift Card,8.29,
06/01/2026,6067,3rd Party - DoorDash,450.62,
06/01/2026,6067,3rd Party - GrubHub,24.31,
06/01/2026,6067,3rd Party - UberEats,47.7,
06/01/2026,6067,Cash Over/Short Adjustment,0.53,
06/01/2026,6067,Register Audit Adjustment,380,
06/01/2026,6072,Subject to Tax,,4415.03
06/01/2026,6072,Non-Taxable Sales,,37.5
06/01/2026,6072,3rd Party Tax Exempt,,214.88
06/01/2026,6072,Register Audit,731,
06/01/2026,6072,Sales Tax,,520.86
06/01/2026,6072,In-Store Credit Card,2669.4,
06/01/2026,6072,Online Credit card,1015.31,
06/01/2026,6072,Online Gift Card,30,
06/01/2026,6072,Online Credit Card Tips,,21.46
06/01/2026,6072,In-Store Credit Card Tips,,175.67
06/01/2026,6072,Gift Card,35.06,
06/01/2026,6072,3rd Party - DoorDash,674.85,
06/01/2026,6072,3rd Party - GrubHub,15.82,
06/01/2026,6072,3rd Party - UberEats,214.88,
06/01/2026,6072,Cash Over/Short Adjustment,,0.92
06/01/2026,6074,Subject to Tax,,2775.45
06/01/2026,6074,Non-Taxable Sales,,11.5
06/01/2026,6074,3rd Party Tax Exempt,,34.79
06/01/2026,6074,Register Audit,168,
06/01/2026,6074,Sales Tax,,249.73
06/01/2026,6074,In-Store Credit Card,2285.81,
06/01/2026,6074,Payout,7.92,
06/01/2026,6074,Online Credit card,691.17,
06/01/2026,6074,Online Credit Card Tips,,30
06/01/2026,6074,In-Store Credit Card Tips,,129.23
06/01/2026,6074,Gift Card,43.17,
06/01/2026,6074,3rd Party - UberEats,34.79,
06/01/2026,6074,Cash Over/Short Adjustment,,0.16
06/01/2026,6076,Subject to Tax,,2412.32
06/01/2026,6076,Non-Taxable Sales,,20
06/01/2026,6076,3rd Party Tax Exempt,,183.43
06/01/2026,6076,Sales Tax,,217.09
06/01/2026,6076,In-Store Credit Card,1312.2,
06/01/2026,6076,Online Credit card,875.37,
06/01/2026,6076,Online Credit Card Tips,,24
06/01/2026,6076,In-Store Credit Card Tips,,63.54
06/01/2026,6076,3rd Party - DoorDash,238.52,
06/01/2026,6076,3rd Party - UberEats,183.43,
06/01/2026,6076,Cash Over/Short Adjustment,0.86,
06/01/2026,6076,Register Audit Adjustment,310,
06/01/2026,6083,Subject to Tax,,2732.23
06/01/2026,6083,Non-Taxable Sales,,31
06/01/2026,6083,3rd Party Tax Exempt,,83.75
06/01/2026,6083,Register Audit,153,
06/01/2026,6083,Sales Tax,,245.89
06/01/2026,6083,In-Store Credit Card,1365.24,
06/01/2026,6083,Payout,26,
06/01/2026,6083,Online Credit card,1296.84,
06/01/2026,6083,Online Credit Card Tips,,36.22
06/01/2026,6083,In-Store Credit Card Tips,,88.43
06/01/2026,6083,Gift Card,13.34,
06/01/2026,6083,3rd Party - DoorDash,214.27,
06/01/2026,6083,3rd Party - GrubHub,65.08,
06/01/2026,6083,3rd Party - UberEats,83.75,
