DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
08/03/2026 - 08/06/2026,5112,11743.12,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,763.30,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,5112,11743.12,National Media Fee,560000,Advertising-National,469.72,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,5112,11743.12,National Media Bank Entry,217000,Accrued Royalties,0.00,469.72,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,5112,11743.12,Corporate Advertising Fee,560001,Advertising-Production Fund,117.43,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,5112,11743.12,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,117.43,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,5127,14625.40,Royalty Fee,651000,Royalties,950.65,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,5127,14625.40,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,950.65,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,5127,14625.40,National Media Fee,560000,Advertising-National,585.02,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,5127,14625.40,National Media Bank Entry,217000,Accrued Royalties,0.00,585.02,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,5127,14625.40,Corporate Advertising Fee,560001,Advertising-Production Fund,146.25,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,5127,14625.40,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,146.25,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6021,13714.74,Royalty Fee,651000,Royalties,891.46,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6021,13714.74,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,891.46,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6021,13714.74,National Media Fee,560000,Advertising-National,548.59,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6021,13714.74,National Media Bank Entry,217000,Accrued Royalties,0.00,548.59,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6021,13714.74,Corporate Advertising Fee,560001,Advertising-Production Fund,137.15,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6021,13714.74,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,137.15,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6026,12551.25,Royalty Fee,651000,Royalties,815.83,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6026,12551.25,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,815.83,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6026,12551.25,National Media Fee,560000,Advertising-National,502.05,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6026,12551.25,National Media Bank Entry,217000,Accrued Royalties,0.00,502.05,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6026,12551.25,Corporate Advertising Fee,560001,Advertising-Production Fund,125.51,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6026,12551.25,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,125.51,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6032,15858.67,Royalty Fee,651000,Royalties,1030.81,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6032,15858.67,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1030.81,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6032,15858.67,National Media Fee,560000,Advertising-National,634.35,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6032,15858.67,National Media Bank Entry,217000,Accrued Royalties,0.00,634.35,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6032,15858.67,Corporate Advertising Fee,560001,Advertising-Production Fund,158.59,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6032,15858.67,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,158.59,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6039,14670.99,Royalty Fee,651000,Royalties,953.61,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6039,14670.99,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,953.61,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6039,14670.99,National Media Fee,560000,Advertising-National,586.84,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6039,14670.99,National Media Bank Entry,217000,Accrued Royalties,0.00,586.84,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6039,14670.99,Corporate Advertising Fee,560001,Advertising-Production Fund,146.71,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6039,14670.99,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,146.71,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6044,14617.43,Royalty Fee,651000,Royalties,950.13,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6044,14617.43,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,950.13,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6044,14617.43,National Media Fee,560000,Advertising-National,584.70,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6044,14617.43,National Media Bank Entry,217000,Accrued Royalties,0.00,584.70,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6044,14617.43,Corporate Advertising Fee,560001,Advertising-Production Fund,146.17,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6044,14617.43,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,146.17,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6065,11107.30,Royalty Fee,651000,Royalties,721.97,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6065,11107.30,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,721.97,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6065,11107.30,National Media Fee,560000,Advertising-National,444.29,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6065,11107.30,National Media Bank Entry,217000,Accrued Royalties,0.00,444.29,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6065,11107.30,Corporate Advertising Fee,560001,Advertising-Production Fund,111.07,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6065,11107.30,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,111.07,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6067,13492.65,Royalty Fee,651000,Royalties,877.02,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6067,13492.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,877.02,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6067,13492.65,National Media Fee,560000,Advertising-National,539.71,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6067,13492.65,National Media Bank Entry,217000,Accrued Royalties,0.00,539.71,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6067,13492.65,Corporate Advertising Fee,560001,Advertising-Production Fund,134.93,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6067,13492.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,134.93,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6072,19723.43,Royalty Fee,651000,Royalties,1282.02,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6072,19723.43,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1282.02,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6072,19723.43,National Media Fee,560000,Advertising-National,788.94,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6072,19723.43,National Media Bank Entry,217000,Accrued Royalties,0.00,788.94,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6072,19723.43,Corporate Advertising Fee,560001,Advertising-Production Fund,197.23,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6072,19723.43,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,197.23,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6074,10721.67,Royalty Fee,651000,Royalties,696.91,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6074,10721.67,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,696.91,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6074,10721.67,National Media Fee,560000,Advertising-National,428.87,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6074,10721.67,National Media Bank Entry,217000,Accrued Royalties,0.00,428.87,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6074,10721.67,Corporate Advertising Fee,560001,Advertising-Production Fund,107.22,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6074,10721.67,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,107.22,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6076,8618.04,Royalty Fee,651000,Royalties,560.17,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6076,8618.04,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,560.17,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6076,8618.04,National Media Fee,560000,Advertising-National,344.72,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6076,8618.04,National Media Bank Entry,217000,Accrued Royalties,0.00,344.72,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6076,8618.04,Corporate Advertising Fee,560001,Advertising-Production Fund,86.18,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6076,8618.04,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,86.18,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6083,13956.22,Royalty Fee,651000,Royalties,907.15,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6083,13956.22,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,907.15,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6083,13956.22,National Media Fee,560000,Advertising-National,558.25,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6083,13956.22,National Media Bank Entry,217000,Accrued Royalties,0.00,558.25,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6083,13956.22,Corporate Advertising Fee,560001,Advertising-Production Fund,139.56,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6083,13956.22,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,139.56,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6088,12432.86,Royalty Fee,651000,Royalties,808.14,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6088,12432.86,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,808.14,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6088,12432.86,National Media Fee,560000,Advertising-National,497.31,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6088,12432.86,National Media Bank Entry,217000,Accrued Royalties,0.00,497.31,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6088,12432.86,Corporate Advertising Fee,560001,Advertising-Production Fund,124.33,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6088,12432.86,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,124.33,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6093,10120.83,Royalty Fee,651000,Royalties,657.85,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6093,10120.83,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,657.85,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6093,10120.83,National Media Fee,560000,Advertising-National,404.83,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6093,10120.83,National Media Bank Entry,217000,Accrued Royalties,0.00,404.83,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6093,10120.83,Corporate Advertising Fee,560001,Advertising-Production Fund,101.21,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6093,10120.83,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,101.21,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6094,7242.22,Royalty Fee,651000,Royalties,470.74,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6094,7242.22,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,470.74,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6094,7242.22,National Media Fee,560000,Advertising-National,289.69,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6094,7242.22,National Media Bank Entry,217000,Accrued Royalties,0.00,289.69,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6094,7242.22,Corporate Advertising Fee,560001,Advertising-Production Fund,72.42,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6094,7242.22,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,72.42,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6102,11505.14,Royalty Fee,651000,Royalties,747.83,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,6102,11505.14,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,747.83,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,6102,11505.14,National Media Fee,560000,Advertising-National,460.21,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,6102,11505.14,National Media Bank Entry,217000,Accrued Royalties,0.00,460.21,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,6102,11505.14,Corporate Advertising Fee,560001,Advertising-Production Fund,115.05,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,6102,11505.14,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,115.05,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7024,17318.70,Royalty Fee,651000,Royalties,1125.72,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,7024,17318.70,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1125.72,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7024,17318.70,National Media Fee,560000,Advertising-National,692.75,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,7024,17318.70,National Media Bank Entry,217000,Accrued Royalties,0.00,692.75,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,7024,17318.70,Corporate Advertising Fee,560001,Advertising-Production Fund,173.19,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,7024,17318.70,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,173.19,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7032,13510.41,Royalty Fee,651000,Royalties,878.18,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,7032,13510.41,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,878.18,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7032,13510.41,National Media Fee,560000,Advertising-National,540.42,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,7032,13510.41,National Media Bank Entry,217000,Accrued Royalties,0.00,540.42,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,7032,13510.41,Corporate Advertising Fee,560001,Advertising-Production Fund,135.10,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,7032,13510.41,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,135.10,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7039,10464.25,Royalty Fee,651000,Royalties,680.18,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,7039,10464.25,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,680.18,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7039,10464.25,National Media Fee,560000,Advertising-National,418.57,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,7039,10464.25,National Media Bank Entry,217000,Accrued Royalties,0.00,418.57,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,7039,10464.25,Corporate Advertising Fee,560001,Advertising-Production Fund,104.64,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,7039,10464.25,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,104.64,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7049,17560.58,Royalty Fee,651000,Royalties,1141.44,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,7049,17560.58,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1141.44,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7049,17560.58,National Media Fee,560000,Advertising-National,702.42,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,7049,17560.58,National Media Bank Entry,217000,Accrued Royalties,0.00,702.42,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,7049,17560.58,Corporate Advertising Fee,560001,Advertising-Production Fund,175.61,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,7049,17560.58,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,175.61,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7066,10707.93,Royalty Fee,651000,Royalties,696.02,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,7066,10707.93,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,696.02,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,7066,10707.93,National Media Fee,560000,Advertising-National,428.32,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,7066,10707.93,National Media Bank Entry,217000,Accrued Royalties,0.00,428.32,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,7066,10707.93,Corporate Advertising Fee,560001,Advertising-Production Fund,107.08,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,7066,10707.93,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,107.08,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13026,13290.51,Royalty Fee,651000,Royalties,863.88,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,13026,13290.51,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,863.88,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13026,13290.51,National Media Fee,560000,Advertising-National,531.62,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,13026,13290.51,National Media Bank Entry,217000,Accrued Royalties,0.00,531.62,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,13026,13290.51,Corporate Advertising Fee,560001,Advertising-Production Fund,132.91,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,13026,13290.51,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,132.91,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13062,11758.46,Royalty Fee,651000,Royalties,764.30,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,13062,11758.46,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,764.30,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13062,11758.46,National Media Fee,560000,Advertising-National,470.34,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,13062,11758.46,National Media Bank Entry,217000,Accrued Royalties,0.00,470.34,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,13062,11758.46,Corporate Advertising Fee,560001,Advertising-Production Fund,117.58,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,13062,11758.46,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,117.58,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13082,10444.53,Royalty Fee,651000,Royalties,678.89,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,13082,10444.53,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,678.89,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13082,10444.53,National Media Fee,560000,Advertising-National,417.78,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,13082,10444.53,National Media Bank Entry,217000,Accrued Royalties,0.00,417.78,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,13082,10444.53,Corporate Advertising Fee,560001,Advertising-Production Fund,104.45,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,13082,10444.53,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,104.45,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13106,7839.76,Royalty Fee,651000,Royalties,509.58,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,13106,7839.76,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,509.58,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13106,7839.76,National Media Fee,560000,Advertising-National,313.59,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,13106,7839.76,National Media Bank Entry,217000,Accrued Royalties,0.00,313.59,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,13106,7839.76,Corporate Advertising Fee,560001,Advertising-Production Fund,78.40,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,13106,7839.76,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,78.40,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13116,12912.36,Royalty Fee,651000,Royalties,839.30,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,13116,12912.36,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,839.30,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13116,12912.36,National Media Fee,560000,Advertising-National,516.49,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,13116,12912.36,National Media Bank Entry,217000,Accrued Royalties,0.00,516.49,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,13116,12912.36,Corporate Advertising Fee,560001,Advertising-Production Fund,129.12,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,13116,12912.36,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,129.12,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13138,9651.65,Royalty Fee,651000,Royalties,627.36,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,13138,9651.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,627.36,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13138,9651.65,National Media Fee,560000,Advertising-National,386.07,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,13138,9651.65,National Media Bank Entry,217000,Accrued Royalties,0.00,386.07,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,13138,9651.65,Corporate Advertising Fee,560001,Advertising-Production Fund,96.52,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,13138,9651.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,96.52,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13160,12788.77,Royalty Fee,651000,Royalties,831.27,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,13160,12788.77,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,831.27,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13160,12788.77,National Media Fee,560000,Advertising-National,511.55,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,13160,12788.77,National Media Bank Entry,217000,Accrued Royalties,0.00,511.55,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,13160,12788.77,Corporate Advertising Fee,560001,Advertising-Production Fund,127.89,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,13160,12788.77,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,127.89,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13162,14205.87,Royalty Fee,651000,Royalties,923.38,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,13162,14205.87,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,923.38,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13162,14205.87,National Media Fee,560000,Advertising-National,568.23,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,13162,14205.87,National Media Bank Entry,217000,Accrued Royalties,0.00,568.23,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,13162,14205.87,Corporate Advertising Fee,560001,Advertising-Production Fund,142.06,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,13162,14205.87,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,142.06,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13219,13233.29,Royalty Fee,651000,Royalties,860.16,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,13219,13233.29,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,860.16,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,13219,13233.29,National Media Fee,560000,Advertising-National,529.33,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/06/2026,13219,13233.29,National Media Bank Entry,217000,Accrued Royalties,0.00,529.33,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/06/2026,13219,13233.29,Corporate Advertising Fee,560001,Advertising-Production Fund,132.33,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/06/2026,13219,13233.29,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,132.33,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37001,22269.65,Royalty Fee,651000,Royalties,1447.53,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/06/2026,37001,22269.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,1447.53,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/06/2026,37001,22269.65,National Media Fee,560000,Advertising-National,890.79,0.00,TQSR - National Media Fee,0,
