Date,Class,Transaction Category,Debit,Credit
07/13/2026,2020,3rd Party - DoorDash,394.74,
07/13/2026,2020,3rd Party - UberEats,21.84,
07/13/2026,2020,Cash Over/Short Adjustment,,0.46
07/13/2026,2023,Subject to Tax,,227.91
07/13/2026,2023,Non-Taxable Sales,,3728.31
07/13/2026,2023,3rd Party Tax Exempt,,33.12
07/13/2026,2023,Register Audit,276,
07/13/2026,2023,Sales Tax,,16.14
07/13/2026,2023,In-Store Credit Card,2025.39,
07/13/2026,2023,Payout,14.02,
07/13/2026,2023,Online Credit card,925.67,
07/13/2026,2023,Online Credit Card Tips,,18
07/13/2026,2023,In-Store Credit Card Tips,,137.11
07/13/2026,2023,Gift Card,142.3,
07/13/2026,2023,3rd Party - DoorDash,506.24,
07/13/2026,2023,3rd Party - GrubHub,68.02,
07/13/2026,2023,3rd Party - UberEats,202.98,
07/13/2026,2023,Cash Over/Short Adjustment,,0.03
07/13/2026,2024,Subject to Tax,,170.3
07/13/2026,2024,Non-Taxable Sales,,3081.33
07/13/2026,2024,3rd Party Tax Exempt,,47.52
07/13/2026,2024,Register Audit,320.05,
07/13/2026,2024,Sales Tax,,13.67
07/13/2026,2024,In-Store Credit Card,1871.49,
07/13/2026,2024,Online Credit card,553.23,
07/13/2026,2024,Online Gift Card,6.85,
07/13/2026,2024,Online Credit Card Tips,,14
07/13/2026,2024,In-Store Credit Card Tips,,96.47
07/13/2026,2024,Gift Card,38.5,
07/13/2026,2024,3rd Party - DoorDash,444.79,
07/13/2026,2024,3rd Party - GrubHub,55.05,
07/13/2026,2024,3rd Party - UberEats,133.33,
07/13/2026,2047,Subject to Tax,,169.06
07/13/2026,2047,Non-Taxable Sales,,2958.49
07/13/2026,2047,3rd Party Tax Exempt,,29.04
07/13/2026,2047,Register Audit,410,
07/13/2026,2047,Sales Tax,,11.95
07/13/2026,2047,In-Store Credit Card,1365.96,
07/13/2026,2047,Online Credit card,659.37,
07/13/2026,2047,Online Credit Card Tips,,20.11
07/13/2026,2047,In-Store Credit Card Tips,,73.2
07/13/2026,2047,Gift Card,19.76,
07/13/2026,2047,3rd Party - DoorDash,772.93,
07/13/2026,2047,3rd Party - UberEats,33.84,
07/13/2026,2047,Cash Over/Short Adjustment,,0.01
07/13/2026,4003,Subject to Tax,,3524.4
07/13/2026,4003,Register Audit,340,
07/13/2026,4003,Sales Tax,,343.65
07/13/2026,4003,In-Store Credit Card,2224.88,
07/13/2026,4003,Online Credit card,851.2,
07/13/2026,4003,Online Gift Card,25,
07/13/2026,4003,Online Credit Card Tips,,27.98
07/13/2026,4003,In-Store Credit Card Tips,,119.27
07/13/2026,4003,Gift Card,10.87,
07/13/2026,4003,3rd Party - DoorDash,326.32,
07/13/2026,4003,3rd Party - GrubHub,2.24,
07/13/2026,4003,3rd Party - UberEats,233.29,
07/13/2026,4003,Cash Over/Short Adjustment,0.5,
07/13/2026,4003,Register Audit Adjustment,1,
07/13/2026,4004,Subject to Tax,,4365.64
07/13/2026,4004,Register Audit,115,
07/13/2026,4004,Sales Tax,,425.61
07/13/2026,4004,In-Store Credit Card,2018.66,
07/13/2026,4004,Online Credit card,1139.33,
07/13/2026,4004,Online Credit Card Tips,,21
07/13/2026,4004,In-Store Credit Card Tips,,115.43
07/13/2026,4004,Gift Card,13.83,
07/13/2026,4004,3rd Party - DoorDash,933.4,
07/13/2026,4004,3rd Party - UberEats,707.62,
07/13/2026,4004,Cash Over/Short Adjustment,,0.16
07/13/2026,4008,Subject to Tax,,2752.02
07/13/2026,4008,Register Audit,281,
07/13/2026,4008,Sales Tax,,268.34
07/13/2026,4008,In-Store Credit Card,1547.39,
07/13/2026,4008,Online Credit card,1012.9,
07/13/2026,4008,Online Credit Card Tips,,22.12
07/13/2026,4008,In-Store Credit Card Tips,,105.87
07/13/2026,4008,3rd Party - DoorDash,208.37,
07/13/2026,4008,3rd Party - GrubHub,62.5,
07/13/2026,4008,3rd Party - UberEats,36.52,
07/13/2026,4008,Cash Over/Short Adjustment,,0.33
07/13/2026,4009,Subject to Tax,,2909.57
07/13/2026,4009,Register Audit,201,
07/13/2026,4009,Sales Tax,,283.61
07/13/2026,4009,In-Store Credit Card,1927.88,
07/13/2026,4009,Payout,105.14,
07/13/2026,4009,Online Credit card,414.88,
07/13/2026,4009,Online Credit Card Tips,,9
07/13/2026,4009,In-Store Credit Card Tips,,93.01
07/13/2026,4009,Gift Card,33.51,
07/13/2026,4009,3rd Party - DoorDash,232.96,
07/13/2026,4009,3rd Party - GrubHub,27.78,
07/13/2026,4009,3rd Party - UberEats,352.83,
07/13/2026,4009,Cash Over/Short Adjustment,,0.79
07/13/2026,4010,Subject to Tax,,2588.12
07/13/2026,4010,Register Audit,230,
07/13/2026,4010,Sales Tax,,252.3
07/13/2026,4010,In-Store Credit Card,1684.94,
07/13/2026,4010,Online Credit card,423.58,
07/13/2026,4010,In-Store Credit Card Tips,,131.5
07/13/2026,4010,Gift Card,22.39,
07/13/2026,4010,3rd Party - DoorDash,293.9,
07/13/2026,4010,3rd Party - UberEats,316.98,
07/13/2026,4010,Cash Over/Short Adjustment,0.13,
07/13/2026,4015,Subject to Tax,,3502.29
07/13/2026,4015,Register Audit,286,
07/13/2026,4015,Sales Tax,,341.35
07/13/2026,4015,In-Store Credit Card,1853.9,
07/13/2026,4015,Online Credit card,1129.49,
07/13/2026,4015,Online Gift Card,56.71,
07/13/2026,4015,Online Credit Card Tips,,37
07/13/2026,4015,In-Store Credit Card Tips,,130.73
07/13/2026,4015,Online Gift Card Tips,,2
07/13/2026,4015,Gift Card,72.52,
07/13/2026,4015,3rd Party - DoorDash,442.63,
07/13/2026,4015,3rd Party - UberEats,173,
07/13/2026,4015,Cash Over/Short Adjustment,,0.88
07/13/2026,4021,Subject to Tax,,3694.3
07/13/2026,4021,Sales Tax,,360.13
07/13/2026,4021,In-Store Credit Card,2201.61,
07/13/2026,4021,Payout,3.87,
07/13/2026,4021,Online Credit card,1080.17,
07/13/2026,4021,Online Gift Card,19.32,
07/13/2026,4021,Online Credit Card Tips,,28
07/13/2026,4021,In-Store Credit Card Tips,,172.71
07/13/2026,4021,3rd Party - DoorDash,362.57,
07/13/2026,4021,3rd Party - UberEats,391.95,
07/13/2026,4021,Cash Over/Short Adjustment,0.65,
07/13/2026,4021,Register Audit Adjustment,195,
07/13/2026,4025,Subject to Tax,,2913.6
07/13/2026,4025,Register Audit,235,
07/13/2026,4025,Sales Tax,,284.02
07/13/2026,4025,In-Store Credit Card,1558.9,
07/13/2026,4025,Online Credit card,664.42,
07/13/2026,4025,Online Credit Card Tips,,18
07/13/2026,4025,In-Store Credit Card Tips,,93.89
07/13/2026,4025,Gift Card,29.82,
07/13/2026,4025,3rd Party - DoorDash,438.22,
07/13/2026,4025,3rd Party - GrubHub,23.97,
07/13/2026,4025,3rd Party - UberEats,359.2,
07/13/2026,4025,Cash Over/Short Adjustment,,0.02
07/13/2026,4027,Subject to Tax,,4836.46
07/13/2026,4027,Register Audit,347,
07/13/2026,4027,Sales Tax,,471.57
07/13/2026,4027,In-Store Credit Card,2430.38,
07/13/2026,4027,Online Credit card,975.95,
07/13/2026,4027,Online Gift Card,11.74,
07/13/2026,4027,In-Store Credit Card Tips,,143.96
07/13/2026,4027,Gift Card,49.29,
07/13/2026,4027,3rd Party - DoorDash,913.46,
07/13/2026,4027,3rd Party - GrubHub,13.76,
07/13/2026,4027,3rd Party - UberEats,709.64,
07/13/2026,4027,Cash Over/Short Adjustment,0.77,
07/13/2026,4034,Subject to Tax,,3500.85
07/13/2026,4034,Register Audit,246,
07/13/2026,4034,Sales Tax,,341.41
07/13/2026,4034,In-Store Credit Card,2156.09,
07/13/2026,4034,Online Credit card,991.94,
07/13/2026,4034,Online Gift Card,19.93,
07/13/2026,4034,Online Credit Card Tips,,22
07/13/2026,4034,In-Store Credit Card Tips,,118.38
07/13/2026,4034,Online Gift Card Tips,,1
07/13/2026,4034,Gift Card,25,
07/13/2026,4034,Gift Card Sold,,25
07/13/2026,4034,3rd Party - DoorDash,570.41,
07/13/2026,4034,Cash Over/Short Adjustment,,0.73
07/13/2026,4036,Subject to Tax,,4630.95
07/13/2026,4036,Register Audit,390,
07/13/2026,4036,Sales Tax,,451.48
07/13/2026,4036,In-Store Credit Card,2761.14,
07/13/2026,4036,Online Credit card,908.18,
07/13/2026,4036,Online Credit Card Tips,,19
07/13/2026,4036,In-Store Credit Card Tips,,179.11
07/13/2026,4036,Gift Card,8.18,
07/13/2026,4036,3rd Party - DoorDash,859.53,
07/13/2026,4036,3rd Party - UberEats,353.03,
07/13/2026,4036,Cash Over/Short Adjustment,0.48,
07/13/2026,4042,Subject to Tax,,4014.1
07/13/2026,4042,Sales Tax,,391.39
07/13/2026,4042,In-Store Credit Card,1821.65,
07/13/2026,4042,Payout,153.96,
07/13/2026,4042,Online Credit card,1257.24,
07/13/2026,4042,Online Credit Card Tips,,33.37
07/13/2026,4042,In-Store Credit Card Tips,,130.26
07/13/2026,4042,Gift Card,35,
07/13/2026,4042,3rd Party - DoorDash,871.53,
07/13/2026,4042,3rd Party - UberEats,330.45,
07/13/2026,4042,Cash Over/Short Adjustment,0.29,
07/13/2026,4042,Register Audit Adjustment,99,
07/13/2026,4052,Subject to Tax,,4496.41
07/13/2026,4052,Register Audit,694,
07/13/2026,4052,Sales Tax,,438.31
07/13/2026,4052,In-Store Credit Card,2433.44,
07/13/2026,4052,Payout,21.73,
07/13/2026,4052,Online Credit card,1421.87,
07/13/2026,4052,Online Credit Card Tips,,47.12
07/13/2026,4052,In-Store Credit Card Tips,,124.9
07/13/2026,4052,Gift Card,10,
07/13/2026,4052,3rd Party - DoorDash,526.3,
07/13/2026,4052,Cash Over/Short Adjustment,,0.6
07/13/2026,4061,Subject to Tax,,3666.47
07/13/2026,4061,Register Audit,410,
07/13/2026,4061,Sales Tax,,357.44
07/13/2026,4061,In-Store Credit Card,1716.2,
07/13/2026,4061,Online Credit card,1231.58,
07/13/2026,4061,Online Credit Card Tips,,51
07/13/2026,4061,In-Store Credit Card Tips,,89.57
07/13/2026,4061,Gift Card,10.26,
07/13/2026,4061,3rd Party - DoorDash,476.94,
07/13/2026,4061,3rd Party - UberEats,319.77,
07/13/2026,4061,Cash Over/Short Adjustment,,0.27
07/13/2026,4074,Subject to Tax,,2128.67
07/13/2026,4074,Register Audit,107,
07/13/2026,4074,Sales Tax,,207.57
07/13/2026,4074,In-Store Credit Card,1701.35,
07/13/2026,4074,Online Credit card,463.83,
07/13/2026,4074,Online Credit Card Tips,,19
07/13/2026,4074,In-Store Credit Card Tips,,130.65
07/13/2026,4074,3rd Party - DoorDash,88.37,
07/13/2026,4074,3rd Party - UberEats,124.84,
07/13/2026,4074,Cash Over/Short Adjustment,0.5,
07/13/2026,5042,Subject to Tax,,3021.65
07/13/2026,5042,Non-Taxable Sales,,5
07/13/2026,5042,3rd Party Tax Exempt,,385.74
07/13/2026,5042,Register Audit,292,
07/13/2026,5042,Sales Tax,,208.68
07/13/2026,5042,In-Store Credit Card,1874.61,
07/13/2026,5042,Online Credit card,1236.12,
07/13/2026,5042,Online Gift Card,21.48,
07/13/2026,5042,Online Credit Card Tips,,53
07/13/2026,5042,In-Store Credit Card Tips,,159.67
07/13/2026,5042,Online Gift Card Tips,,1
07/13/2026,5042,Gift Card,25,
07/13/2026,5042,3rd Party - DoorDash,222.37,
07/13/2026,5042,3rd Party - UberEats,163.37,
07/13/2026,5042,Cash Over/Short Adjustment,,0.06
07/13/2026,5043,Subject to Tax,,4376.45
07/13/2026,5043,Non-Taxable Sales,,15.5
07/13/2026,5043,3rd Party Tax Exempt,,1116.67
07/13/2026,5043,Tax Exempt,,208.6
07/13/2026,5043,Register Audit,666,
07/13/2026,5043,Sales Tax,,300.97
07/13/2026,5043,In-Store Credit Card,2777.39,
07/13/2026,5043,Payout,20,
07/13/2026,5043,Online Credit card,1425.68,
07/13/2026,5043,Online Gift Card,10,
07/13/2026,5043,Online Credit Card Tips,,37
07/13/2026,5043,In-Store Credit Card Tips,,160.11
07/13/2026,5043,Online Gift Card Tips,,2
07/13/2026,5043,Gift Card,14.42,
07/13/2026,5043,3rd Party - DoorDash,590.39,
07/13/2026,5043,3rd Party - GrubHub,37.29,
07/13/2026,5043,3rd Party - UberEats,488.99,
07/13/2026,5043,Cash Over/Short Adjustment,0.14,
07/13/2026,5043,Register Audit Adjustment,187,
07/13/2026,5049,Subject to Tax,,2751.1
07/13/2026,5049,Non-Taxable Sales,,5
07/13/2026,5049,3rd Party Tax Exempt,,241.63
07/13/2026,5049,Register Audit,402,
07/13/2026,5049,Sales Tax,,223.23
07/13/2026,5049,In-Store Credit Card,1675.75,
07/13/2026,5049,Online Credit card,1004.45,
07/13/2026,5049,Online Credit Card Tips,,20
07/13/2026,5049,In-Store Credit Card Tips,,92.68
07/13/2026,5049,Gift Card,10.69,
07/13/2026,5049,3rd Party - DoorDash,160.39,
07/13/2026,5049,3rd Party - UberEats,81.24,
07/13/2026,5049,Cash Over/Short Adjustment,,0.88
07/13/2026,5051,Subject to Tax,,3128.85
07/13/2026,5051,Non-Taxable Sales,,43.5
07/13/2026,5051,3rd Party Tax Exempt,,654.67
07/13/2026,5051,Register Audit,247,
07/13/2026,5051,Sales Tax,,214.4
07/13/2026,5051,In-Store Credit Card,1874.74,
07/13/2026,5051,Online Credit card,1413.21,
07/13/2026,5051,Online Gift Card,20.12,
07/13/2026,5051,Online Credit Card Tips,,69
07/13/2026,5051,In-Store Credit Card Tips,,98.52
07/13/2026,5051,3rd Party - DoorDash,493,
07/13/2026,5051,3rd Party - UberEats,161.67,
07/13/2026,5051,Cash Over/Short Adjustment,,0.8
07/13/2026,5057,Subject to Tax,,2713.95
07/13/2026,5057,Non-Taxable Sales,,10
07/13/2026,5057,3rd Party Tax Exempt,,703.17
07/13/2026,5057,Sales Tax,,215.19
07/13/2026,5057,In-Store Credit Card,1876.18,
07/13/2026,5057,Payout,9.93,
07/13/2026,5057,Online Credit card,884,
07/13/2026,5057,Online Credit Card Tips,,22.21
07/13/2026,5057,In-Store Credit Card Tips,,128.5
07/13/2026,5057,Gift Card,41.22,
07/13/2026,5057,3rd Party - DoorDash,510.57,
07/13/2026,5057,3rd Party - UberEats,192.6,
07/13/2026,5057,Cash Over/Short Adjustment,0.52,
07/13/2026,5057,Register Audit Adjustment,278,
07/13/2026,5062,Subject to Tax,,1777.42
07/13/2026,5062,Non-Taxable Sales,,5
07/13/2026,5062,3rd Party Tax Exempt,,322.98
07/13/2026,5062,Sales Tax,,123.04
07/13/2026,5062,In-Store Credit Card,1576.77,
07/13/2026,5062,Online Credit card,386.67,
07/13/2026,5062,Online Credit Card Tips,,15
07/13/2026,5062,In-Store Credit Card Tips,,115.7
07/13/2026,5062,3rd Party - DoorDash,155.86,
07/13/2026,5062,3rd Party - UberEats,167.12,
07/13/2026,5062,Cash Over/Short Adjustment,0.72,
07/13/2026,5062,Register Audit Adjustment,72,
07/13/2026,5101,Subject to Tax,,2952.45
07/13/2026,5101,Non-Taxable Sales,,10
07/13/2026,5101,3rd Party Tax Exempt,,244.58
07/13/2026,5101,Register Audit,268,
07/13/2026,5101,Sales Tax,,203.22
07/13/2026,5101,In-Store Credit Card,1527.83,
07/13/2026,5101,Online Credit card,1530.85,
07/13/2026,5101,Online Credit Card Tips,,66
07/13/2026,5101,In-Store Credit Card Tips,,94.63
07/13/2026,5101,3rd Party - DoorDash,180.03,
07/13/2026,5101,3rd Party - UberEats,64.55,
07/13/2026,5101,Cash Over/Short Adjustment,,0.38
07/13/2026,5112,Subject to Tax,,2113.2
07/13/2026,5112,Non-Taxable Sales,,15.5
07/13/2026,5112,3rd Party Tax Exempt,,321.33
07/13/2026,5112,Register Audit,325,
07/13/2026,5112,Sales Tax,,166.08
07/13/2026,5112,In-Store Credit Card,1387.42,
07/13/2026,5112,Online Credit card,685.92,
07/13/2026,5112,Online Credit Card Tips,,21
07/13/2026,5112,In-Store Credit Card Tips,,83.08
07/13/2026,5112,Gift Card,1.42,
07/13/2026,5112,3rd Party - DoorDash,222.05,
07/13/2026,5112,3rd Party - UberEats,99.28,
07/13/2026,5112,Cash Over/Short Adjustment,,0.9
07/13/2026,5127,Subject to Tax,,3091.65
07/13/2026,5127,Non-Taxable Sales,,8
07/13/2026,5127,3rd Party Tax Exempt,,258.08
07/13/2026,5127,Register Audit,351,
07/13/2026,5127,Sales Tax,,245.13
07/13/2026,5127,In-Store Credit Card,2136.44,
07/13/2026,5127,Online Credit card,1041.02,
07/13/2026,5127,Online Credit Card Tips,,41
07/13/2026,5127,In-Store Credit Card Tips,,142.86
07/13/2026,5127,3rd Party - DoorDash,198.98,
07/13/2026,5127,3rd Party - UberEats,59.1,
07/13/2026,5127,Cash Over/Short Adjustment,0.18,
07/13/2026,6021,Subject to Tax,,3533.98
07/13/2026,6021,Non-Taxable Sales,,15
07/13/2026,6021,3rd Party Tax Exempt,,156.58
07/13/2026,6021,Register Audit,238,
07/13/2026,6021,Sales Tax,,335.75
07/13/2026,6021,In-Store Credit Card,2020.4,
07/13/2026,6021,Online Credit card,1299.32,
07/13/2026,6021,Online Credit Card Tips,,61.01
07/13/2026,6021,In-Store Credit Card Tips,,137.09
07/13/2026,6021,3rd Party - DoorDash,470.97,
07/13/2026,6021,3rd Party - GrubHub,54.46,
07/13/2026,6021,3rd Party - UberEats,156.58,
07/13/2026,6021,Cash Over/Short Adjustment,,0.32
07/13/2026,6026,Subject to Tax,,2927.45
07/13/2026,6026,Non-Taxable Sales,,5
07/13/2026,6026,3rd Party Tax Exempt,,130.84
07/13/2026,6026,Register Audit,162,
07/13/2026,6026,Sales Tax,,175.61
07/13/2026,6026,In-Store Credit Card,1802.84,
07/13/2026,6026,Online Credit card,911.06,
07/13/2026,6026,Online Credit Card Tips,,18.62
07/13/2026,6026,In-Store Credit Card Tips,,127.92
07/13/2026,6026,3rd Party - DoorDash,334.33,
07/13/2026,6026,3rd Party - GrubHub,44.04,
07/13/2026,6026,3rd Party - UberEats,130.84,
07/13/2026,6026,Cash Over/Short Adjustment,0.33,
07/13/2026,6032,Subject to Tax,,3455.85
07/13/2026,6032,Non-Taxable Sales,,47
07/13/2026,6032,3rd Party Tax Exempt,,275.48
07/13/2026,6032,Sales Tax,,207.36
07/13/2026,6032,In-Store Credit Card,2093.25,
07/13/2026,6032,Online Credit card,1109.11,
07/13/2026,6032,Online Credit Card Tips,,32
07/13/2026,6032,In-Store Credit Card Tips,,121.18
07/13/2026,6032,Gift Card,4.91,
07/13/2026,6032,3rd Party - DoorDash,502.12,
07/13/2026,6032,3rd Party - UberEats,275.48,
07/13/2026,6032,Register Audit Adjustment,154,
07/13/2026,6037,Subject to Tax,,3846.75
07/13/2026,6037,Non-Taxable Sales,,10
07/13/2026,6037,Tax Exempt,,44.3
07/13/2026,6037,Sales Tax,,423.29
07/13/2026,6037,In-Store Credit Card,2639.55,
07/13/2026,6037,Online Credit card,1577.82,
07/13/2026,6037,Online Gift Card,28.31,
07/13/2026,6037,Online Credit Card Tips,,56.01
07/13/2026,6037,In-Store Credit Card Tips,,180.57
07/13/2026,6037,Gift Card,44.95,
07/13/2026,6037,3rd Party - UberEats,45.28,
07/13/2026,6037,Cash Over/Short Adjustment,0.01,
07/13/2026,6037,Register Audit Adjustment,225,
07/13/2026,6039,Subject to Tax,,3657.16
07/13/2026,6039,Non-Taxable Sales,,40.5
07/13/2026,6039,3rd Party Tax Exempt,,358.98
07/13/2026,6039,Sales Tax,,219.44
07/13/2026,6039,In-Store Credit Card,2043.75,
07/13/2026,6039,Online Credit card,1365.88,
07/13/2026,6039,Online Credit Card Tips,,24
07/13/2026,6039,In-Store Credit Card Tips,,143.91
07/13/2026,6039,Gift Card,20,
07/13/2026,6039,3rd Party - DoorDash,508.22,
07/13/2026,6039,3rd Party - UberEats,358.98,
07/13/2026,6039,Cash Over/Short Adjustment,0.16,
07/13/2026,6039,Register Audit Adjustment,147,
07/13/2026,6044,Subject to Tax,,4276.73
07/13/2026,6044,Non-Taxable Sales,,44
07/13/2026,6044,3rd Party Tax Exempt,,21.84
07/13/2026,6044,Sales Tax,,483.29
07/13/2026,6044,In-Store Credit Card,2123.44,
07/13/2026,6044,Payout,28.31,
07/13/2026,6044,Online Credit card,1766,
07/13/2026,6044,Online Gift Card,10,
07/13/2026,6044,Online Credit Card Tips,,42
07/13/2026,6044,In-Store Credit Card Tips,,135.1
07/13/2026,6044,Online Gift Card Tips,,1
07/13/2026,6044,Gift Card,48.57,
07/13/2026,6044,Gift Card Sold,,20
07/13/2026,6044,3rd Party - DoorDash,714.71,
07/13/2026,6044,3rd Party - UberEats,21.84,
07/13/2026,6044,Cash Over/Short Adjustment,0.09,
07/13/2026,6044,Register Audit Adjustment,311,
07/13/2026,6065,Subject to Tax,,3149.75
07/13/2026,6065,Non-Taxable Sales,,30.5
07/13/2026,6065,3rd Party Tax Exempt,,144.38
07/13/2026,6065,Sales Tax,,315.22
07/13/2026,6065,In-Store Credit Card,2022.36,
07/13/2026,6065,Online Credit card,1327.37,
07/13/2026,6065,Online Credit Card Tips,,41
07/13/2026,6065,In-Store Credit Card Tips,,149.05
07/13/2026,6065,Gift Card,9.96,
07/13/2026,6065,3rd Party - DoorDash,83.07,
07/13/2026,6065,3rd Party - GrubHub,45.07,
07/13/2026,6065,3rd Party - UberEats,144.38,
07/13/2026,6065,Cash Over/Short Adjustment,0.7,
07/13/2026,6065,Register Audit Adjustment,197,
07/13/2026,6067,Subject to Tax,,2817.3
07/13/2026,6067,Non-Taxable Sales,,28
07/13/2026,6067,3rd Party Tax Exempt,,195.12
07/13/2026,6067,Sales Tax,,318.4
07/13/2026,6067,In-Store Credit Card,1776.2,
07/13/2026,6067,Online Credit card,796.48,
07/13/2026,6067,Online Credit Card Tips,,20.34
07/13/2026,6067,In-Store Credit Card Tips,,111.81
07/13/2026,6067,Gift Card,10,
07/13/2026,6067,3rd Party - DoorDash,294.45,
07/13/2026,6067,3rd Party - UberEats,195.12,
07/13/2026,6067,Cash Over/Short Adjustment,0.72,
07/13/2026,6067,Register Audit Adjustment,418,
07/13/2026,6072,Subject to Tax,,4544.37
07/13/2026,6072,Non-Taxable Sales,,5
07/13/2026,6072,3rd Party Tax Exempt,,139.59
07/13/2026,6072,Register Audit,651,
07/13/2026,6072,Sales Tax,,536.26
07/13/2026,6072,In-Store Credit Card,2240.14,
07/13/2026,6072,Online Credit card,1663.55,
07/13/2026,6072,Online Credit Card Tips,,75.8
07/13/2026,6072,In-Store Credit Card Tips,,131.7
07/13/2026,6072,Gift Card,40.43,
07/13/2026,6072,Gift Card Sold,,50
07/13/2026,6072,3rd Party - DoorDash,681.13,
07/13/2026,6072,3rd Party - GrubHub,67.68,
07/13/2026,6072,3rd Party - UberEats,139.59,
07/13/2026,6072,Cash Over/Short Adjustment,,0.8
07/13/2026,6074,Subject to Tax,,2375.85
07/13/2026,6074,Non-Taxable Sales,,27.5
07/13/2026,6074,3rd Party Tax Exempt,,86.68
07/13/2026,6074,Register Audit,65,
07/13/2026,6074,Sales Tax,,213.87
07/13/2026,6074,In-Store Credit Card,1769.49,
07/13/2026,6074,Payout,171.52,
07/13/2026,6074,Online Credit card,864.27,
07/13/2026,6074,Online Credit Card Tips,,13
07/13/2026,6074,In-Store Credit Card Tips,,109.59
07/13/2026,6074,3rd Party - UberEats,86.68,
07/13/2026,6074,Cash Over/Short Adjustment,,0.47
07/13/2026,6074,Register Audit Adjustment,,130
07/13/2026,6076,Subject to Tax,,2174
07/13/2026,6076,Non-Taxable Sales,,22
07/13/2026,6076,Sales Tax,,195.59
07/13/2026,6076,In-Store Credit Card,1553.97,
07/13/2026,6076,Online Credit card,512.32,
07/13/2026,6076,Online Credit Card Tips,,16
07/13/2026,6076,In-Store Credit Card Tips,,89.12
07/13/2026,6076,Cash Over/Short Adjustment,0.42,
07/13/2026,6076,Register Audit Adjustment,430,
07/13/2026,6083,Subject to Tax,,2785.75
07/13/2026,6083,Non-Taxable Sales,,5
07/13/2026,6083,3rd Party Tax Exempt,,18.6
07/13/2026,6083,Register Audit,203,
07/13/2026,6083,Sales Tax,,250.72
07/13/2026,6083,In-Store Credit Card,1614.62,
07/13/2026,6083,Online Credit card,1126.2,
07/13/2026,6083,Online Credit Card Tips,,35
07/13/2026,6083,In-Store Credit Card Tips,,116.19
07/13/2026,6083,Gift Card,23.05,
07/13/2026,6083,3rd Party - DoorDash,151.33,
07/13/2026,6083,3rd Party - GrubHub,74.74,
07/13/2026,6083,3rd Party - UberEats,18.6,
07/13/2026,6083,Cash Over/Short Adjustment,,0.28
07/13/2026,6088,Subject to Tax,,4029.94
07/13/2026,6088,Non-Taxable Sales,,30
07/13/2026,6088,3rd Party Tax Exempt,,155.94
07/13/2026,6088,Register Audit,224,
07/13/2026,6088,Sales Tax,,403.23
07/13/2026,6088,In-Store Credit Card,2097.9,
07/13/2026,6088,Payout,55,
07/13/2026,6088,Online Credit card,1774.01,
