Date,Class,Transaction Category,Debit,Credit
07/05/2026,6094,Cash Over/Short Adjustment,0.32,
07/05/2026,6094,Register Audit Adjustment,132,
07/05/2026,6102,Subject to Tax,,3153.9
07/05/2026,6102,Non-Taxable Sales,,30.5
07/05/2026,6102,Sales Tax,,315.48
07/05/2026,6102,In-Store Credit Card,1578.78,
07/05/2026,6102,Online Credit card,1109.87,
07/05/2026,6102,Online Gift Card,41.62,
07/05/2026,6102,Online Credit Card Tips,,34.92
07/05/2026,6102,In-Store Credit Card Tips,,87.13
07/05/2026,6102,Gift Card,36.08,
07/05/2026,6102,3rd Party - DoorDash,448.18,
07/05/2026,6102,3rd Party - UberEats,208.61,
07/05/2026,6102,Cash Over/Short Adjustment,0.79,
07/05/2026,6102,Register Audit Adjustment,198,
07/05/2026,7024,Subject to Tax,,3698.95
07/05/2026,7024,3rd Party Tax Exempt,,875.38
07/05/2026,7024,Sales Tax,,318.15
07/05/2026,7024,In-Store Credit Card,2404.08,
07/05/2026,7024,Online Credit card,1405.11,
07/05/2026,7024,Online Gift Card,25,
07/05/2026,7024,Online Credit Card Tips,,47
07/05/2026,7024,In-Store Credit Card Tips,,136.97
07/05/2026,7024,3rd Party - DoorDash,746.78,
07/05/2026,7024,3rd Party - GrubHub,23.7,
07/05/2026,7024,3rd Party - UberEats,104.9,
07/05/2026,7024,Cash Over/Short Adjustment,0.88,
07/05/2026,7024,Register Audit Adjustment,366,
07/05/2026,7032,Subject to Tax,,2177.3
07/05/2026,7032,3rd Party Tax Exempt,,620.58
07/05/2026,7032,Register Audit,320,
07/05/2026,7032,Sales Tax,,186.67
07/05/2026,7032,In-Store Credit Card,1243.95,
07/05/2026,7032,Online Credit card,888.59,
07/05/2026,7032,Online Credit Card Tips,,42
07/05/2026,7032,In-Store Credit Card Tips,,66.71
07/05/2026,7032,Gift Card,20.06,
07/05/2026,7032,3rd Party - DoorDash,597.5,
07/05/2026,7032,3rd Party - UberEats,23.08,
07/05/2026,7032,Cash Over/Short Adjustment,0.08,
07/05/2026,7039,Subject to Tax,,2242.6
07/05/2026,7039,3rd Party Tax Exempt,,864.22
07/05/2026,7039,Sales Tax,,193.67
07/05/2026,7039,In-Store Credit Card,1642.83,
07/05/2026,7039,Online Credit card,743.02,
07/05/2026,7039,Online Credit Card Tips,,21.21
07/05/2026,7039,In-Store Credit Card Tips,,104.68
07/05/2026,7039,Gift Card,69.09,
07/05/2026,7039,3rd Party - DoorDash,676.09,
07/05/2026,7039,3rd Party - GrubHub,51.11,
07/05/2026,7039,3rd Party - UberEats,137.02,
07/05/2026,7039,Cash Over/Short Adjustment,0.22,
07/05/2026,7039,Register Audit Adjustment,107,
07/05/2026,7049,Subject to Tax,,4484.5
07/05/2026,7049,3rd Party Tax Exempt,,893.16
07/05/2026,7049,Sales Tax,,382.29
07/05/2026,7049,In-Store Credit Card,2723.43,
07/05/2026,7049,Online Credit card,2028.37,
07/05/2026,7049,Online Credit Card Tips,,78
07/05/2026,7049,In-Store Credit Card Tips,,158.11
07/05/2026,7049,Gift Card,24.17,
07/05/2026,7049,3rd Party - DoorDash,650.12,
07/05/2026,7049,3rd Party - UberEats,243.04,
07/05/2026,7049,Cash Over/Short Adjustment,0.93,
07/05/2026,7049,Register Audit Adjustment,326,
07/05/2026,7066,Subject to Tax,,2844.55
07/05/2026,7066,3rd Party Tax Exempt,,246.22
07/05/2026,7066,Sales Tax,,245.41
07/05/2026,7066,In-Store Credit Card,1569.03,
07/05/2026,7066,Online Credit card,1038.78,
07/05/2026,7066,Online Credit Card Tips,,26
07/05/2026,7066,In-Store Credit Card Tips,,87.71
07/05/2026,7066,3rd Party - DoorDash,161.38,
07/05/2026,7066,3rd Party - UberEats,84.84,
07/05/2026,7066,Cash Over/Short Adjustment,0.86,
07/05/2026,7066,Register Audit Adjustment,595,
07/05/2026,13026,Subject to Tax,,2528.4
07/05/2026,13026,Non-Taxable Sales,,21.86
07/05/2026,13026,3rd Party Tax Exempt,,581.53
07/05/2026,13026,Register Audit,172,
07/05/2026,13026,Sales Tax,,189.7
07/05/2026,13026,In-Store Credit Card,1904.56,
07/05/2026,13026,Online Credit card,734.28,
07/05/2026,13026,Online Credit Card Tips,,16
07/05/2026,13026,In-Store Credit Card Tips,,96.67
07/05/2026,13026,Gift Card,26.71,
07/05/2026,13026,3rd Party - DoorDash,242.89,
07/05/2026,13026,3rd Party - UberEats,353.3,
07/05/2026,13026,Cash Over/Short Adjustment,0.42,
07/05/2026,13082,Subject to Tax,,2529.94
07/05/2026,13082,Non-Taxable Sales,,1.7
07/05/2026,13082,3rd Party Tax Exempt,,360.34
07/05/2026,13082,Register Audit,364,
07/05/2026,13082,Sales Tax,,177.05
07/05/2026,13082,In-Store Credit Card,1828.09,
07/05/2026,13082,Online Credit card,638.59,
07/05/2026,13082,Online Credit Card Tips,,27
07/05/2026,13082,In-Store Credit Card Tips,,114.85
07/05/2026,13082,Gift Card,6.32,
07/05/2026,13082,3rd Party - DoorDash,221.51,
07/05/2026,13082,3rd Party - GrubHub,13.74,
07/05/2026,13082,3rd Party - UberEats,138.83,
07/05/2026,13082,Cash Over/Short Adjustment,,0.2
07/05/2026,13106,Subject to Tax,,2193.32
07/05/2026,13106,Non-Taxable Sales,,45.79
07/05/2026,13106,3rd Party Tax Exempt,,761.47
07/05/2026,13106,Sales Tax,,164.55
07/05/2026,13106,In-Store Credit Card,1386.12,
07/05/2026,13106,Online Credit card,1010.38,
07/05/2026,13106,Online Credit Card Tips,,28
07/05/2026,13106,In-Store Credit Card Tips,,93.73
07/05/2026,13106,3rd Party - DoorDash,407.59,
07/05/2026,13106,3rd Party - GrubHub,22.7,
07/05/2026,13106,3rd Party - UberEats,384.78,
07/05/2026,13106,Cash Over/Short Adjustment,0.29,
07/05/2026,13106,Register Audit Adjustment,75,
07/05/2026,13116,Subject to Tax,,2915.21
07/05/2026,13116,Non-Taxable Sales,,52.04
07/05/2026,13116,3rd Party Tax Exempt,,656.15
07/05/2026,13116,Sales Tax,,204.1
07/05/2026,13116,In-Store Credit Card,1980.39,
07/05/2026,13116,Online Credit card,910.02,
07/05/2026,13116,Online Gift Card,30.41,
07/05/2026,13116,In-Store Credit Card Tips,,127.3
07/05/2026,13116,Gift Card,15,
07/05/2026,13116,3rd Party - DoorDash,638.06,
07/05/2026,13116,3rd Party - UberEats,38.79,
07/05/2026,13116,Cash Over/Short Adjustment,0.13,
07/05/2026,13116,Register Audit Adjustment,342,
07/05/2026,13138,Subject to Tax,,1439.96
07/05/2026,13138,Non-Taxable Sales,,8.64
07/05/2026,13138,3rd Party Tax Exempt,,134.55
07/05/2026,13138,Register Audit,382,
07/05/2026,13138,Sales Tax,,100.8
07/05/2026,13138,In-Store Credit Card,792.54,
07/05/2026,13138,Online Credit card,445.65,
07/05/2026,13138,Online Credit Card Tips,,16.08
07/05/2026,13138,In-Store Credit Card Tips,,56.25
07/05/2026,13138,Gift Card,2.1,
07/05/2026,13138,3rd Party - DoorDash,134.55,
07/05/2026,13138,Cash Over/Short Adjustment,,0.56
07/05/2026,13148,Subject to Tax,,2972.3
07/05/2026,13148,Non-Taxable Sales,,36.18
07/05/2026,13148,3rd Party Tax Exempt,,336.37
07/05/2026,13148,Sales Tax,,193.24
07/05/2026,13148,In-Store Credit Card,1717.77,
07/05/2026,13148,Online Credit card,1408.22,
07/05/2026,13148,Online Credit Card Tips,,56
07/05/2026,13148,In-Store Credit Card Tips,,103.36
07/05/2026,13148,Gift Card Sold,,15
07/05/2026,13148,3rd Party - DoorDash,174.65,
07/05/2026,13148,3rd Party - UberEats,177.98,
07/05/2026,13148,Cash Over/Short Adjustment,0.83,
07/05/2026,13148,Register Audit Adjustment,233,
07/05/2026,13160,Subject to Tax,,2741.8
07/05/2026,13160,Non-Taxable Sales,,5.28
07/05/2026,13160,3rd Party Tax Exempt,,514.87
07/05/2026,13160,Register Audit,5.68,
07/05/2026,13160,Sales Tax,,191.94
07/05/2026,13160,In-Store Credit Card,1878.98,
07/05/2026,13160,Online Credit card,598.6,
07/05/2026,13160,Online Credit Card Tips,,21
07/05/2026,13160,In-Store Credit Card Tips,,127.77
07/05/2026,13160,Gift Card,36.18,
07/05/2026,13160,3rd Party - DoorDash,407.9,
07/05/2026,13160,3rd Party - UberEats,112.25,
07/05/2026,13160,Cash Over/Short Adjustment,0.07,
07/05/2026,13160,Register Audit Adjustment,563,
07/05/2026,13162,Subject to Tax,,2697.36
07/05/2026,13162,Non-Taxable Sales,,11.71
07/05/2026,13162,3rd Party Tax Exempt,,894.45
07/05/2026,13162,Sales Tax,,188.85
07/05/2026,13162,In-Store Credit Card,1544.94,
07/05/2026,13162,Online Credit card,1092.99,
07/05/2026,13162,Online Gift Card,19.18,
07/05/2026,13162,Online Credit Card Tips,,18
07/05/2026,13162,In-Store Credit Card Tips,,100.33
07/05/2026,13162,Gift Card,51.58,
07/05/2026,13162,3rd Party - DoorDash,581.92,
07/05/2026,13162,3rd Party - UberEats,319.85,
07/05/2026,13162,Cash Over/Short Adjustment,0.24,
07/05/2026,13162,Register Audit Adjustment,300,
07/05/2026,37001,Subject to Tax,,6041.42
07/05/2026,37001,Non-Taxable Sales,,773.67
07/05/2026,37001,Register Audit,967.2,
07/05/2026,37001,Sales Tax,,513.6
07/05/2026,37001,In-Store Credit Card,4117.64,
07/05/2026,37001,Online Credit card,1982.3,
07/05/2026,37001,Online Credit Card Tips,,60.92
07/05/2026,37001,In-Store Credit Card Tips,,228.44
07/05/2026,37001,Gift Card,21.93,
07/05/2026,37001,3rd Party - DoorDash,478.69,
07/05/2026,37001,3rd Party - UberEats,49.67,
07/05/2026,37001,Cash Over/Short Adjustment,0.62,
07/05/2026,37002,Subject to Tax,,4435
07/05/2026,37002,Non-Taxable Sales,,493.88
07/05/2026,37002,Sales Tax,,377.04
07/05/2026,37002,In-Store Credit Card,2168.11,
07/05/2026,37002,Online Credit card,1873.54,
07/05/2026,37002,Online Gift Card,10,
07/05/2026,37002,Online Credit Card Tips,,38.17
07/05/2026,37002,In-Store Credit Card Tips,,124.94
07/05/2026,37002,Gift Card,10.1,
07/05/2026,37002,3rd Party - DoorDash,815.28,
07/05/2026,37002,3rd Party - GrubHub,30.13,
07/05/2026,37002,3rd Party - UberEats,122.64,
07/05/2026,37002,Cash Over/Short Adjustment,0.23,
07/05/2026,37002,Register Audit Adjustment,439,
07/05/2026,37004,Subject to Tax,,3207.88
07/05/2026,37004,Non-Taxable Sales,,393.97
07/05/2026,37004,Register Audit,307,
07/05/2026,37004,Sales Tax,,272.71
07/05/2026,37004,In-Store Credit Card,1866.78,
07/05/2026,37004,Online Credit card,1538.18,
07/05/2026,37004,Online Credit Card Tips,,54.42
07/05/2026,37004,In-Store Credit Card Tips,,127.82
07/05/2026,37004,Gift Card,50,
07/05/2026,37004,3rd Party - DoorDash,268.89,
07/05/2026,37004,3rd Party - UberEats,27.41,
07/05/2026,37004,Cash Over/Short Adjustment,,0.46
07/05/2026,37004,Register Audit Adjustment,,1
07/05/2026,37006,Subject to Tax,,5206.11
07/05/2026,37006,Non-Taxable Sales,,600.68
07/05/2026,37006,Sales Tax,,442.65
07/05/2026,37006,In-Store Credit Card,3308.71,
07/05/2026,37006,Online Credit card,1823.19,
07/05/2026,37006,Online Gift Card,15.65,
07/05/2026,37006,Online Credit Card Tips,,41.51
07/05/2026,37006,In-Store Credit Card Tips,,180.94
07/05/2026,37006,Online Gift Card Tips,,1
07/05/2026,37006,Gift Card,22.22,
07/05/2026,37006,Gift Card Sold,,25
07/05/2026,37006,3rd Party - DoorDash,733.67,
07/05/2026,37006,3rd Party - GrubHub,21.29,
07/05/2026,37006,3rd Party - UberEats,58.8,
07/05/2026,37006,Cash Over/Short Adjustment,0.36,
07/05/2026,37006,Register Audit Adjustment,514,
07/05/2026,37007,Subject to Tax,,5808.09
07/05/2026,37007,Non-Taxable Sales,,725.03
07/05/2026,37007,Sales Tax,,493.77
07/05/2026,37007,In-Store Credit Card,2790.24,
07/05/2026,37007,Online Credit card,1876.34,
07/05/2026,37007,Online Gift Card,47,
07/05/2026,37007,Online Credit Card Tips,,48.25
07/05/2026,37007,In-Store Credit Card Tips,,113.02
07/05/2026,37007,Gift Card,111.72,
07/05/2026,37007,3rd Party - DoorDash,1590.23,
07/05/2026,37007,3rd Party - GrubHub,52.21,
07/05/2026,37007,3rd Party - UberEats,356.21,
07/05/2026,37007,Cash Over/Short Adjustment,0.21,
07/05/2026,37007,Register Audit Adjustment,364,
07/05/2026,37009,Subject to Tax,,4020.67
07/05/2026,37009,Non-Taxable Sales,,375.8
07/05/2026,37009,Tax Exempt,,21.4
07/05/2026,37009,Register Audit,530,
07/05/2026,37009,Sales Tax,,341.78
07/05/2026,37009,In-Store Credit Card,2108.12,
07/05/2026,37009,Online Credit card,1371.16,
07/05/2026,37009,Online Gift Card,11.61,
07/05/2026,37009,Online Credit Card Tips,,43
07/05/2026,37009,In-Store Credit Card Tips,,150.01
07/05/2026,37009,Gift Card,33.48,
07/05/2026,37009,3rd Party - DoorDash,836.84,
07/05/2026,37009,3rd Party - GrubHub,32.6,
07/05/2026,37009,3rd Party - UberEats,27.86,
07/05/2026,37009,Cash Over/Short Adjustment,0.99,
07/05/2026,37010,Subject to Tax,,7012.28
07/05/2026,37010,Non-Taxable Sales,,820.77
07/05/2026,37010,Register Audit,708,
07/05/2026,37010,Sales Tax,,596.19
07/05/2026,37010,In-Store Credit Card,4460.93,
07/05/2026,37010,Payout,48,
07/05/2026,37010,Online Credit card,2956.81,
07/05/2026,37010,Online Gift Card,11.61,
07/05/2026,37010,Online Credit Card Tips,,96
07/05/2026,37010,In-Store Credit Card Tips,,323.43
07/05/2026,37010,Gift Card,30.44,
07/05/2026,37010,3rd Party - DoorDash,545.99,
07/05/2026,37010,3rd Party - GrubHub,46.29,
07/05/2026,37010,3rd Party - UberEats,39.7,
07/05/2026,37010,Cash Over/Short Adjustment,0.9,
07/05/2026,37013,Subject to Tax,,3391.29
07/05/2026,37013,Non-Taxable Sales,,350.25
07/05/2026,37013,Sales Tax,,288.32
07/05/2026,37013,In-Store Credit Card,1931.31,
07/05/2026,37013,Online Credit card,1449.83,
07/05/2026,37013,Online Credit Card Tips,,52.92
07/05/2026,37013,In-Store Credit Card Tips,,123.25
07/05/2026,37013,Gift Card,25,
07/05/2026,37013,Gift Card Sold,,50
07/05/2026,37013,3rd Party - DoorDash,131.19,
07/05/2026,37013,Cash Over/Short Adjustment,0.7,
07/05/2026,37013,Register Audit Adjustment,718,
07/05/2026,37014,Subject to Tax,,3671.62
07/05/2026,37014,Non-Taxable Sales,,467.56
07/05/2026,37014,Register Audit,251,
07/05/2026,37014,Sales Tax,,312.11
07/05/2026,37014,In-Store Credit Card,2473.21,
07/05/2026,37014,Online Credit card,1301.04,
07/05/2026,37014,Online Gift Card,35,
07/05/2026,37014,Online Credit Card Tips,,38
07/05/2026,37014,In-Store Credit Card Tips,,132.14
07/05/2026,37014,Gift Card,10,
07/05/2026,37014,3rd Party - DoorDash,482.66,
07/05/2026,37014,3rd Party - UberEats,63.54,
07/05/2026,37014,Cash Over/Short Adjustment,0.98,
07/05/2026,37014,Register Audit Adjustment,4,
07/05/2026,37016,Subject to Tax,,3711.25
07/05/2026,37016,Non-Taxable Sales,,429.69
07/05/2026,37016,Register Audit,434,
07/05/2026,37016,Sales Tax,,315.47
07/05/2026,37016,In-Store Credit Card,2515.68,
07/05/2026,37016,Online Credit card,1573.6,
07/05/2026,37016,Online Credit Card Tips,,74.46
07/05/2026,37016,In-Store Credit Card Tips,,183.8
07/05/2026,37016,Gift Card,21.92,
07/05/2026,37016,3rd Party - DoorDash,168.12,
07/05/2026,37016,Cash Over/Short Adjustment,0.35,
07/05/2026,37016,Register Audit Adjustment,1,
07/05/2026,37020,Subject to Tax,,4428.22
07/05/2026,37020,Non-Taxable Sales,,416.17
07/05/2026,37020,Register Audit,257.26,
07/05/2026,37020,Sales Tax,,376.47
07/05/2026,37020,In-Store Credit Card,2098.78,
07/05/2026,37020,Payout,136.2,
07/05/2026,37020,Online Credit card,2523.31,
07/05/2026,37020,Online Gift Card,19.75,
07/05/2026,37020,Online Credit Card Tips,,69.9
07/05/2026,37020,In-Store Credit Card Tips,,134.11
07/05/2026,37020,Gift Card,26.61,
07/05/2026,37020,3rd Party - DoorDash,273.13,
07/05/2026,37020,3rd Party - UberEats,80.94,
07/05/2026,37020,Cash Over/Short Adjustment,0.89,
07/05/2026,37020,Register Audit Adjustment,8,
07/05/2026,49001,Subject to Tax,,5964.15
07/05/2026,49001,3rd Party Tax Exempt,,579.25
07/05/2026,49001,Sales Tax,,476.91
07/05/2026,49001,In-Store Credit Card,3404.07,
07/05/2026,49001,Online Credit card,2805.05,
07/05/2026,49001,Online Gift Card,25,
07/05/2026,49001,Online Credit Card Tips,,99
07/05/2026,49001,In-Store Credit Card Tips,,206.97
07/05/2026,49001,Online Gift Card Tips,,3
07/05/2026,49001,3rd Party - DoorDash,429.5,
07/05/2026,49001,3rd Party - GrubHub,18.3,
07/05/2026,49001,3rd Party - UberEats,131.45,
07/05/2026,49001,Cash Over/Short Adjustment,0.91,
07/05/2026,49001,Register Audit Adjustment,515,
07/05/2026,49002,Subject to Tax,,5784.65
07/05/2026,49002,3rd Party Tax Exempt,,620.81
07/05/2026,49002,Sales Tax,,462.68
07/05/2026,49002,In-Store Credit Card,3046.48,
07/05/2026,49002,Online Credit card,2599.11,
07/05/2026,49002,Online Gift Card,53.99,
07/05/2026,49002,Online Credit Card Tips,,68
07/05/2026,49002,In-Store Credit Card Tips,,186.56
07/05/2026,49002,Gift Card,41.38,
07/05/2026,49002,3rd Party - DoorDash,582.23,
07/05/2026,49002,3rd Party - GrubHub,12.9,
07/05/2026,49002,3rd Party - UberEats,25.68,
07/05/2026,49002,Cash Over/Short Adjustment,0.93,
07/05/2026,49002,Register Audit Adjustment,760,
07/05/2026,49003,Subject to Tax,,3555.4
07/05/2026,49003,3rd Party Tax Exempt,,204.68
07/05/2026,49003,Sales Tax,,284.32
07/05/2026,49003,In-Store Credit Card,2413.85,
07/05/2026,49003,Online Credit card,1139.12,
07/05/2026,49003,Online Credit Card Tips,,40
07/05/2026,49003,In-Store Credit Card Tips,,116.34
07/05/2026,49003,3rd Party - DoorDash,185.96,
07/05/2026,49003,3rd Party - GrubHub,18.72,
07/05/2026,49003,Cash Over/Short Adjustment,0.09,
07/05/2026,49003,Register Audit Adjustment,443,
07/05/2026,49004,Subject to Tax,,4574.35
07/05/2026,49004,3rd Party Tax Exempt,,860.69
07/05/2026,49004,Register Audit,606,
07/05/2026,49004,Sales Tax,,365.72
07/05/2026,49004,In-Store Credit Card,2600.13,
07/05/2026,49004,Online Credit card,1811.66,
07/05/2026,49004,Online Credit Card Tips,,55
07/05/2026,49004,In-Store Credit Card Tips,,132.5
07/05/2026,49004,Gift Card,109.47,
07/05/2026,49004,3rd Party - DoorDash,624.55,
07/05/2026,49004,3rd Party - GrubHub,99.83,
07/05/2026,49004,3rd Party - UberEats,136.31,
07/05/2026,49004,Cash Over/Short Adjustment,0.31,
07/05/2026,49005,Subject to Tax,,2853.15
07/05/2026,49005,3rd Party Tax Exempt,,216.44
07/05/2026,49005,Sales Tax,,228.32
07/05/2026,49005,In-Store Credit Card,1716.92,
07/05/2026,49005,Online Credit card,1000.44,
07/05/2026,49005,Online Credit Card Tips,,36
07/05/2026,49005,In-Store Credit Card Tips,,103.37
07/05/2026,49005,Gift Card,40.16,
07/05/2026,49005,3rd Party - DoorDash,191.36,
07/05/2026,49005,3rd Party - UberEats,25.08,
07/05/2026,49005,Cash Over/Short Adjustment,0.32,
07/05/2026,49005,Register Audit Adjustment,463,
07/05/2026,49006,Subject to Tax,,6457.95
07/05/2026,49006,3rd Party Tax Exempt,,1467.57
07/05/2026,49006,Register Audit,870,
07/05/2026,49006,Sales Tax,,516.19
07/05/2026,49006,In-Store Credit Card,3633.23,
07/05/2026,49006,Payout,45.36,
07/05/2026,49006,Online Credit card,2619.18,
07/05/2026,49006,Online Credit Card Tips,,74
07/05/2026,49006,In-Store Credit Card Tips,,182.52
07/05/2026,49006,Gift Card,63.67,
07/05/2026,49006,3rd Party - DoorDash,1319.92,
07/05/2026,49006,3rd Party - UberEats,147.65,
07/05/2026,49006,Cash Over/Short Adjustment,0.49,
07/05/2026,49006,Register Audit Adjustment,13,
07/05/2026,49007,Subject to Tax,,2913.35
07/05/2026,49007,3rd Party Tax Exempt,,774.72
07/05/2026,49007,Register Audit,328.95,
07/05/2026,49007,Sales Tax,,232.9
07/05/2026,49007,In-Store Credit Card,1957.57,
07/05/2026,49007,Online Credit card,1015.79,
07/05/2026,49007,Online Credit Card Tips,,28
07/05/2026,49007,In-Store Credit Card Tips,,119.83
07/05/2026,49007,Gift Card,11.77,
07/05/2026,49007,Gift Card Sold,,20
07/05/2026,49007,3rd Party - DoorDash,593.13,
07/05/2026,49007,3rd Party - GrubHub,33.05,
07/05/2026,49007,3rd Party - UberEats,148.54,
07/05/2026,49008,Subject to Tax,,3877.4
07/05/2026,49008,3rd Party Tax Exempt,,573.08
07/05/2026,49008,Sales Tax,,310.02
07/05/2026,49008,In-Store Credit Card,2267.58,
07/05/2026,49008,Online Credit card,1610.76,
07/05/2026,49008,Online Gift Card,21.25,
07/05/2026,49008,Online Credit Card Tips,,54.1
07/05/2026,49008,In-Store Credit Card Tips,,135.03
07/05/2026,49008,Online Gift Card Tips,,1
07/05/2026,49008,Gift Card,16.09,
07/05/2026,49008,Gift Card Sold,,45
07/05/2026,49008,3rd Party - DoorDash,425.32,
07/05/2026,49008,3rd Party - UberEats,147.76,
07/05/2026,49008,Cash Over/Short Adjustment,0.87,
07/05/2026,49008,Register Audit Adjustment,506,
07/05/2026,49009,Subject to Tax,,4924.75
07/05/2026,49009,3rd Party Tax Exempt,,449.2
07/05/2026,49009,Register Audit,716,
07/05/2026,49009,Sales Tax,,393.9
07/05/2026,49009,In-Store Credit Card,3317.45,
07/05/2026,49009,Payout,6.48,
07/05/2026,49009,Online Credit card,1486.75,
07/05/2026,49009,Online Gift Card,18,
07/05/2026,49009,Online Credit Card Tips,,37
07/05/2026,49009,In-Store Credit Card Tips,,214.79
07/05/2026,49009,Gift Card,19.66,
07/05/2026,49009,3rd Party - DoorDash,378.7,
07/05/2026,49009,3rd Party - GrubHub,33.96,
07/05/2026,49009,3rd Party - UberEats,36.54,
07/05/2026,49009,Cash Over/Short Adjustment,,0.79
07/05/2026,49009,Register Audit Adjustment,,18
07/05/2026,49010,Subject to Tax,,3168.25
07/05/2026,49010,3rd Party Tax Exempt,,316.97
07/05/2026,49010,Sales Tax,,253.58
07/05/2026,49010,In-Store Credit Card,2029.79,
07/05/2026,49010,Online Credit card,1232.96,
07/05/2026,49010,Online Gift Card,8.05,
07/05/2026,49010,Online Credit Card Tips,,54
07/05/2026,49010,In-Store Credit Card Tips,,136.79
07/05/2026,49010,Online Gift Card Tips,,2
07/05/2026,49010,Gift Card,38.45,
07/05/2026,49010,3rd Party - DoorDash,316.97,
07/05/2026,49010,Cash Over/Short Adjustment,0.37,
07/05/2026,49010,Register Audit Adjustment,305,
07/05/2026,49011,Subject to Tax,,4103.35
07/05/2026,49011,3rd Party Tax Exempt,,320.92
07/05/2026,49011,Sales Tax,,327.77
07/05/2026,49011,In-Store Credit Card,2448.8,
07/05/2026,49011,Online Credit card,1565.55,
07/05/2026,49011,Online Gift Card,9.77,
07/05/2026,49011,Online Credit Card Tips,,32
07/05/2026,49011,In-Store Credit Card Tips,,175.49
07/05/2026,49011,Gift Card,11.29,
07/05/2026,49011,3rd Party - DoorDash,305.74,
07/05/2026,49011,3rd Party - UberEats,15.18,
07/05/2026,49011,Cash Over/Short Adjustment,0.2,
07/05/2026,49011,Register Audit Adjustment,603,
07/05/2026,5059,Subject to Tax,,3195.15
07/05/2026,5059,Non-Taxable Sales,,27
07/05/2026,5059,3rd Party Tax Exempt,,644.23
07/05/2026,5059,Sales Tax,,222.15
07/05/2026,5059,In-Store Credit Card,2518.86,
07/05/2026,5059,Online Credit card,724.28,
07/05/2026,5059,Online Credit Card Tips,,22
07/05/2026,5059,In-Store Credit Card Tips,,109.94
07/05/2026,5059,3rd Party - DoorDash,310.18,
07/05/2026,5059,3rd Party - UberEats,334.05,
07/05/2026,5059,Cash Over/Short Adjustment,0.1,
07/05/2026,5059,Register Audit Adjustment,333,
07/05/2026,13062,Subject to Tax,,3404.43
07/05/2026,13062,Non-Taxable Sales,,63.1
07/05/2026,13062,3rd Party Tax Exempt,,555.59
07/05/2026,13062,Sales Tax,,238.3
07/05/2026,13062,In-Store Credit Card,2128.66,
07/05/2026,13062,Online Credit card,1085.61,
07/05/2026,13062,Online Credit Card Tips,,24
07/05/2026,13062,In-Store Credit Card Tips,,89.35
07/05/2026,13062,Gift Card,57.67,
07/05/2026,13062,3rd Party - DoorDash,302.65,
07/05/2026,13062,3rd Party - GrubHub,17.72,
07/05/2026,13062,3rd Party - UberEats,290.26,
07/05/2026,13062,Cash Over/Short Adjustment,0.2,
07/05/2026,13062,Register Audit Adjustment,492,
07/05/2026,13219,Subject to Tax,,2089.57
07/05/2026,13219,Non-Taxable Sales,,31.63
07/05/2026,13219,3rd Party Tax Exempt,,382.04
07/05/2026,13219,Sales Tax,,146.32
07/05/2026,13219,In-Store Credit Card,1434.19,
07/05/2026,13219,Online Credit card,525.52,
07/05/2026,13219,Online Gift Card,40,
07/05/2026,13219,Online Credit Card Tips,,23
07/05/2026,13219,In-Store Credit Card Tips,,100.05
07/05/2026,13219,Online Gift Card Tips,,2.34
07/05/2026,13219,Gift Card,16.42,
07/05/2026,13219,3rd Party - DoorDash,350.08,
07/05/2026,13219,3rd Party - UberEats,53.44,
07/05/2026,13219,Cash Over/Short Adjustment,0.3,
07/05/2026,13219,Register Audit Adjustment,355,
