Date,Class,Transaction Category,Debit,Credit
07/16/2026,2020,Sales Tax,,23.14
07/16/2026,2020,In-Store Credit Card,2040.05,
07/16/2026,2020,Payout,1.34,
07/16/2026,2020,Online Credit card,966.75,
07/16/2026,2020,Online Gift Card,41.55,
07/16/2026,2020,Online Credit Card Tips,,32
07/16/2026,2020,In-Store Credit Card Tips,,122.36
07/16/2026,2020,Online Gift Card Tips,,2
07/16/2026,2020,Gift Card,20.7,
07/16/2026,2020,3rd Party - DoorDash,554.98,
07/16/2026,2020,3rd Party - GrubHub,57.35,
07/16/2026,2020,3rd Party - UberEats,121.08,
07/16/2026,2020,Cash Over/Short Adjustment,0.21,
07/16/2026,2023,Subject to Tax,,205.24
07/16/2026,2023,Non-Taxable Sales,,4019.18
07/16/2026,2023,3rd Party Tax Exempt,,14.52
07/16/2026,2023,Register Audit,248,
07/16/2026,2023,Sales Tax,,14.34
07/16/2026,2023,In-Store Credit Card,2443.85,
07/16/2026,2023,Payout,23.73,
07/16/2026,2023,Online Credit card,1073.03,
07/16/2026,2023,Online Credit Card Tips,,24
07/16/2026,2023,In-Store Credit Card Tips,,165.86
07/16/2026,2023,Gift Card,38.8,
07/16/2026,2023,3rd Party - DoorDash,450.31,
07/16/2026,2023,3rd Party - GrubHub,15.11,
07/16/2026,2023,3rd Party - UberEats,150.34,
07/16/2026,2023,Cash Over/Short Adjustment,,0.03
07/16/2026,2024,Subject to Tax,,248.35
07/16/2026,2024,Non-Taxable Sales,,4105.68
07/16/2026,2024,3rd Party Tax Exempt,,36.64
07/16/2026,2024,Register Audit,100,
07/16/2026,2024,Sales Tax,,18.84
07/16/2026,2024,In-Store Credit Card,2556.78,
07/16/2026,2024,Online Credit card,1321.76,
07/16/2026,2024,Online Credit Card Tips,,40.8
07/16/2026,2024,In-Store Credit Card Tips,,167.65
07/16/2026,2024,Gift Card,73.03,
07/16/2026,2024,3rd Party - DoorDash,402.24,
07/16/2026,2024,3rd Party - UberEats,163.93,
07/16/2026,2024,Cash Over/Short Adjustment,0.22,
07/16/2026,2047,Subject to Tax,,188.84
07/16/2026,2047,Non-Taxable Sales,,3705.6
07/16/2026,2047,3rd Party Tax Exempt,,33.96
07/16/2026,2047,Register Audit,343,
07/16/2026,2047,Sales Tax,,13.06
07/16/2026,2047,In-Store Credit Card,2130.83,
07/16/2026,2047,Online Credit card,795.77,
07/16/2026,2047,Online Credit Card Tips,,7
07/16/2026,2047,In-Store Credit Card Tips,,133.78
07/16/2026,2047,Gift Card,6.3,
07/16/2026,2047,3rd Party - DoorDash,550.48,
07/16/2026,2047,3rd Party - GrubHub,27.12,
07/16/2026,2047,3rd Party - UberEats,228.14,
07/16/2026,2047,Cash Over/Short Adjustment,0.6,
07/16/2026,4003,Subject to Tax,,4650.8
07/16/2026,4003,Register Audit,320.91,
07/16/2026,4003,Sales Tax,,453.47
07/16/2026,4003,In-Store Credit Card,2473.35,
07/16/2026,4003,Online Credit card,1216.9,
07/16/2026,4003,Online Gift Card,59.74,
07/16/2026,4003,Online Credit Card Tips,,53.62
07/16/2026,4003,In-Store Credit Card Tips,,173.89
07/16/2026,4003,Online Gift Card Tips,,1
07/16/2026,4003,Gift Card,78.48,
07/16/2026,4003,3rd Party - DoorDash,948.54,
07/16/2026,4003,3rd Party - UberEats,234.52,
07/16/2026,4003,Cash Over/Short Adjustment,0.34,
07/16/2026,4004,Subject to Tax,,4860.49
07/16/2026,4004,Register Audit,280,
07/16/2026,4004,Sales Tax,,473.92
07/16/2026,4004,In-Store Credit Card,2262.89,
07/16/2026,4004,Online Credit card,1065.29,
07/16/2026,4004,Online Credit Card Tips,,16
07/16/2026,4004,In-Store Credit Card Tips,,146.31
07/16/2026,4004,3rd Party - DoorDash,1311.47,
07/16/2026,4004,3rd Party - GrubHub,53.52,
07/16/2026,4004,3rd Party - UberEats,524.38,
07/16/2026,4004,Cash Over/Short Adjustment,,0.83
07/16/2026,4005,Subject to Tax,,4464.57
07/16/2026,4005,Register Audit,444,
07/16/2026,4005,Sales Tax,,435.37
07/16/2026,4005,In-Store Credit Card,3041.54,
07/16/2026,4005,Online Credit card,864.76,
07/16/2026,4005,Online Gift Card,11.78,
07/16/2026,4005,In-Store Credit Card Tips,,224.96
07/16/2026,4005,Gift Card,46.91,
07/16/2026,4005,3rd Party - DoorDash,364.2,
07/16/2026,4005,3rd Party - UberEats,351.55,
07/16/2026,4005,Cash Over/Short Adjustment,0.16,
07/16/2026,4008,Subject to Tax,,2987.62
07/16/2026,4008,Register Audit,260,
07/16/2026,4008,Sales Tax,,291.27
07/16/2026,4008,In-Store Credit Card,1770.55,
07/16/2026,4008,Online Credit card,833.95,
07/16/2026,4008,Online Credit Card Tips,,24
07/16/2026,4008,In-Store Credit Card Tips,,89.47
07/16/2026,4008,3rd Party - DoorDash,366.24,
07/16/2026,4008,3rd Party - UberEats,162.19,
07/16/2026,4008,Cash Over/Short Adjustment,,0.57
07/16/2026,4009,Subject to Tax,,2923.6
07/16/2026,4009,Register Audit,182,
07/16/2026,4009,Sales Tax,,284.98
07/16/2026,4009,In-Store Credit Card,1631.83,
07/16/2026,4009,Payout,3.73,
07/16/2026,4009,Online Credit card,786.13,
07/16/2026,4009,Online Gift Card,10.56,
07/16/2026,4009,Online Credit Card Tips,,19
07/16/2026,4009,In-Store Credit Card Tips,,93.89
07/16/2026,4009,Online Gift Card Tips,,1
07/16/2026,4009,Gift Card,38.99,
07/16/2026,4009,3rd Party - DoorDash,465.44,
07/16/2026,4009,3rd Party - GrubHub,16.25,
07/16/2026,4009,3rd Party - UberEats,186.9,
07/16/2026,4009,Cash Over/Short Adjustment,0.64,
07/16/2026,4010,Subject to Tax,,2747.72
07/16/2026,4010,Register Audit,227,
07/16/2026,4010,Sales Tax,,267.9
07/16/2026,4010,In-Store Credit Card,1864.7,
07/16/2026,4010,Online Credit card,469.78,
07/16/2026,4010,In-Store Credit Card Tips,,139.82
07/16/2026,4010,Gift Card Sold,,25
07/16/2026,4010,3rd Party - DoorDash,375.08,
07/16/2026,4010,3rd Party - UberEats,243.6,
07/16/2026,4010,Cash Over/Short Adjustment,0.28,
07/16/2026,4015,Subject to Tax,,4338.9
07/16/2026,4015,Register Audit,434,
07/16/2026,4015,Sales Tax,,423.1
07/16/2026,4015,In-Store Credit Card,2761.96,
07/16/2026,4015,Online Credit card,1146.31,
07/16/2026,4015,Online Credit Card Tips,,26
07/16/2026,4015,In-Store Credit Card Tips,,161.01
07/16/2026,4015,3rd Party - DoorDash,460.06,
07/16/2026,4015,3rd Party - UberEats,147.49,
07/16/2026,4015,Cash Over/Short Adjustment,,0.81
07/16/2026,4021,Subject to Tax,,3654.89
07/16/2026,4021,Sales Tax,,356.3
07/16/2026,4021,In-Store Credit Card,2019.03,
07/16/2026,4021,Online Credit card,1232.29,
07/16/2026,4021,Online Gift Card,14.13,
07/16/2026,4021,Online Credit Card Tips,,37
07/16/2026,4021,In-Store Credit Card Tips,,143.54
07/16/2026,4021,Gift Card,29.72,
07/16/2026,4021,Gift Card Sold,,20
07/16/2026,4021,3rd Party - DoorDash,205.39,
07/16/2026,4021,3rd Party - UberEats,430.88,
07/16/2026,4021,Cash Over/Short Adjustment,0.29,
07/16/2026,4021,Register Audit Adjustment,280,
07/16/2026,4025,Subject to Tax,,3144.24
07/16/2026,4025,Register Audit,305,
07/16/2026,4025,Sales Tax,,306.58
07/16/2026,4025,In-Store Credit Card,1635.14,
07/16/2026,4025,Online Credit card,922.62,
07/16/2026,4025,Online Credit Card Tips,,10
07/16/2026,4025,In-Store Credit Card Tips,,110.44
07/16/2026,4025,Gift Card,71.56,
07/16/2026,4025,3rd Party - DoorDash,388.13,
07/16/2026,4025,3rd Party - UberEats,249.16,
07/16/2026,4025,Cash Over/Short Adjustment,,0.35
07/16/2026,4027,Subject to Tax,,4874.68
07/16/2026,4027,Register Audit,287,
07/16/2026,4027,Sales Tax,,475.08
07/16/2026,4027,In-Store Credit Card,2444.67,
07/16/2026,4027,Online Credit card,1638.95,
07/16/2026,4027,In-Store Credit Card Tips,,122.23
07/16/2026,4027,Gift Card,21.74,
07/16/2026,4027,3rd Party - DoorDash,477.6,
07/16/2026,4027,3rd Party - GrubHub,17.45,
07/16/2026,4027,3rd Party - UberEats,583.98,
07/16/2026,4027,Cash Over/Short Adjustment,0.6,
07/16/2026,4034,Subject to Tax,,4519.68
07/16/2026,4034,Register Audit,287,
07/16/2026,4034,Sales Tax,,440.67
07/16/2026,4034,In-Store Credit Card,2254.83,
07/16/2026,4034,Online Credit card,1639.28,
07/16/2026,4034,Online Gift Card,13.88,
07/16/2026,4034,Online Credit Card Tips,,34.23
07/16/2026,4034,In-Store Credit Card Tips,,148.33
07/16/2026,4034,3rd Party - DoorDash,701.24,
07/16/2026,4034,3rd Party - UberEats,247.17,
07/16/2026,4034,Cash Over/Short Adjustment,,0.49
07/16/2026,4036,Subject to Tax,,8804.47
07/16/2026,4036,Register Audit,308,
07/16/2026,4036,Sales Tax,,858.46
07/16/2026,4036,In-Store Credit Card,7240.4,
07/16/2026,4036,Online Credit card,1214.5,
07/16/2026,4036,Online Credit Card Tips,,40
07/16/2026,4036,In-Store Credit Card Tips,,584.72
07/16/2026,4036,Gift Card,31.71,
07/16/2026,4036,3rd Party - DoorDash,841.87,
07/16/2026,4036,3rd Party - GrubHub,43.99,
07/16/2026,4036,3rd Party - UberEats,606.72,
07/16/2026,4036,Cash Over/Short Adjustment,0.46,
07/16/2026,4042,Subject to Tax,,6886.44
07/16/2026,4042,Sales Tax,,671.47
07/16/2026,4042,In-Store Credit Card,3167.99,
07/16/2026,4042,Online Credit card,2842.2,
07/16/2026,4042,Online Gift Card,25,
07/16/2026,4042,Online Credit Card Tips,,53
07/16/2026,4042,In-Store Credit Card Tips,,192.06
07/16/2026,4042,Gift Card,57.59,
07/16/2026,4042,3rd Party - DoorDash,1319.03,
07/16/2026,4042,3rd Party - UberEats,205.14,
07/16/2026,4042,Cash Over/Short Adjustment,0.02,
07/16/2026,4042,Register Audit Adjustment,186,
07/16/2026,4052,Subject to Tax,,5649.82
07/16/2026,4052,Tax Exempt,,538.6
07/16/2026,4052,Register Audit,915,
07/16/2026,4052,Sales Tax,,550.85
07/16/2026,4052,In-Store Credit Card,2999.42,
07/16/2026,4052,Payout,13.64,
07/16/2026,4052,Online Credit card,2235.38,
07/16/2026,4052,Online Gift Card,10,
07/16/2026,4052,Online Credit Card Tips,,128
07/16/2026,4052,In-Store Credit Card Tips,,185.07
07/16/2026,4052,3rd Party - DoorDash,776.38,
07/16/2026,4052,3rd Party - GrubHub,14.09,
07/16/2026,4052,3rd Party - UberEats,89.3,
07/16/2026,4052,Cash Over/Short Adjustment,,0.87
07/16/2026,4061,Subject to Tax,,3906.12
07/16/2026,4061,Tax Exempt,,521.5
07/16/2026,4061,Register Audit,117,
07/16/2026,4061,Sales Tax,,380.89
07/16/2026,4061,In-Store Credit Card,3223.01,
07/16/2026,4061,Payout,39.75,
07/16/2026,4061,Online Credit card,1041.98,
07/16/2026,4061,Online Credit Card Tips,,32
07/16/2026,4061,In-Store Credit Card Tips,,187.88
07/16/2026,4061,Gift Card,39.82,
07/16/2026,4061,3rd Party - DoorDash,318.24,
07/16/2026,4061,3rd Party - UberEats,248.85,
07/16/2026,4061,Cash Over/Short Adjustment,,0.26
07/16/2026,4074,Subject to Tax,,2247.02
07/16/2026,4074,Register Audit,185,
07/16/2026,4074,Sales Tax,,219.06
07/16/2026,4074,In-Store Credit Card,1731.04,
07/16/2026,4074,Payout,19.72,
07/16/2026,4074,Online Credit card,568.35,
07/16/2026,4074,Online Credit Card Tips,,7
07/16/2026,4074,In-Store Credit Card Tips,,146.19
07/16/2026,4074,Gift Card,37.15,
07/16/2026,4074,3rd Party - DoorDash,14.09,
07/16/2026,4074,3rd Party - GrubHub,64.39,
07/16/2026,4074,Cash Over/Short Adjustment,,0.47
07/16/2026,5042,Subject to Tax,,3936.45
07/16/2026,5042,Non-Taxable Sales,,16.5
07/16/2026,5042,3rd Party Tax Exempt,,382.53
07/16/2026,5042,Register Audit,515,
07/16/2026,5042,Sales Tax,,271.4
07/16/2026,5042,In-Store Credit Card,2662.57,
07/16/2026,5042,Online Credit card,1257.18,
07/16/2026,5042,Online Credit Card Tips,,53
07/16/2026,5042,In-Store Credit Card Tips,,184.7
07/16/2026,5042,Gift Card,28.14,
07/16/2026,5042,3rd Party - DoorDash,214.15,
07/16/2026,5042,3rd Party - UberEats,168.38,
07/16/2026,5042,Cash Over/Short Adjustment,,0.84
07/16/2026,5043,Subject to Tax,,5272.4
07/16/2026,5043,Non-Taxable Sales,,20
07/16/2026,5043,3rd Party Tax Exempt,,1231.07
07/16/2026,5043,Register Audit,500,
07/16/2026,5043,Sales Tax,,361.48
07/16/2026,5043,In-Store Credit Card,3582.02,
07/16/2026,5043,Online Credit card,1791.59,
07/16/2026,5043,Online Gift Card,29.47,
07/16/2026,5043,Online Credit Card Tips,,66
07/16/2026,5043,In-Store Credit Card Tips,,186.7
07/16/2026,5043,Online Gift Card Tips,,2
07/16/2026,5043,Gift Card,5.53,
07/16/2026,5043,3rd Party - DoorDash,818.02,
07/16/2026,5043,3rd Party - GrubHub,14.58,
07/16/2026,5043,3rd Party - UberEats,398.47,
07/16/2026,5043,Cash Over/Short Adjustment,,0.03
07/16/2026,5049,Subject to Tax,,2661.95
07/16/2026,5049,Non-Taxable Sales,,5
07/16/2026,5049,3rd Party Tax Exempt,,618.04
07/16/2026,5049,Register Audit,434,
07/16/2026,5049,Sales Tax,,219.13
07/16/2026,5049,In-Store Credit Card,1733.44,
07/16/2026,5049,Online Credit card,837.5,
07/16/2026,5049,Online Credit Card Tips,,14
07/16/2026,5049,In-Store Credit Card Tips,,104.58
07/16/2026,5049,3rd Party - DoorDash,555.1,
07/16/2026,5049,3rd Party - UberEats,62.94,
07/16/2026,5049,Cash Over/Short Adjustment,,0.28
07/16/2026,5051,Subject to Tax,,2825.5
07/16/2026,5051,Non-Taxable Sales,,20.5
07/16/2026,5051,3rd Party Tax Exempt,,640.14
07/16/2026,5051,Register Audit,192,
07/16/2026,5051,Sales Tax,,194.52
07/16/2026,5051,In-Store Credit Card,1938.28,
07/16/2026,5051,Online Credit card,1013.96,
07/16/2026,5051,Online Credit Card Tips,,25
07/16/2026,5051,In-Store Credit Card Tips,,97.07
07/16/2026,5051,Gift Card,18.83,
07/16/2026,5051,3rd Party - DoorDash,428.49,
07/16/2026,5051,3rd Party - UberEats,211.65,
07/16/2026,5051,Cash Over/Short Adjustment,,0.48
07/16/2026,5057,Subject to Tax,,3414.8
07/16/2026,5057,Non-Taxable Sales,,22.5
07/16/2026,5057,3rd Party Tax Exempt,,739.72
07/16/2026,5057,Register Audit,355,
07/16/2026,5057,Sales Tax,,269.84
07/16/2026,5057,In-Store Credit Card,2040.91,
07/16/2026,5057,Payout,76.66,
07/16/2026,5057,Online Credit card,1352.49,
07/16/2026,5057,Online Credit Card Tips,,34
07/16/2026,5057,In-Store Credit Card Tips,,106.67
07/16/2026,5057,Gift Card,23.22,
07/16/2026,5057,3rd Party - DoorDash,548.76,
07/16/2026,5057,3rd Party - GrubHub,13.13,
07/16/2026,5057,3rd Party - UberEats,177.83,
07/16/2026,5057,Cash Over/Short Adjustment,,0.47
07/16/2026,5059,Subject to Tax,,2480.6
07/16/2026,5059,Non-Taxable Sales,,12.5
07/16/2026,5059,3rd Party Tax Exempt,,427.65
07/16/2026,5059,Sales Tax,,171.55
07/16/2026,5059,In-Store Credit Card,1795.82,
07/16/2026,5059,Online Credit card,716.65,
07/16/2026,5059,Online Credit Card Tips,,15
07/16/2026,5059,In-Store Credit Card Tips,,108.27
07/16/2026,5059,Gift Card,23.96,
07/16/2026,5059,3rd Party - DoorDash,247.53,
07/16/2026,5059,3rd Party - UberEats,180.12,
07/16/2026,5059,Cash Over/Short Adjustment,0.49,
07/16/2026,5059,Register Audit Adjustment,251,
07/16/2026,5062,Subject to Tax,,2528.61
07/16/2026,5062,Non-Taxable Sales,,15
07/16/2026,5062,3rd Party Tax Exempt,,261.98
07/16/2026,5062,Sales Tax,,175.43
07/16/2026,5062,In-Store Credit Card,2001.05,
07/16/2026,5062,Online Credit card,608.88,
07/16/2026,5062,Online Credit Card Tips,,10
07/16/2026,5062,In-Store Credit Card Tips,,138.57
07/16/2026,5062,Gift Card,38.95,
07/16/2026,5062,3rd Party - DoorDash,136.59,
07/16/2026,5062,3rd Party - UberEats,125.39,
07/16/2026,5062,Cash Over/Short Adjustment,0.73,
07/16/2026,5062,Register Audit Adjustment,218,
07/16/2026,5101,Subject to Tax,,2467.8
07/16/2026,5101,Non-Taxable Sales,,15.5
07/16/2026,5101,3rd Party Tax Exempt,,355.88
07/16/2026,5101,Register Audit,115,
07/16/2026,5101,Sales Tax,,171.02
07/16/2026,5101,In-Store Credit Card,1902.48,
07/16/2026,5101,Online Credit card,759.18,
07/16/2026,5101,Online Credit Card Tips,,18
07/16/2026,5101,In-Store Credit Card Tips,,123.89
07/16/2026,5101,Gift Card,19.9,
07/16/2026,5101,3rd Party - DoorDash,257.5,
07/16/2026,5101,3rd Party - GrubHub,28.19,
07/16/2026,5101,3rd Party - UberEats,70.19,
07/16/2026,5101,Cash Over/Short Adjustment,,0.35
07/16/2026,5112,Subject to Tax,,3124.75
07/16/2026,5112,Non-Taxable Sales,,26
07/16/2026,5112,3rd Party Tax Exempt,,482.23
07/16/2026,5112,Register Audit,132,
07/16/2026,5112,Sales Tax,,243.5
07/16/2026,5112,In-Store Credit Card,1762.48,
07/16/2026,5112,Online Credit card,1541.26,
07/16/2026,5112,Online Gift Card,78.87,
07/16/2026,5112,Online Credit Card Tips,,34
07/16/2026,5112,In-Store Credit Card Tips,,117.5
07/16/2026,5112,Gift Card,31.8,
07/16/2026,5112,3rd Party - DoorDash,482.23,
07/16/2026,5112,Cash Over/Short Adjustment,,0.66
07/16/2026,5127,Subject to Tax,,4087.05
07/16/2026,5127,Non-Taxable Sales,,5
07/16/2026,5127,3rd Party Tax Exempt,,155.78
07/16/2026,5127,Register Audit,467,
07/16/2026,5127,Sales Tax,,321.74
07/16/2026,5127,In-Store Credit Card,2700.3,
07/16/2026,5127,Online Credit card,1454.45,
07/16/2026,5127,Online Gift Card,25,
07/16/2026,5127,Online Credit Card Tips,,65
07/16/2026,5127,In-Store Credit Card Tips,,179.09
07/16/2026,5127,Online Gift Card Tips,,6
07/16/2026,5127,Gift Card,17.17,
07/16/2026,5127,3rd Party - DoorDash,155.78,
07/16/2026,5127,Cash Over/Short Adjustment,,0.04
07/16/2026,6021,Subject to Tax,,4142.87
07/16/2026,6021,Non-Taxable Sales,,32
07/16/2026,6021,3rd Party Tax Exempt,,138.75
07/16/2026,6021,Register Audit,221,
07/16/2026,6021,Sales Tax,,393.58
07/16/2026,6021,In-Store Credit Card,2178.93,
07/16/2026,6021,Online Credit card,1335.04,
07/16/2026,6021,Online Credit Card Tips,,28
07/16/2026,6021,In-Store Credit Card Tips,,125.63
07/16/2026,6021,Gift Card,43.14,
07/16/2026,6021,3rd Party - DoorDash,944.17,
07/16/2026,6021,3rd Party - UberEats,138.75,
07/16/2026,6021,Cash Over/Short Adjustment,,0.2
07/16/2026,6026,Subject to Tax,,3893.65
07/16/2026,6026,Non-Taxable Sales,,37.5
07/16/2026,6026,3rd Party Tax Exempt,,48.89
07/16/2026,6026,Sales Tax,,233.63
07/16/2026,6026,In-Store Credit Card,2019.27,
07/16/2026,6026,Online Credit card,1185.5,
07/16/2026,6026,Online Gift Card,35,
07/16/2026,6026,Online Credit Card Tips,,32
07/16/2026,6026,In-Store Credit Card Tips,,122.22
07/16/2026,6026,Gift Card,51.08,
07/16/2026,6026,3rd Party - DoorDash,491.42,
07/16/2026,6026,3rd Party - GrubHub,62.32,
07/16/2026,6026,3rd Party - UberEats,48.89,
07/16/2026,6026,Cash Over/Short Adjustment,0.41,
07/16/2026,6026,Register Audit Adjustment,474,
07/16/2026,6032,Subject to Tax,,4839.04
07/16/2026,6032,Non-Taxable Sales,,47.5
07/16/2026,6032,3rd Party Tax Exempt,,237.62
07/16/2026,6032,Sales Tax,,290.19
07/16/2026,6032,In-Store Credit Card,2584.08,
07/16/2026,6032,Online Credit card,1377.37,
07/16/2026,6032,Online Gift Card,49.93,
07/16/2026,6032,Online Credit Card Tips,,40
07/16/2026,6032,In-Store Credit Card Tips,,137.93
07/16/2026,6032,Gift Card,33.17,
07/16/2026,6032,3rd Party - DoorDash,721.55,
07/16/2026,6032,3rd Party - GrubHub,167.04,
07/16/2026,6032,3rd Party - UberEats,237.62,
07/16/2026,6032,Cash Over/Short Adjustment,0.52,
07/16/2026,6032,Register Audit Adjustment,421,
07/16/2026,6037,Subject to Tax,,3678.33
07/16/2026,6037,Register Audit,315,
07/16/2026,6037,Sales Tax,,404.82
07/16/2026,6037,In-Store Credit Card,2524.46,
07/16/2026,6037,Online Credit card,1351.49,
07/16/2026,6037,Online Gift Card,40,
07/16/2026,6037,Online Credit Card Tips,,66
07/16/2026,6037,In-Store Credit Card Tips,,175.87
07/16/2026,6037,Gift Card,77.01,
07/16/2026,6037,3rd Party - UberEats,17.85,
07/16/2026,6037,Cash Over/Short Adjustment,,0.79
07/16/2026,6039,Subject to Tax,,4126.87
07/16/2026,6039,Non-Taxable Sales,,28.5
07/16/2026,6039,3rd Party Tax Exempt,,399.94
07/16/2026,6039,Sales Tax,,247.55
07/16/2026,6039,In-Store Credit Card,2219.39,
07/16/2026,6039,Online Credit card,1456.31,
07/16/2026,6039,Online Gift Card,30,
07/16/2026,6039,Online Credit Card Tips,,61
07/16/2026,6039,In-Store Credit Card Tips,,148.93
07/16/2026,6039,Online Gift Card Tips,,1.7
07/16/2026,6039,Gift Card,27.94,
07/16/2026,6039,3rd Party - DoorDash,663.46,
07/16/2026,6039,3rd Party - UberEats,399.94,
07/16/2026,6039,Cash Over/Short Adjustment,0.45,
07/16/2026,6039,Register Audit Adjustment,217,
07/16/2026,6044,Subject to Tax,,4686.12
07/16/2026,6044,Non-Taxable Sales,,30
07/16/2026,6044,3rd Party Tax Exempt,,21.66
07/16/2026,6044,Sales Tax,,529.54
07/16/2026,6044,In-Store Credit Card,2635.99,
07/16/2026,6044,Online Credit card,1604.87,
07/16/2026,6044,Online Credit Card Tips,,33
07/16/2026,6044,In-Store Credit Card Tips,,120.38
07/16/2026,6044,Gift Card,78.09,
07/16/2026,6044,3rd Party - DoorDash,693.37,
07/16/2026,6044,3rd Party - UberEats,21.66,
07/16/2026,6044,Cash Over/Short Adjustment,0.72,
07/16/2026,6044,Register Audit Adjustment,386,
07/16/2026,6065,Subject to Tax,,3872.3
07/16/2026,6065,Non-Taxable Sales,,20
07/16/2026,6065,3rd Party Tax Exempt,,193.39
07/16/2026,6065,Sales Tax,,387.46
07/16/2026,6065,In-Store Credit Card,2136.56,
07/16/2026,6065,Online Credit card,1635.21,
07/16/2026,6065,Online Credit Card Tips,,30
07/16/2026,6065,In-Store Credit Card Tips,,103.69
07/16/2026,6065,Gift Card,42.05,
07/16/2026,6065,3rd Party - DoorDash,322.8,
07/16/2026,6065,3rd Party - GrubHub,53.72,
07/16/2026,6065,3rd Party - UberEats,193.39,
07/16/2026,6065,Cash Over/Short Adjustment,0.11,
07/16/2026,6065,Register Audit Adjustment,223,
07/16/2026,6067,Subject to Tax,,4427.72
07/16/2026,6067,Non-Taxable Sales,,25.5
07/16/2026,6067,3rd Party Tax Exempt,,82.01
07/16/2026,6067,Sales Tax,,500.47
07/16/2026,6067,In-Store Credit Card,2676.41,
07/16/2026,6067,Online Credit card,1483.47,
07/16/2026,6067,Online Credit Card Tips,,29
07/16/2026,6067,In-Store Credit Card Tips,,139.03
07/16/2026,6067,3rd Party - DoorDash,506.48,
07/16/2026,6067,3rd Party - UberEats,82.01,
07/16/2026,6067,Cash Over/Short Adjustment,0.36,
07/16/2026,6067,Register Audit Adjustment,455,
07/16/2026,6072,Subject to Tax,,5263.57
07/16/2026,6072,Non-Taxable Sales,,22
07/16/2026,6072,3rd Party Tax Exempt,,101.54
07/16/2026,6072,Register Audit,734,
07/16/2026,6072,Sales Tax,,621.11
07/16/2026,6072,In-Store Credit Card,2938.62,
07/16/2026,6072,Online Credit card,1345.86,
07/16/2026,6072,Online Gift Card,40.75,
07/16/2026,6072,Online Credit Card Tips,,39
07/16/2026,6072,In-Store Credit Card Tips,,174.37
07/16/2026,6072,Gift Card,45.95,
07/16/2026,6072,3rd Party - DoorDash,966.71,
07/16/2026,6072,3rd Party - GrubHub,48.96,
07/16/2026,6072,3rd Party - UberEats,101.54,
07/16/2026,6072,Cash Over/Short Adjustment,,0.8
07/16/2026,6074,Subject to Tax,,3037.85
07/16/2026,6074,Non-Taxable Sales,,15
07/16/2026,6074,3rd Party Tax Exempt,,152.71
07/16/2026,6074,Register Audit,88,
07/16/2026,6074,Sales Tax,,273.4
07/16/2026,6074,In-Store Credit Card,2268.46,
07/16/2026,6074,Online Credit card,1121.34,
07/16/2026,6074,Online Credit Card Tips,,42.88
07/16/2026,6074,In-Store Credit Card Tips,,147.65
07/16/2026,6074,Gift Card,38.62,
07/16/2026,6074,3rd Party - UberEats,152.71,
