Date,Class,Transaction Category,Debit,Credit
07/27/2026,4052,In-Store Credit Card Tips,,154.25
07/27/2026,4052,Gift Card,27.39,
07/27/2026,4052,3rd Party - DoorDash,746.36,
07/27/2026,4052,3rd Party - GrubHub,47.94,
07/27/2026,4052,3rd Party - UberEats,80.97,
07/27/2026,4052,Cash Over/Short Adjustment,,0.1
07/27/2026,4061,Subject to Tax,,3294.73
07/27/2026,4061,Register Audit,357,
07/27/2026,4061,Sales Tax,,321.21
07/27/2026,4061,In-Store Credit Card,2167.65,
07/27/2026,4061,Online Credit card,618.53,
07/27/2026,4061,Online Credit Card Tips,,25
07/27/2026,4061,In-Store Credit Card Tips,,130.43
07/27/2026,4061,Gift Card,15.75,
07/27/2026,4061,3rd Party - DoorDash,422.97,
07/27/2026,4061,3rd Party - UberEats,190.46,
07/27/2026,4061,Cash Over/Short Adjustment,,0.99
07/27/2026,4074,Subject to Tax,,2229.84
07/27/2026,4074,Register Audit,114,
07/27/2026,4074,Sales Tax,,217.4
07/27/2026,4074,In-Store Credit Card,1398.92,
07/27/2026,4074,Online Credit card,432.72,
07/27/2026,4074,Online Gift Card,12.74,
07/27/2026,4074,Online Credit Card Tips,,18
07/27/2026,4074,In-Store Credit Card Tips,,118.47
07/27/2026,4074,Online Gift Card Tips,,1
07/27/2026,4074,Gift Card,13.18,
07/27/2026,4074,3rd Party - DoorDash,490.13,
07/27/2026,4074,3rd Party - UberEats,123.6,
07/27/2026,4074,Cash Over/Short Adjustment,,0.58
07/27/2026,5042,Subject to Tax,,2907.1
07/27/2026,5042,Non-Taxable Sales,,5
07/27/2026,5042,3rd Party Tax Exempt,,572.16
07/27/2026,5042,Register Audit,223,
07/27/2026,5042,Sales Tax,,200.4
07/27/2026,5042,In-Store Credit Card,1927.12,
07/27/2026,5042,Payout,47.16,
07/27/2026,5042,Online Credit card,1044.93,
07/27/2026,5042,Online Credit Card Tips,,36.27
07/27/2026,5042,In-Store Credit Card Tips,,139.64
07/27/2026,5042,Gift Card,46.83,
07/27/2026,5042,3rd Party - DoorDash,339.04,
07/27/2026,5042,3rd Party - GrubHub,11.88,
07/27/2026,5042,3rd Party - UberEats,221.24,
07/27/2026,5042,Cash Over/Short Adjustment,,0.63
07/27/2026,5043,Subject to Tax,,4522
07/27/2026,5043,Non-Taxable Sales,,17.5
07/27/2026,5043,3rd Party Tax Exempt,,1220.9
07/27/2026,5043,Register Audit,710,
07/27/2026,5043,Sales Tax,,307.41
07/27/2026,5043,In-Store Credit Card,2299.01,
07/27/2026,5043,Online Credit card,2006.11,
07/27/2026,5043,Online Gift Card,10,
07/27/2026,5043,Online Credit Card Tips,,66
07/27/2026,5043,In-Store Credit Card Tips,,139.14
07/27/2026,5043,Gift Card,27.47,
07/27/2026,5043,3rd Party - DoorDash,726.51,
07/27/2026,5043,3rd Party - UberEats,494.39,
07/27/2026,5043,Cash Over/Short Adjustment,,0.54
07/27/2026,5049,Subject to Tax,,2888.45
07/27/2026,5049,Non-Taxable Sales,,5
07/27/2026,5049,3rd Party Tax Exempt,,543.4
07/27/2026,5049,Register Audit,301,
07/27/2026,5049,Sales Tax,,236.4
07/27/2026,5049,In-Store Credit Card,1866.19,
07/27/2026,5049,Online Credit card,1058.73,
07/27/2026,5049,Online Gift Card,35,
07/27/2026,5049,Online Credit Card Tips,,46
07/27/2026,5049,In-Store Credit Card Tips,,103.1
07/27/2026,5049,Gift Card,18.45,
07/27/2026,5049,3rd Party - DoorDash,543.4,
07/27/2026,5049,Cash Over/Short Adjustment,,0.42
07/27/2026,5051,Subject to Tax,,2715
07/27/2026,5051,Non-Taxable Sales,,16
07/27/2026,5051,3rd Party Tax Exempt,,827.86
07/27/2026,5051,Register Audit,297,
07/27/2026,5051,Sales Tax,,186.62
07/27/2026,5051,In-Store Credit Card,1644.62,
07/27/2026,5051,Payout,19.16,
07/27/2026,5051,Online Credit card,1041,
07/27/2026,5051,Online Credit Card Tips,,14
07/27/2026,5051,In-Store Credit Card Tips,,69.82
07/27/2026,5051,3rd Party - DoorDash,651.2,
07/27/2026,5051,3rd Party - UberEats,176.66,
07/27/2026,5051,Cash Over/Short Adjustment,,0.34
07/27/2026,5057,Subject to Tax,,3044.15
07/27/2026,5057,Non-Taxable Sales,,6
07/27/2026,5057,3rd Party Tax Exempt,,579.02
07/27/2026,5057,Register Audit,272,
07/27/2026,5057,Sales Tax,,240.72
07/27/2026,5057,In-Store Credit Card,2291.68,
07/27/2026,5057,Online Credit card,868.6,
07/27/2026,5057,Online Gift Card,14.47,
07/27/2026,5057,Online Credit Card Tips,,26.02
07/27/2026,5057,In-Store Credit Card Tips,,136.06
07/27/2026,5057,Gift Card,6.7,
07/27/2026,5057,3rd Party - DoorDash,372.89,
07/27/2026,5057,3rd Party - UberEats,206.13,
07/27/2026,5057,Cash Over/Short Adjustment,,0.5
07/27/2026,5059,Subject to Tax,,2206.8
07/27/2026,5059,Non-Taxable Sales,,5
07/27/2026,5059,3rd Party Tax Exempt,,369.02
07/27/2026,5059,Sales Tax,,151.82
07/27/2026,5059,In-Store Credit Card,1710.64,
07/27/2026,5059,Online Credit card,613.05,
07/27/2026,5059,Online Credit Card Tips,,17
07/27/2026,5059,In-Store Credit Card Tips,,97.13
07/27/2026,5059,3rd Party - DoorDash,189.33,
07/27/2026,5059,3rd Party - UberEats,179.69,
07/27/2026,5059,Cash Over/Short Adjustment,0.06,
07/27/2026,5059,Register Audit Adjustment,154,
07/27/2026,5062,Subject to Tax,,2331.75
07/27/2026,5062,Non-Taxable Sales,,15.5
07/27/2026,5062,3rd Party Tax Exempt,,322.57
07/27/2026,5062,Tax Exempt,,2239.2
07/27/2026,5062,Sales Tax,,162
07/27/2026,5062,In-Store Credit Card,4095.18,
07/27/2026,5062,Online Credit card,667.46,
07/27/2026,5062,Online Credit Card Tips,,22
07/27/2026,5062,In-Store Credit Card Tips,,139.84
07/27/2026,5062,Gift Card,2.18,
07/27/2026,5062,3rd Party - DoorDash,138.61,
07/27/2026,5062,3rd Party - UberEats,183.96,
07/27/2026,5062,Cash Over/Short Adjustment,0.47,
07/27/2026,5062,Register Audit Adjustment,145,
07/27/2026,5101,Subject to Tax,,1912.05
07/27/2026,5101,Non-Taxable Sales,,13
07/27/2026,5101,3rd Party Tax Exempt,,453.83
07/27/2026,5101,Register Audit,159,
07/27/2026,5101,Sales Tax,,132.66
07/27/2026,5101,In-Store Credit Card,1439.99,
07/27/2026,5101,Online Credit card,547.07,
07/27/2026,5101,Online Credit Card Tips,,8
07/27/2026,5101,In-Store Credit Card Tips,,80.07
07/27/2026,5101,3rd Party - DoorDash,269.29,
07/27/2026,5101,3rd Party - GrubHub,49.86,
07/27/2026,5101,3rd Party - UberEats,134.68,
07/27/2026,5101,Cash Over/Short Adjustment,,0.28
07/27/2026,5112,Subject to Tax,,2048.35
07/27/2026,5112,Non-Taxable Sales,,10.5
07/27/2026,5112,3rd Party Tax Exempt,,386.31
07/27/2026,5112,Register Audit,327,
07/27/2026,5112,Sales Tax,,161.63
07/27/2026,5112,In-Store Credit Card,1428.88,
07/27/2026,5112,Online Credit card,565.85,
07/27/2026,5112,Online Credit Card Tips,,12.44
07/27/2026,5112,In-Store Credit Card Tips,,87.84
07/27/2026,5112,3rd Party - DoorDash,302.49,
07/27/2026,5112,3rd Party - UberEats,83.82,
07/27/2026,5112,Cash Over/Short Adjustment,,0.97
07/27/2026,5127,Subject to Tax,,3977.35
07/27/2026,5127,3rd Party Tax Exempt,,114.18
07/27/2026,5127,Register Audit,566,
07/27/2026,5127,Sales Tax,,313.38
07/27/2026,5127,In-Store Credit Card,2307.12,
07/27/2026,5127,Online Credit card,1622.32,
07/27/2026,5127,Online Credit Card Tips,,56
07/27/2026,5127,In-Store Credit Card Tips,,164.16
07/27/2026,5127,Gift Card,15,
07/27/2026,5127,3rd Party - DoorDash,114.18,
07/27/2026,5127,Cash Over/Short Adjustment,0.45,
07/27/2026,6026,Subject to Tax,,2910.25
07/27/2026,6026,Non-Taxable Sales,,25.5
07/27/2026,6026,3rd Party Tax Exempt,,155.32
07/27/2026,6026,Register Audit,186,
07/27/2026,6026,Sales Tax,,174.62
07/27/2026,6026,In-Store Credit Card,1794.31,
07/27/2026,6026,Online Credit card,694.05,
07/27/2026,6026,Online Gift Card,34.68,
07/27/2026,6026,Online Credit Card Tips,,11.59
07/27/2026,6026,In-Store Credit Card Tips,,102.84
07/27/2026,6026,Gift Card,15.26,
07/27/2026,6026,3rd Party - DoorDash,438.72,
07/27/2026,6026,3rd Party - GrubHub,61.6,
07/27/2026,6026,3rd Party - UberEats,155.32,
07/27/2026,6026,Cash Over/Short Adjustment,0.18,
07/27/2026,6032,Subject to Tax,,3002.15
07/27/2026,6032,Non-Taxable Sales,,25
07/27/2026,6032,3rd Party Tax Exempt,,189.94
07/27/2026,6032,Sales Tax,,180.08
07/27/2026,6032,In-Store Credit Card,1783.39,
07/27/2026,6032,Online Credit card,1052.06,
07/27/2026,6032,Online Credit Card Tips,,28.51
07/27/2026,6032,In-Store Credit Card Tips,,122.24
07/27/2026,6032,3rd Party - DoorDash,439.64,
07/27/2026,6032,3rd Party - UberEats,189.94,
07/27/2026,6032,Cash Over/Short Adjustment,0.89,
07/27/2026,6032,Register Audit Adjustment,82,
07/27/2026,6037,Subject to Tax,,3219.8
07/27/2026,6037,Register Audit,221,
07/27/2026,6037,Sales Tax,,354.36
07/27/2026,6037,In-Store Credit Card,2042,
07/27/2026,6037,Payout,32.45,
07/27/2026,6037,Online Credit card,1336.52,
07/27/2026,6037,Online Gift Card,49.73,
07/27/2026,6037,Online Credit Card Tips,,58.75
07/27/2026,6037,In-Store Credit Card Tips,,185.2
07/27/2026,6037,Online Gift Card Tips,,2
07/27/2026,6037,Gift Card,25,
07/27/2026,6037,3rd Party - UberEats,113.78,
07/27/2026,6037,Cash Over/Short Adjustment,,0.37
07/27/2026,6039,Subject to Tax,,2836.84
07/27/2026,6039,Non-Taxable Sales,,22
07/27/2026,6039,3rd Party Tax Exempt,,259.46
07/27/2026,6039,Sales Tax,,170.2
07/27/2026,6039,In-Store Credit Card,1757.83,
07/27/2026,6039,Payout,33.36,
07/27/2026,6039,Online Credit card,918.49,
07/27/2026,6039,Online Credit Card Tips,,25
07/27/2026,6039,In-Store Credit Card Tips,,146.67
07/27/2026,6039,Gift Card,11.34,
07/27/2026,6039,3rd Party - DoorDash,327.85,
07/27/2026,6039,3rd Party - GrubHub,18.63,
07/27/2026,6039,3rd Party - UberEats,259.46,
07/27/2026,6039,Cash Over/Short Adjustment,0.21,
07/27/2026,6039,Register Audit Adjustment,133,
07/27/2026,6044,Subject to Tax,,4297.13
07/27/2026,6044,Non-Taxable Sales,,11
07/27/2026,6044,Sales Tax,,485.7
07/27/2026,6044,In-Store Credit Card,2351.5,
07/27/2026,6044,Payout,26.83,
07/27/2026,6044,Online Credit card,1258.57,
07/27/2026,6044,Online Credit Card Tips,,73.09
07/27/2026,6044,In-Store Credit Card Tips,,118.48
07/27/2026,6044,Gift Card Sold,,50
07/27/2026,6044,3rd Party - DoorDash,790.17,
07/27/2026,6044,Cash Over/Short Adjustment,0.33,
07/27/2026,6044,Register Audit Adjustment,608,
07/27/2026,6065,Subject to Tax,,2004.34
07/27/2026,6065,Non-Taxable Sales,,5
07/27/2026,6065,3rd Party Tax Exempt,,455.87
07/27/2026,6065,Sales Tax,,200.62
07/27/2026,6065,In-Store Credit Card,1371.45,
07/27/2026,6065,Payout,22,
07/27/2026,6065,Online Credit card,461.88,
07/27/2026,6065,Online Credit Card Tips,,12
07/27/2026,6065,In-Store Credit Card Tips,,49.39
07/27/2026,6065,3rd Party - DoorDash,209.99,
07/27/2026,6065,3rd Party - GrubHub,27.7,
07/27/2026,6065,3rd Party - UberEats,455.87,
07/27/2026,6065,Cash Over/Short Adjustment,0.33,
07/27/2026,6065,Register Audit Adjustment,178,
07/27/2026,6067,Subject to Tax,,2928.83
07/27/2026,6067,Non-Taxable Sales,,10
07/27/2026,6067,3rd Party Tax Exempt,,16.56
07/27/2026,6067,Sales Tax,,331
07/27/2026,6067,In-Store Credit Card,1752.6,
07/27/2026,6067,Online Credit card,910.75,
07/27/2026,6067,Online Gift Card,14.03,
07/27/2026,6067,Online Credit Card Tips,,22
07/27/2026,6067,In-Store Credit Card Tips,,118.7
07/27/2026,6067,Gift Card,39.14,
07/27/2026,6067,3rd Party - DoorDash,309.12,
07/27/2026,6067,3rd Party - GrubHub,24.31,
07/27/2026,6067,3rd Party - UberEats,16.56,
07/27/2026,6067,Cash Over/Short Adjustment,0.58,
07/27/2026,6067,Register Audit Adjustment,360,
07/27/2026,6072,Subject to Tax,,4385.83
07/27/2026,6072,Non-Taxable Sales,,32.5
07/27/2026,6072,3rd Party Tax Exempt,,258.85
07/27/2026,6072,Register Audit,650,
07/27/2026,6072,Sales Tax,,517.58
07/27/2026,6072,In-Store Credit Card,2136.52,
07/27/2026,6072,Online Credit card,1333.59,
07/27/2026,6072,Online Credit Card Tips,,47
07/27/2026,6072,In-Store Credit Card Tips,,123.53
07/27/2026,6072,Gift Card,105.14,
07/27/2026,6072,3rd Party - DoorDash,844.65,
07/27/2026,6072,3rd Party - GrubHub,36.88,
07/27/2026,6072,3rd Party - UberEats,258.85,
07/27/2026,6072,Cash Over/Short Adjustment,,0.34
07/27/2026,6074,Subject to Tax,,2545
07/27/2026,6074,Non-Taxable Sales,,10
07/27/2026,6074,3rd Party Tax Exempt,,37.26
07/27/2026,6074,Register Audit,245,
07/27/2026,6074,Sales Tax,,229.08
07/27/2026,6074,In-Store Credit Card,1948.15,
07/27/2026,6074,Online Credit card,706.6,
07/27/2026,6074,Online Gift Card,23.32,
07/27/2026,6074,Online Credit Card Tips,,20
07/27/2026,6074,In-Store Credit Card Tips,,119.03
07/27/2026,6074,3rd Party - UberEats,37.26,
07/27/2026,6074,Cash Over/Short Adjustment,0.04,
07/27/2026,6076,Subject to Tax,,2052.42
07/27/2026,6076,Non-Taxable Sales,,10
07/27/2026,6076,3rd Party Tax Exempt,,172.8
07/27/2026,6076,Sales Tax,,184.72
07/27/2026,6076,In-Store Credit Card,972.94,
07/27/2026,6076,Online Credit card,618.46,
07/27/2026,6076,Online Credit Card Tips,,12
07/27/2026,6076,In-Store Credit Card Tips,,58.4
07/27/2026,6076,Gift Card,39.84,
07/27/2026,6076,3rd Party - DoorDash,529.12,
07/27/2026,6076,3rd Party - UberEats,172.8,
07/27/2026,6076,Cash Over/Short Adjustment,0.18,
07/27/2026,6076,Register Audit Adjustment,157,
07/27/2026,6083,Subject to Tax,,2337.01
07/27/2026,6083,3rd Party Tax Exempt,,62.64
07/27/2026,6083,Register Audit,77,
07/27/2026,6083,Sales Tax,,210.37
07/27/2026,6083,In-Store Credit Card,1557.87,
07/27/2026,6083,Online Credit card,813.38,
07/27/2026,6083,Online Credit Card Tips,,24.6
07/27/2026,6083,In-Store Credit Card Tips,,124.86
07/27/2026,6083,Gift Card,11.08,
07/27/2026,6083,3rd Party - DoorDash,237.71,
07/27/2026,6083,3rd Party - UberEats,62.64,
07/27/2026,6083,Cash Over/Short Adjustment,,0.2
07/27/2026,6088,Subject to Tax,,2908.57
07/27/2026,6088,Non-Taxable Sales,,5
07/27/2026,6088,3rd Party Tax Exempt,,59.01
07/27/2026,6088,Register Audit,195,
07/27/2026,6088,Sales Tax,,291.07
07/27/2026,6088,In-Store Credit Card,1868.1,
07/27/2026,6088,Online Credit card,981.68,
07/27/2026,6088,Online Credit Card Tips,,29
07/27/2026,6088,In-Store Credit Card Tips,,82.05
07/27/2026,6088,Gift Card,2.09,
07/27/2026,6088,3rd Party - DoorDash,255.14,
07/27/2026,6088,3rd Party - GrubHub,13.07,
07/27/2026,6088,3rd Party - UberEats,59.01,
07/27/2026,6088,Cash Over/Short Adjustment,0.61,
07/27/2026,6093,Subject to Tax,,2554.86
07/27/2026,6093,Non-Taxable Sales,,10
07/27/2026,6093,Register Audit,222,
07/27/2026,6093,Sales Tax,,288.71
07/27/2026,6093,In-Store Credit Card,1973.84,
07/27/2026,6093,Payout,56.17,
07/27/2026,6093,Online Credit card,670.8,
07/27/2026,6093,Online Credit Card Tips,,35
07/27/2026,6093,In-Store Credit Card Tips,,134.33
07/27/2026,6093,3rd Party - DoorDash,100.29,
07/27/2026,6093,Cash Over/Short Adjustment,,0.2
07/27/2026,6094,Subject to Tax,,1615.96
07/27/2026,6094,Non-Taxable Sales,,18.5
07/27/2026,6094,3rd Party Tax Exempt,,40.84
07/27/2026,6094,Register Audit,105,
07/27/2026,6094,Sales Tax,,161.71
07/27/2026,6094,In-Store Credit Card,733.67,
07/27/2026,6094,Online Credit card,761.27,
07/27/2026,6094,Online Gift Card,28.83,
07/27/2026,6094,Online Credit Card Tips,,26
07/27/2026,6094,In-Store Credit Card Tips,,63.73
07/27/2026,6094,3rd Party - DoorDash,172.17,
07/27/2026,6094,3rd Party - GrubHub,84.06,
07/27/2026,6094,3rd Party - UberEats,40.84,
07/27/2026,6094,Cash Over/Short Adjustment,0.9,
07/27/2026,6102,Subject to Tax,,3018.91
