Date,Class,Transaction Category,Debit,Credit
07/10/2026,2017,3rd Party - DoorDash,487.95,
07/10/2026,2017,3rd Party - UberEats,93.2,
07/10/2026,2017,Payin,,213
07/10/2026,2017,Cash Over/Short Adjustment,0.78,
07/10/2026,2020,Subject to Tax,,317.12
07/10/2026,2020,Non-Taxable Sales,,3705.77
07/10/2026,2020,3rd Party Tax Exempt,,10.54
07/10/2026,2020,Register Audit,657,
07/10/2026,2020,Sales Tax,,22.51
07/10/2026,2020,In-Store Credit Card,2138.57,
07/10/2026,2020,Online Credit card,1078.66,
07/10/2026,2020,Online Credit Card Tips,,22
07/10/2026,2020,In-Store Credit Card Tips,,129.06
07/10/2026,2020,Gift Card,89,
07/10/2026,2020,3rd Party - DoorDash,546.14,
07/10/2026,2020,3rd Party - GrubHub,35.09,
07/10/2026,2020,Payin,,338
07/10/2026,2020,Cash Over/Short Adjustment,0.54,
07/10/2026,2023,Subject to Tax,,162.25
07/10/2026,2023,Non-Taxable Sales,,3891.85
07/10/2026,2023,3rd Party Tax Exempt,,18.6
07/10/2026,2023,Register Audit,694,
07/10/2026,2023,Sales Tax,,11.48
07/10/2026,2023,In-Store Credit Card,1823.87,
07/10/2026,2023,Payout,43.2,
07/10/2026,2023,Online Credit card,1065.16,
07/10/2026,2023,Online Gift Card,116.53,
07/10/2026,2023,Online Credit Card Tips,,29
07/10/2026,2023,In-Store Credit Card Tips,,124.51
07/10/2026,2023,Online Gift Card Tips,,3
07/10/2026,2023,Gift Card,53.27,
07/10/2026,2023,3rd Party - DoorDash,493.79,
07/10/2026,2023,3rd Party - GrubHub,63.36,
07/10/2026,2023,3rd Party - UberEats,207.21,
07/10/2026,2023,Payin,,320
07/10/2026,2023,Cash Over/Short Adjustment,0.3,
07/10/2026,2024,Subject to Tax,,159.1
07/10/2026,2024,Non-Taxable Sales,,3278.75
07/10/2026,2024,3rd Party Tax Exempt,,32.4
07/10/2026,2024,Register Audit,366,
07/10/2026,2024,Sales Tax,,12.37
07/10/2026,2024,In-Store Credit Card,1829.68,
07/10/2026,2024,Online Credit card,950.56,
07/10/2026,2024,Online Gift Card,9.9,
07/10/2026,2024,Online Credit Card Tips,,27
07/10/2026,2024,In-Store Credit Card Tips,,123.63
07/10/2026,2024,Gift Card,47.86,
07/10/2026,2024,3rd Party - DoorDash,568.66,
07/10/2026,2024,3rd Party - GrubHub,31.97,
07/10/2026,2024,3rd Party - UberEats,81.41,
07/10/2026,2024,Payin,,252
07/10/2026,2024,Cash Over/Short Adjustment,,0.79
07/10/2026,2047,Subject to Tax,,188.85
07/10/2026,2047,Non-Taxable Sales,,4441.91
07/10/2026,2047,3rd Party Tax Exempt,,22.14
07/10/2026,2047,Register Audit,667,
07/10/2026,2047,Sales Tax,,13.01
07/10/2026,2047,In-Store Credit Card,2342.37,
07/10/2026,2047,Online Credit card,1162.96,
07/10/2026,2047,Online Credit Card Tips,,23
07/10/2026,2047,In-Store Credit Card Tips,,118.07
07/10/2026,2047,Gift Card,83.2,
07/10/2026,2047,3rd Party - DoorDash,687.65,
07/10/2026,2047,3rd Party - UberEats,150.41,
07/10/2026,2047,Payin,,287
07/10/2026,2047,Cash Over/Short Adjustment,0.39,
07/10/2026,4003,Subject to Tax,,5468.6
07/10/2026,4003,Register Audit,553.16,
07/10/2026,4003,Sales Tax,,533.15
07/10/2026,4003,In-Store Credit Card,2799.1,
07/10/2026,4003,Online Credit card,1789.75,
07/10/2026,4003,Online Gift Card,11.74,
07/10/2026,4003,Online Credit Card Tips,,62.5
07/10/2026,4003,In-Store Credit Card Tips,,156.84
07/10/2026,4003,3rd Party - DoorDash,941.45,
07/10/2026,4003,3rd Party - GrubHub,15.53,
07/10/2026,4003,3rd Party - UberEats,440.5,
07/10/2026,4003,Payin,,326
07/10/2026,4003,Cash Over/Short Adjustment,,0.14
07/10/2026,4003,Register Audit Adjustment,,4
07/10/2026,4004,Subject to Tax,,4593.97
07/10/2026,4004,Register Audit,453,
07/10/2026,4004,Sales Tax,,447.97
07/10/2026,4004,In-Store Credit Card,2324.79,
07/10/2026,4004,Online Credit card,1107.93,
07/10/2026,4004,Online Credit Card Tips,,25.2
07/10/2026,4004,In-Store Credit Card Tips,,110.63
07/10/2026,4004,3rd Party - DoorDash,660.33,
07/10/2026,4004,3rd Party - UberEats,779.78,
07/10/2026,4004,Payin,,148
07/10/2026,4004,Cash Over/Short Adjustment,,0.06
07/10/2026,4005,Subject to Tax,,4524.73
07/10/2026,4005,Register Audit,350,
07/10/2026,4005,Sales Tax,,441.24
07/10/2026,4005,In-Store Credit Card,3100.54,
07/10/2026,4005,Online Credit card,888.48,
07/10/2026,4005,In-Store Credit Card Tips,,221.44
07/10/2026,4005,Gift Card,9.68,
07/10/2026,4005,3rd Party - DoorDash,342.54,
07/10/2026,4005,3rd Party - UberEats,495.36,
07/10/2026,4005,Cash Over/Short Adjustment,0.81,
07/10/2026,4008,Subject to Tax,,3945.15
07/10/2026,4008,Register Audit,547,
07/10/2026,4008,Sales Tax,,384.59
07/10/2026,4008,In-Store Credit Card,2167.91,
07/10/2026,4008,Online Credit card,1418.19,
07/10/2026,4008,Online Gift Card,11.74,
07/10/2026,4008,Online Credit Card Tips,,37
07/10/2026,4008,In-Store Credit Card Tips,,143.26
07/10/2026,4008,3rd Party - DoorDash,396,
07/10/2026,4008,3rd Party - UberEats,208.87,
07/10/2026,4008,Payin,,239
07/10/2026,4008,Cash Over/Short Adjustment,,0.71
07/10/2026,4009,Subject to Tax,,3533.83
07/10/2026,4009,Register Audit,431,
07/10/2026,4009,Sales Tax,,344.52
07/10/2026,4009,In-Store Credit Card,2174.52,
07/10/2026,4009,Payout,45.47,
07/10/2026,4009,Online Credit card,857.29,
07/10/2026,4009,Online Gift Card,37.35,
07/10/2026,4009,Online Credit Card Tips,,14.79
07/10/2026,4009,In-Store Credit Card Tips,,89.62
07/10/2026,4009,Online Gift Card Tips,,3
07/10/2026,4009,Gift Card,14.71,
07/10/2026,4009,3rd Party - DoorDash,359.72,
07/10/2026,4009,3rd Party - UberEats,216.61,
07/10/2026,4009,Payin,,151
07/10/2026,4009,Cash Over/Short Adjustment,0.09,
07/10/2026,4010,Subject to Tax,,2512.59
07/10/2026,4010,Register Audit,442,
07/10/2026,4010,Sales Tax,,244.99
07/10/2026,4010,In-Store Credit Card,1415.84,
07/10/2026,4010,Online Credit card,617.72,
07/10/2026,4010,In-Store Credit Card Tips,,122.58
07/10/2026,4010,3rd Party - DoorDash,307.11,
07/10/2026,4010,3rd Party - UberEats,337.06,
07/10/2026,4010,Payin,,240
07/10/2026,4010,Cash Over/Short Adjustment,0.43,
07/10/2026,4015,Subject to Tax,,4647.84
07/10/2026,4015,Register Audit,453,
07/10/2026,4015,Sales Tax,,453.14
07/10/2026,4015,In-Store Credit Card,2366.35,
07/10/2026,4015,Online Credit card,1516.32,
07/10/2026,4015,Online Gift Card,12.89,
07/10/2026,4015,Online Credit Card Tips,,32
07/10/2026,4015,In-Store Credit Card Tips,,174.29
07/10/2026,4015,Gift Card,51.12,
07/10/2026,4015,3rd Party - DoorDash,468.9,
07/10/2026,4015,3rd Party - GrubHub,14.09,
07/10/2026,4015,3rd Party - UberEats,428.73,
07/10/2026,4015,Cash Over/Short Adjustment,,0.13
07/10/2026,4015,Register Audit Adjustment,,4
07/10/2026,4021,Subject to Tax,,3199.82
07/10/2026,4021,Register Audit,357,
07/10/2026,4021,Sales Tax,,311.96
07/10/2026,4021,In-Store Credit Card,1606.57,
07/10/2026,4021,Online Credit card,1054.94,
07/10/2026,4021,Online Gift Card,11.43,
07/10/2026,4021,Online Credit Card Tips,,26
07/10/2026,4021,In-Store Credit Card Tips,,103.89
07/10/2026,4021,Gift Card,1.72,
07/10/2026,4021,3rd Party - DoorDash,469.92,
07/10/2026,4021,3rd Party - UberEats,284.02,
07/10/2026,4021,Payin,,144
07/10/2026,4021,Cash Over/Short Adjustment,0.07,
07/10/2026,4025,Subject to Tax,,3514.78
07/10/2026,4025,Register Audit,601,
07/10/2026,4025,Sales Tax,,342.77
07/10/2026,4025,In-Store Credit Card,1756.94,
07/10/2026,4025,Online Credit card,845.13,
07/10/2026,4025,Online Credit Card Tips,,27.5
07/10/2026,4025,In-Store Credit Card Tips,,108.28
07/10/2026,4025,Gift Card,17.45,
07/10/2026,4025,3rd Party - DoorDash,574.18,
07/10/2026,4025,3rd Party - GrubHub,46.23,
07/10/2026,4025,3rd Party - UberEats,372.08,
07/10/2026,4025,Payin,,220
07/10/2026,4025,Cash Over/Short Adjustment,0.32,
07/10/2026,4027,Subject to Tax,,4436.47
07/10/2026,4027,Register Audit,495,
07/10/2026,4027,Sales Tax,,432.46
07/10/2026,4027,In-Store Credit Card,2296.28,
07/10/2026,4027,Online Credit card,885.79,
07/10/2026,4027,Online Gift Card,35.12,
07/10/2026,4027,In-Store Credit Card Tips,,129.53
07/10/2026,4027,Gift Card,11.57,
07/10/2026,4027,3rd Party - DoorDash,785.61,
07/10/2026,4027,3rd Party - UberEats,678.22,
07/10/2026,4027,Payin,,190
07/10/2026,4027,Cash Over/Short Adjustment,0.87,
07/10/2026,4034,Subject to Tax,,4408.75
07/10/2026,4034,Register Audit,835,
07/10/2026,4034,Sales Tax,,429.89
07/10/2026,4034,In-Store Credit Card,2488.6,
07/10/2026,4034,Online Credit card,1634.38,
07/10/2026,4034,Online Credit Card Tips,,48
07/10/2026,4034,In-Store Credit Card Tips,,147.62
07/10/2026,4034,Gift Card,18.99,
07/10/2026,4034,Gift Card Sold,,70
07/10/2026,4034,3rd Party - DoorDash,403.11,
07/10/2026,4034,Payin,,275
07/10/2026,4034,Cash Over/Short Adjustment,,0.82
07/10/2026,4036,Subject to Tax,,4993.97
07/10/2026,4036,Register Audit,780,
07/10/2026,4036,Sales Tax,,486.84
07/10/2026,4036,In-Store Credit Card,2846.43,
07/10/2026,4036,Online Credit card,1320.28,
07/10/2026,4036,Online Credit Card Tips,,38.64
07/10/2026,4036,In-Store Credit Card Tips,,153.07
07/10/2026,4036,Gift Card,11.74,
07/10/2026,4036,3rd Party - DoorDash,666.94,
07/10/2026,4036,3rd Party - UberEats,407.99,
07/10/2026,4036,Payin,,361
07/10/2026,4036,Cash Over/Short Adjustment,0.14,
07/10/2026,4042,Subject to Tax,,5285.32
07/10/2026,4042,Sales Tax,,515.38
07/10/2026,4042,In-Store Credit Card,2654.21,
07/10/2026,4042,Online Credit card,1630.19,
07/10/2026,4042,Online Credit Card Tips,,46
07/10/2026,4042,In-Store Credit Card Tips,,166.5
07/10/2026,4042,Gift Card,40.71,
07/10/2026,4042,3rd Party - DoorDash,1274.97,
07/10/2026,4042,3rd Party - GrubHub,22.92,
07/10/2026,4042,3rd Party - UberEats,124.37,
07/10/2026,4042,Payin,,248
07/10/2026,4042,Cash Over/Short Adjustment,0.83,
07/10/2026,4042,Register Audit Adjustment,513,
07/10/2026,4052,Subject to Tax,,5464.21
07/10/2026,4052,Register Audit,1090,
07/10/2026,4052,Sales Tax,,532.72
07/10/2026,4052,In-Store Credit Card,2819.5,
07/10/2026,4052,Online Credit card,1875.51,
07/10/2026,4052,Online Credit Card Tips,,52.12
07/10/2026,4052,In-Store Credit Card Tips,,162.59
07/10/2026,4052,Gift Card,45,
07/10/2026,4052,3rd Party - DoorDash,744.01,
07/10/2026,4052,3rd Party - UberEats,63.46,
07/10/2026,4052,Payin,,421
07/10/2026,4052,Cash Over/Short Adjustment,,0.84
07/10/2026,4052,Register Audit Adjustment,,4
07/10/2026,4061,Subject to Tax,,4024.69
07/10/2026,4061,Register Audit,666,
07/10/2026,4061,Sales Tax,,392.33
07/10/2026,4061,In-Store Credit Card,2177.96,
07/10/2026,4061,Payout,8.5,
07/10/2026,4061,Online Credit card,1283.57,
07/10/2026,4061,Online Credit Card Tips,,27
07/10/2026,4061,In-Store Credit Card Tips,,138.08
07/10/2026,4061,3rd Party - DoorDash,400.75,
07/10/2026,4061,3rd Party - UberEats,309.9,
07/10/2026,4061,Payin,,264
07/10/2026,4061,Cash Over/Short Adjustment,,0.58
07/10/2026,4074,Subject to Tax,,2918.76
07/10/2026,4074,Register Audit,261,
07/10/2026,4074,Sales Tax,,284.59
07/10/2026,4074,In-Store Credit Card,1678.98,
07/10/2026,4074,Online Credit card,1071.17,
07/10/2026,4074,Online Gift Card,10,
07/10/2026,4074,Online Credit Card Tips,,38.51
07/10/2026,4074,In-Store Credit Card Tips,,109.14
07/10/2026,4074,3rd Party - DoorDash,264.42,
07/10/2026,4074,3rd Party - UberEats,194.55,
07/10/2026,4074,Payin,,129
07/10/2026,4074,Cash Over/Short Adjustment,,0.12
07/10/2026,5042,Subject to Tax,,4202.4
07/10/2026,5042,3rd Party Tax Exempt,,463.04
07/10/2026,5042,Register Audit,925,
07/10/2026,5042,Sales Tax,,291.19
07/10/2026,5042,In-Store Credit Card,2921.19,
07/10/2026,5042,Online Credit card,1327.65,
07/10/2026,5042,Online Credit Card Tips,,66
07/10/2026,5042,In-Store Credit Card Tips,,201.28
07/10/2026,5042,Gift Card,21.51,
07/10/2026,5042,3rd Party - DoorDash,223.76,
07/10/2026,5042,3rd Party - UberEats,239.28,
07/10/2026,5042,Payin,,434
07/10/2026,5042,Cash Over/Short Adjustment,,0.48
07/10/2026,5043,Subject to Tax,,4903.5
07/10/2026,5043,Non-Taxable Sales,,22
07/10/2026,5043,3rd Party Tax Exempt,,1601.13
07/10/2026,5043,Register Audit,1016,
07/10/2026,5043,Sales Tax,,337.82
07/10/2026,5043,In-Store Credit Card,3378.83,
07/10/2026,5043,Online Credit card,1579.01,
07/10/2026,5043,Online Gift Card,20,
07/10/2026,5043,Online Credit Card Tips,,46.42
07/10/2026,5043,In-Store Credit Card Tips,,199
07/10/2026,5043,Gift Card,33.81,
07/10/2026,5043,3rd Party - DoorDash,986.79,
07/10/2026,5043,3rd Party - UberEats,614.34,
07/10/2026,5043,Payin,,519
07/10/2026,5043,Cash Over/Short Adjustment,0.09,
07/10/2026,5049,Subject to Tax,,3179.3
07/10/2026,5049,Non-Taxable Sales,,36
07/10/2026,5049,3rd Party Tax Exempt,,788.02
07/10/2026,5049,Register Audit,693,
07/10/2026,5049,Sales Tax,,262.44
07/10/2026,5049,In-Store Credit Card,2003.17,
07/10/2026,5049,Online Credit card,1046.94,
07/10/2026,5049,Online Gift Card,21.26,
07/10/2026,5049,Online Credit Card Tips,,20
07/10/2026,5049,In-Store Credit Card Tips,,107.07
07/10/2026,5049,Gift Card,19.66,
07/10/2026,5049,3rd Party - DoorDash,675.28,
07/10/2026,5049,3rd Party - UberEats,112.74,
07/10/2026,5049,Payin,,179
07/10/2026,5049,Cash Over/Short Adjustment,,0.22
07/10/2026,5051,Subject to Tax,,2674.05
07/10/2026,5051,Non-Taxable Sales,,15
07/10/2026,5051,3rd Party Tax Exempt,,839.34
07/10/2026,5051,Register Audit,526,
07/10/2026,5051,Sales Tax,,185.65
07/10/2026,5051,In-Store Credit Card,1892.77,
07/10/2026,5051,Online Credit card,718.05,
07/10/2026,5051,Online Gift Card,9.58,
07/10/2026,5051,Online Credit Card Tips,,10.6
07/10/2026,5051,In-Store Credit Card Tips,,93.2
07/10/2026,5051,Gift Card,26.59,
07/10/2026,5051,Gift Card Sold,,25
07/10/2026,5051,3rd Party - DoorDash,629.06,
07/10/2026,5051,3rd Party - UberEats,210.28,
07/10/2026,5051,Payin,,169
07/10/2026,5051,Cash Over/Short Adjustment,,0.49
07/10/2026,5057,Subject to Tax,,3643.5
07/10/2026,5057,Non-Taxable Sales,,17
07/10/2026,5057,3rd Party Tax Exempt,,743.41
07/10/2026,5057,Register Audit,882,
07/10/2026,5057,Sales Tax,,286.3
07/10/2026,5057,In-Store Credit Card,2266.81,
07/10/2026,5057,Online Credit card,1222.55,
07/10/2026,5057,Online Gift Card,35.67,
07/10/2026,5057,Online Credit Card Tips,,50.75
07/10/2026,5057,In-Store Credit Card Tips,,142.95
07/10/2026,5057,Online Gift Card Tips,,2
07/10/2026,5057,Gift Card,23.66,
07/10/2026,5057,3rd Party - DoorDash,491.99,
07/10/2026,5057,3rd Party - GrubHub,19.68,
07/10/2026,5057,3rd Party - UberEats,231.74,
07/10/2026,5057,Payin,,288
07/10/2026,5057,Cash Over/Short Adjustment,,0.19
07/10/2026,5059,Subject to Tax,,3275.05
07/10/2026,5059,3rd Party Tax Exempt,,543.77
07/10/2026,5059,Sales Tax,,226.66
07/10/2026,5059,In-Store Credit Card,2449.01,
07/10/2026,5059,Online Credit card,728.75,
07/10/2026,5059,Online Gift Card,11.45,
07/10/2026,5059,Online Credit Card Tips,,20
07/10/2026,5059,In-Store Credit Card Tips,,120.31
07/10/2026,5059,Gift Card,37.34,
07/10/2026,5059,3rd Party - DoorDash,397.38,
07/10/2026,5059,3rd Party - GrubHub,43.68,
07/10/2026,5059,3rd Party - UberEats,102.71,
07/10/2026,5059,Payin,,234
07/10/2026,5059,Cash Over/Short Adjustment,0.47,
07/10/2026,5059,Register Audit Adjustment,649,
07/10/2026,5101,Subject to Tax,,3305.7
07/10/2026,5101,Non-Taxable Sales,,31.5
07/10/2026,5101,3rd Party Tax Exempt,,716.2
07/10/2026,5101,Register Audit,388,
07/10/2026,5101,Sales Tax,,227.33
07/10/2026,5101,In-Store Credit Card,2340.95,
07/10/2026,5101,Online Credit card,1264.47,
07/10/2026,5101,Online Credit Card Tips,,46.5
07/10/2026,5101,In-Store Credit Card Tips,,139.9
07/10/2026,5101,Gift Card,20,
07/10/2026,5101,3rd Party - DoorDash,575.74,
07/10/2026,5101,3rd Party - UberEats,140.46,
07/10/2026,5101,Payin,,262
07/10/2026,5101,Cash Over/Short Adjustment,,0.49
07/10/2026,5112,Subject to Tax,,3261.9
07/10/2026,5112,Non-Taxable Sales,,6
07/10/2026,5112,3rd Party Tax Exempt,,428.33
07/10/2026,5112,Register Audit,568,
07/10/2026,5112,Sales Tax,,256.38
07/10/2026,5112,In-Store Credit Card,1734.52,
07/10/2026,5112,Online Credit card,1472.54,
07/10/2026,5112,Online Gift Card,34.89,
07/10/2026,5112,Online Credit Card Tips,,29
07/10/2026,5112,In-Store Credit Card Tips,,86.48
07/10/2026,5112,Gift Card,39.22,
07/10/2026,5112,3rd Party - DoorDash,355.45,
07/10/2026,5112,3rd Party - UberEats,72.88,
07/10/2026,5112,Payin,,209
07/10/2026,5112,Cash Over/Short Adjustment,,0.41
07/10/2026,5127,Subject to Tax,,3916.45
07/10/2026,5127,Non-Taxable Sales,,5
07/10/2026,5127,3rd Party Tax Exempt,,266.55
07/10/2026,5127,Register Audit,815,
07/10/2026,5127,Sales Tax,,308.78
07/10/2026,5127,In-Store Credit Card,2595.33,
07/10/2026,5127,Online Credit card,1417.3,
07/10/2026,5127,Online Credit Card Tips,,49
07/10/2026,5127,In-Store Credit Card Tips,,176.44
07/10/2026,5127,3rd Party - DoorDash,185.09,
07/10/2026,5127,3rd Party - UberEats,81.46,
07/10/2026,5127,Payin,,372
07/10/2026,5127,Cash Over/Short Adjustment,0.04,
07/10/2026,6021,Subject to Tax,,4405.52
07/10/2026,6021,Non-Taxable Sales,,20
07/10/2026,6021,3rd Party Tax Exempt,,93.47
07/10/2026,6021,Register Audit,454,
07/10/2026,6021,Sales Tax,,418.65
07/10/2026,6021,In-Store Credit Card,2695.48,
07/10/2026,6021,Online Credit card,1132.02,
07/10/2026,6021,Online Credit Card Tips,,23
07/10/2026,6021,In-Store Credit Card Tips,,169.65
07/10/2026,6021,Gift Card,5.07,
07/10/2026,6021,3rd Party - DoorDash,970.55,
07/10/2026,6021,3rd Party - UberEats,93.47,
07/10/2026,6021,Payin,,220
07/10/2026,6021,Cash Over/Short Adjustment,,0.3
07/10/2026,6026,Subject to Tax,,3301.23
07/10/2026,6026,Non-Taxable Sales,,5
07/10/2026,6026,3rd Party Tax Exempt,,109.01
07/10/2026,6026,Tax Exempt,,3.3
07/10/2026,6026,Sales Tax,,198.03
07/10/2026,6026,In-Store Credit Card,2258.89,
07/10/2026,6026,Online Credit card,575.6,
07/10/2026,6026,Online Credit Card Tips,,16
07/10/2026,6026,In-Store Credit Card Tips,,157.13
07/10/2026,6026,Gift Card,52.87,
07/10/2026,6026,3rd Party - DoorDash,587.99,
07/10/2026,6026,3rd Party - GrubHub,25.31,
07/10/2026,6026,3rd Party - UberEats,109.01,
07/10/2026,6026,Payin,,176
07/10/2026,6026,Cash Over/Short Adjustment,0.03,
07/10/2026,6026,Register Audit Adjustment,356,
07/10/2026,6032,Subject to Tax,,4381.42
07/10/2026,6032,Non-Taxable Sales,,25.5
07/10/2026,6032,3rd Party Tax Exempt,,312.65
07/10/2026,6032,Sales Tax,,262.86
07/10/2026,6032,In-Store Credit Card,2535.05,
07/10/2026,6032,Online Credit card,1351.98,
07/10/2026,6032,Online Gift Card,16.85,
07/10/2026,6032,Online Credit Card Tips,,56.54
07/10/2026,6032,In-Store Credit Card Tips,,145.28
07/10/2026,6032,Gift Card,24.8,
07/10/2026,6032,3rd Party - DoorDash,674.11,
07/10/2026,6032,3rd Party - UberEats,312.65,
07/10/2026,6032,Payin,,313
07/10/2026,6032,Cash Over/Short Adjustment,0.81,
07/10/2026,6032,Register Audit Adjustment,581,
07/10/2026,6037,Subject to Tax,,3658.68
07/10/2026,6037,Non-Taxable Sales,,23.5
07/10/2026,6037,Register Audit,469,
07/10/2026,6037,Sales Tax,,402.55
07/10/2026,6037,In-Store Credit Card,2805.08,
07/10/2026,6037,Payout,10,
07/10/2026,6037,Online Credit card,1248,
07/10/2026,6037,Online Credit Card Tips,,45
07/10/2026,6037,In-Store Credit Card Tips,,183.77
07/10/2026,6037,3rd Party - UberEats,49.6,
07/10/2026,6037,Payin,,268
07/10/2026,6037,Cash Over/Short Adjustment,,0.18
07/10/2026,6039,Subject to Tax,,4573.21
07/10/2026,6039,Non-Taxable Sales,,23
07/10/2026,6039,3rd Party Tax Exempt,,609.63
07/10/2026,6039,Sales Tax,,274.41
07/10/2026,6039,In-Store Credit Card,2237.23,
07/10/2026,6039,Online Credit card,1874.43,
07/10/2026,6039,Online Credit Card Tips,,59
07/10/2026,6039,In-Store Credit Card Tips,,134.23
07/10/2026,6039,Gift Card,38.33,
07/10/2026,6039,3rd Party - DoorDash,708.3,
07/10/2026,6039,3rd Party - GrubHub,21.56,
07/10/2026,6039,3rd Party - UberEats,609.63,
07/10/2026,6039,Payin,,135
07/10/2026,6039,Register Audit Adjustment,319,
07/10/2026,6044,Subject to Tax,,4538.5
07/10/2026,6044,Non-Taxable Sales,,8
07/10/2026,6044,3rd Party Tax Exempt,,37.73
07/10/2026,6044,Sales Tax,,512.82
07/10/2026,6044,In-Store Credit Card,2713.06,
07/10/2026,6044,Online Credit card,1294.49,
07/10/2026,6044,Online Gift Card,18.72,
07/10/2026,6044,Online Credit Card Tips,,33
07/10/2026,6044,In-Store Credit Card Tips,,140.38
07/10/2026,6044,Gift Card,19.37,
07/10/2026,6044,3rd Party - DoorDash,610.53,
07/10/2026,6044,3rd Party - UberEats,37.73,
07/10/2026,6044,Payin,,345
07/10/2026,6044,Cash Over/Short Adjustment,0.53,
07/10/2026,6044,Register Audit Adjustment,921,
07/10/2026,6065,Subject to Tax,,3316.91
07/10/2026,6065,Non-Taxable Sales,,15.5
07/10/2026,6065,3rd Party Tax Exempt,,176.74
07/10/2026,6065,Sales Tax,,331.86
07/10/2026,6065,In-Store Credit Card,1644.07,
07/10/2026,6065,Online Credit card,1387.45,
07/10/2026,6065,Online Gift Card,50,
07/10/2026,6065,Online Credit Card Tips,,55
07/10/2026,6065,In-Store Credit Card Tips,,90.67
07/10/2026,6065,Online Gift Card Tips,,3
07/10/2026,6065,3rd Party - DoorDash,511.84,
07/10/2026,6065,3rd Party - GrubHub,20.18,
07/10/2026,6065,3rd Party - UberEats,176.74,
07/10/2026,6065,Payin,,103
07/10/2026,6065,Cash Over/Short Adjustment,0.4,
07/10/2026,6065,Register Audit Adjustment,302,
07/10/2026,6067,Subject to Tax,,3875.79
07/10/2026,6067,Non-Taxable Sales,,20
07/10/2026,6067,3rd Party Tax Exempt,,45.54
07/10/2026,6067,Sales Tax,,438.06
07/10/2026,6067,In-Store Credit Card,2948.46,
07/10/2026,6067,Online Credit card,885.14,
07/10/2026,6067,Online Credit Card Tips,,20.1
07/10/2026,6067,In-Store Credit Card Tips,,180.66
07/10/2026,6067,Gift Card,62.56,
07/10/2026,6067,Gift Card Sold,,10
07/10/2026,6067,3rd Party - DoorDash,353.54,
07/10/2026,6067,3rd Party - UberEats,45.54,
07/10/2026,6067,Payin,,378
07/10/2026,6067,Cash Over/Short Adjustment,0.91,
07/10/2026,6067,Register Audit Adjustment,672,
07/10/2026,6072,Subject to Tax,,5674.77
07/10/2026,6072,Non-Taxable Sales,,56.5
07/10/2026,6072,3rd Party Tax Exempt,,91.55
07/10/2026,6072,Register Audit,855,
07/10/2026,6072,Sales Tax,,669.71
07/10/2026,6072,In-Store Credit Card,3298.41,
07/10/2026,6072,Online Credit card,1943.79,
07/10/2026,6072,Online Gift Card,62,
07/10/2026,6072,Online Credit Card Tips,,55
07/10/2026,6072,In-Store Credit Card Tips,,204.31
07/10/2026,6072,Gift Card,10.12,
07/10/2026,6072,3rd Party - DoorDash,901.01,
07/10/2026,6072,3rd Party - UberEats,91.55,
07/10/2026,6072,Payin,,410
07/10/2026,6072,Cash Over/Short Adjustment,,0.04
07/10/2026,6074,Subject to Tax,,3500.77
07/10/2026,6074,Non-Taxable Sales,,20.5
07/10/2026,6074,3rd Party Tax Exempt,,97.91
07/10/2026,6074,Sales Tax,,315.12
