Date,Class,Transaction Category,Debit,Credit
08/04/2026,4052,Online Credit Card Tips,,21
08/04/2026,4052,In-Store Credit Card Tips,,177.46
08/04/2026,4052,Gift Card,48.07,
08/04/2026,4052,3rd Party - DoorDash,617.81,
08/04/2026,4052,3rd Party - UberEats,70.39,
08/04/2026,4052,Cash Over/Short Adjustment,0.23,
08/04/2026,4052,Register Audit Adjustment,1,
08/04/2026,4061,Subject to Tax,,3685.06
08/04/2026,4061,Register Audit,410,
08/04/2026,4061,Sales Tax,,359.29
08/04/2026,4061,In-Store Credit Card,2046.24,
08/04/2026,4061,Payout,56.16,
08/04/2026,4061,Online Credit card,1016.71,
08/04/2026,4061,Online Gift Card,35.67,
08/04/2026,4061,Online Credit Card Tips,,32.72
08/04/2026,4061,In-Store Credit Card Tips,,135.39
08/04/2026,4061,Gift Card,24.25,
08/04/2026,4061,3rd Party - DoorDash,465.71,
08/04/2026,4061,3rd Party - UberEats,158.44,
08/04/2026,4061,Cash Over/Short Adjustment,,0.72
08/04/2026,4074,Subject to Tax,,3501.45
08/04/2026,4074,Register Audit,170,
08/04/2026,4074,Sales Tax,,341.44
08/04/2026,4074,In-Store Credit Card,2064.99,
08/04/2026,4074,Online Credit card,1195.1,
08/04/2026,4074,Online Gift Card,43.49,
08/04/2026,4074,Online Credit Card Tips,,47.17
08/04/2026,4074,In-Store Credit Card Tips,,141.89
08/04/2026,4074,3rd Party - DoorDash,498.53,
08/04/2026,4074,3rd Party - UberEats,59.94,
08/04/2026,4074,Cash Over/Short Adjustment,,0.1
08/04/2026,5042,Subject to Tax,,2621.9
08/04/2026,5042,Non-Taxable Sales,,15.5
08/04/2026,5042,3rd Party Tax Exempt,,741.54
08/04/2026,5042,Register Audit,239,
08/04/2026,5042,Sales Tax,,180.51
08/04/2026,5042,In-Store Credit Card,1747.31,
08/04/2026,5042,Payout,6.94,
08/04/2026,5042,Online Credit card,1018.16,
08/04/2026,5042,Online Credit Card Tips,,51
08/04/2026,5042,In-Store Credit Card Tips,,153.5
08/04/2026,5042,Gift Card,11.96,
08/04/2026,5042,3rd Party - DoorDash,281.67,
08/04/2026,5042,3rd Party - UberEats,459.87,
08/04/2026,5042,Cash Over/Short Adjustment,,0.96
08/04/2026,5043,Subject to Tax,,4688.95
08/04/2026,5043,Non-Taxable Sales,,46.5
08/04/2026,5043,3rd Party Tax Exempt,,946.2
08/04/2026,5043,Register Audit,833,
08/04/2026,5043,Sales Tax,,321.12
08/04/2026,5043,In-Store Credit Card,2839.46,
08/04/2026,5043,Online Credit card,1631.28,
08/04/2026,5043,Online Credit Card Tips,,64
08/04/2026,5043,In-Store Credit Card Tips,,182.44
08/04/2026,5043,3rd Party - DoorDash,390.72,
08/04/2026,5043,3rd Party - GrubHub,143.63,
08/04/2026,5043,3rd Party - UberEats,411.85,
08/04/2026,5043,Cash Over/Short Adjustment,,0.73
08/04/2026,5049,Subject to Tax,,2503.94
08/04/2026,5049,Non-Taxable Sales,,5.5
08/04/2026,5049,3rd Party Tax Exempt,,408.82
08/04/2026,5049,Register Audit,590,
08/04/2026,5049,Sales Tax,,204.63
08/04/2026,5049,In-Store Credit Card,1440.7,
08/04/2026,5049,Online Credit card,755.5,
08/04/2026,5049,Online Credit Card Tips,,20
08/04/2026,5049,In-Store Credit Card Tips,,72.04
08/04/2026,5049,Gift Card,20,
08/04/2026,5049,3rd Party - DoorDash,374.8,
08/04/2026,5049,3rd Party - UberEats,34.02,
08/04/2026,5049,Cash Over/Short Adjustment,,0.09
08/04/2026,5051,Subject to Tax,,2270.45
08/04/2026,5051,Non-Taxable Sales,,16
08/04/2026,5051,3rd Party Tax Exempt,,661.51
08/04/2026,5051,Register Audit,196,
08/04/2026,5051,Sales Tax,,156.97
08/04/2026,5051,In-Store Credit Card,1799.09,
08/04/2026,5051,Payout,12.84,
08/04/2026,5051,Online Credit card,544.46,
08/04/2026,5051,Online Credit Card Tips,,11
08/04/2026,5051,In-Store Credit Card Tips,,131.7
08/04/2026,5051,Gift Card,34.57,
08/04/2026,5051,3rd Party - DoorDash,291.71,
08/04/2026,5051,3rd Party - UberEats,369.8,
08/04/2026,5051,Cash Over/Short Adjustment,,0.84
08/04/2026,5057,Subject to Tax,,3094
08/04/2026,5057,Non-Taxable Sales,,13.5
08/04/2026,5057,3rd Party Tax Exempt,,494.28
08/04/2026,5057,Register Audit,468,
08/04/2026,5057,Sales Tax,,244.35
08/04/2026,5057,In-Store Credit Card,1979.9,
08/04/2026,5057,Online Credit card,1035.39,
08/04/2026,5057,Online Gift Card,19.66,
08/04/2026,5057,Online Credit Card Tips,,37
08/04/2026,5057,In-Store Credit Card Tips,,128.89
08/04/2026,5057,Gift Card,15,
08/04/2026,5057,3rd Party - DoorDash,340.75,
08/04/2026,5057,3rd Party - UberEats,153.53,
08/04/2026,5057,Cash Over/Short Adjustment,,0.21
08/04/2026,5059,Subject to Tax,,2129.55
08/04/2026,5059,Non-Taxable Sales,,11
08/04/2026,5059,3rd Party Tax Exempt,,274.46
08/04/2026,5059,Register Audit,290,
08/04/2026,5059,Sales Tax,,147.11
08/04/2026,5059,In-Store Credit Card,1587.73,
08/04/2026,5059,Online Credit card,495.17,
08/04/2026,5059,Online Credit Card Tips,,10
08/04/2026,5059,In-Store Credit Card Tips,,100.16
08/04/2026,5059,Gift Card,25,
08/04/2026,5059,3rd Party - DoorDash,163.49,
08/04/2026,5059,3rd Party - GrubHub,25.68,
08/04/2026,5059,3rd Party - UberEats,85.29,
08/04/2026,5059,Cash Over/Short Adjustment,,0.08
08/04/2026,5062,Subject to Tax,,2531.98
08/04/2026,5062,Non-Taxable Sales,,5
08/04/2026,5062,3rd Party Tax Exempt,,260.64
08/04/2026,5062,Sales Tax,,174.91
08/04/2026,5062,In-Store Credit Card,1764.08,
08/04/2026,5062,Online Credit card,939.21,
08/04/2026,5062,Online Credit Card Tips,,17
08/04/2026,5062,In-Store Credit Card Tips,,147.8
08/04/2026,5062,3rd Party - DoorDash,229.11,
08/04/2026,5062,3rd Party - UberEats,31.53,
08/04/2026,5062,Cash Over/Short Adjustment,0.4,
08/04/2026,5062,Register Audit Adjustment,173,
08/04/2026,5101,Subject to Tax,,2151.95
08/04/2026,5101,3rd Party Tax Exempt,,317
08/04/2026,5101,Register Audit,289,
08/04/2026,5101,Sales Tax,,149.03
08/04/2026,5101,In-Store Credit Card,1547.99,
08/04/2026,5101,Online Credit card,543.99,
08/04/2026,5101,Online Credit Card Tips,,22
08/04/2026,5101,In-Store Credit Card Tips,,75.88
08/04/2026,5101,Gift Card,18.14,
08/04/2026,5101,3rd Party - DoorDash,307.76,
08/04/2026,5101,3rd Party - UberEats,9.24,
08/04/2026,5101,Cash Over/Short Adjustment,,0.26
08/04/2026,5112,Subject to Tax,,2524.45
08/04/2026,5112,Non-Taxable Sales,,13
08/04/2026,5112,3rd Party Tax Exempt,,354
08/04/2026,5112,Register Audit,299,
08/04/2026,5112,Sales Tax,,200.34
08/04/2026,5112,In-Store Credit Card,1821.35,
08/04/2026,5112,Online Credit card,735.72,
08/04/2026,5112,Online Gift Card,19.66,
08/04/2026,5112,Online Credit Card Tips,,26
08/04/2026,5112,In-Store Credit Card Tips,,118.67
08/04/2026,5112,Gift Card,7.18,
08/04/2026,5112,3rd Party - DoorDash,236.34,
08/04/2026,5112,3rd Party - UberEats,117.66,
08/04/2026,5112,Cash Over/Short Adjustment,,0.45
08/04/2026,5127,Subject to Tax,,3745.15
08/04/2026,5127,3rd Party Tax Exempt,,120.05
08/04/2026,5127,Register Audit,595,
08/04/2026,5127,Sales Tax,,295.11
08/04/2026,5127,In-Store Credit Card,2415.15,
08/04/2026,5127,Online Credit card,1232.11,
08/04/2026,5127,Online Gift Card,25,
08/04/2026,5127,Online Credit Card Tips,,50.94
08/04/2026,5127,In-Store Credit Card Tips,,198.23
08/04/2026,5127,Online Gift Card Tips,,3
08/04/2026,5127,Gift Card,25,
08/04/2026,5127,3rd Party - DoorDash,99.01,
08/04/2026,5127,3rd Party - UberEats,21.04,
08/04/2026,5127,Cash Over/Short Adjustment,0.17,
08/04/2026,6021,Subject to Tax,,3293.6
08/04/2026,6021,Non-Taxable Sales,,38.5
08/04/2026,6021,3rd Party Tax Exempt,,97.75
08/04/2026,6021,Register Audit,167,
08/04/2026,6021,Sales Tax,,312.96
08/04/2026,6021,In-Store Credit Card,1814.07,
08/04/2026,6021,Online Credit card,1140.48,
08/04/2026,6021,Online Gift Card,9.26,
08/04/2026,6021,Online Credit Card Tips,,21
08/04/2026,6021,In-Store Credit Card Tips,,121.92
08/04/2026,6021,Gift Card,33.62,
08/04/2026,6021,3rd Party - DoorDash,517.17,
08/04/2026,6021,3rd Party - GrubHub,106.6,
08/04/2026,6021,3rd Party - UberEats,97.75,
08/04/2026,6021,Cash Over/Short Adjustment,,0.22
08/04/2026,6026,Subject to Tax,,3686.75
08/04/2026,6026,Non-Taxable Sales,,36
08/04/2026,6026,3rd Party Tax Exempt,,48.76
08/04/2026,6026,Register Audit,180,
08/04/2026,6026,Sales Tax,,221.16
08/04/2026,6026,In-Store Credit Card,1508.75,
08/04/2026,6026,Online Credit card,1986.89,
08/04/2026,6026,Online Gift Card,13.66,
08/04/2026,6026,Online Credit Card Tips,,53.47
08/04/2026,6026,In-Store Credit Card Tips,,83.82
08/04/2026,6026,Gift Card,41.13,
08/04/2026,6026,3rd Party - DoorDash,317.89,
08/04/2026,6026,3rd Party - GrubHub,32.37,
08/04/2026,6026,3rd Party - UberEats,48.76,
08/04/2026,6026,Cash Over/Short Adjustment,0.51,
08/04/2026,6032,Subject to Tax,,3921.2
08/04/2026,6032,Non-Taxable Sales,,22
08/04/2026,6032,3rd Party Tax Exempt,,342.56
08/04/2026,6032,Register Audit,172,
08/04/2026,6032,Sales Tax,,235.29
08/04/2026,6032,In-Store Credit Card,1873.52,
08/04/2026,6032,Online Credit card,1766.83,
08/04/2026,6032,Online Credit Card Tips,,52
08/04/2026,6032,In-Store Credit Card Tips,,122.6
08/04/2026,6032,Gift Card,12.11,
08/04/2026,6032,3rd Party - DoorDash,528.55,
08/04/2026,6032,3rd Party - UberEats,342.56,
08/04/2026,6032,Cash Over/Short Adjustment,0.08,
08/04/2026,6037,Subject to Tax,,3788.04
08/04/2026,6037,Register Audit,187,
08/04/2026,6037,Sales Tax,,416.79
08/04/2026,6037,In-Store Credit Card,2938.09,
08/04/2026,6037,Payout,12.71,
08/04/2026,6037,Online Credit card,1207.67,
08/04/2026,6037,Online Credit Card Tips,,45
08/04/2026,6037,In-Store Credit Card Tips,,142.52
08/04/2026,6037,Gift Card,35.98,
08/04/2026,6037,3rd Party - UberEats,24.24,
08/04/2026,6037,Cash Over/Short Adjustment,,0.63
08/04/2026,6039,Subject to Tax,,3234.89
08/04/2026,6039,Non-Taxable Sales,,31
08/04/2026,6039,3rd Party Tax Exempt,,101.64
08/04/2026,6039,Sales Tax,,194.04
08/04/2026,6039,In-Store Credit Card,1999.2,
08/04/2026,6039,Payout,25.42,
08/04/2026,6039,Online Credit card,1145.14,
08/04/2026,6039,Online Gift Card,25,
08/04/2026,6039,Online Credit Card Tips,,41
08/04/2026,6039,In-Store Credit Card Tips,,110.74
08/04/2026,6039,Gift Card,77.84,
08/04/2026,6039,3rd Party - DoorDash,254.97,
08/04/2026,6039,3rd Party - UberEats,101.64,
08/04/2026,6039,Cash Over/Short Adjustment,0.1,
08/04/2026,6039,Register Audit Adjustment,84,
08/04/2026,6044,Subject to Tax,,3346.7
08/04/2026,6044,Sales Tax,,378.26
08/04/2026,6044,In-Store Credit Card,1733.77,
08/04/2026,6044,Payout,34,
08/04/2026,6044,Online Credit card,833.41,
08/04/2026,6044,Online Credit Card Tips,,21
08/04/2026,6044,In-Store Credit Card Tips,,104.01
08/04/2026,6044,Gift Card,49.25,
08/04/2026,6044,3rd Party - DoorDash,566.13,
08/04/2026,6044,Cash Over/Short Adjustment,0.41,
08/04/2026,6044,Register Audit Adjustment,633,
08/04/2026,6065,Subject to Tax,,2730.18
08/04/2026,6065,Non-Taxable Sales,,10
08/04/2026,6065,3rd Party Tax Exempt,,100.16
08/04/2026,6065,Sales Tax,,273.19
08/04/2026,6065,In-Store Credit Card,1703.66,
08/04/2026,6065,Online Credit card,868.67,
08/04/2026,6065,Online Credit Card Tips,,28
08/04/2026,6065,In-Store Credit Card Tips,,104.51
08/04/2026,6065,Gift Card,5.9,
08/04/2026,6065,3rd Party - DoorDash,305.16,
08/04/2026,6065,3rd Party - GrubHub,73.44,
08/04/2026,6065,3rd Party - UberEats,100.16,
08/04/2026,6065,Cash Over/Short Adjustment,0.05,
08/04/2026,6065,Register Audit Adjustment,189,
08/04/2026,6067,Subject to Tax,,3045.23
08/04/2026,6067,Non-Taxable Sales,,5
08/04/2026,6067,3rd Party Tax Exempt,,16.08
08/04/2026,6067,Sales Tax,,344.19
08/04/2026,6067,In-Store Credit Card,1966.83,
08/04/2026,6067,Payout,35,
08/04/2026,6067,Online Credit card,824.85,
08/04/2026,6067,Online Credit Card Tips,,26
08/04/2026,6067,In-Store Credit Card Tips,,146.46
08/04/2026,6067,Gift Card,31.22,
08/04/2026,6067,Gift Card Sold,,20
08/04/2026,6067,3rd Party - DoorDash,360.27,
08/04/2026,6067,3rd Party - UberEats,16.08,
08/04/2026,6067,Cash Over/Short Adjustment,0.71,
08/04/2026,6067,Register Audit Adjustment,368,
08/04/2026,6072,Subject to Tax,,5827.67
08/04/2026,6072,Non-Taxable Sales,,11
08/04/2026,6072,3rd Party Tax Exempt,,64.98
08/04/2026,6072,Register Audit,528,
08/04/2026,6072,Sales Tax,,687.73
08/04/2026,6072,In-Store Credit Card,3944.66,
08/04/2026,6072,Payout,30,
08/04/2026,6072,Online Credit card,1543.89,
08/04/2026,6072,Online Credit Card Tips,,40.9
08/04/2026,6072,In-Store Credit Card Tips,,158.01
08/04/2026,6072,Gift Card,47.12,
08/04/2026,6072,Gift Card Sold,,30
08/04/2026,6072,3rd Party - DoorDash,645.11,
08/04/2026,6072,3rd Party - GrubHub,16.9,
08/04/2026,6072,3rd Party - UberEats,64.98,
08/04/2026,6072,Cash Over/Short Adjustment,,0.37
08/04/2026,6074,Subject to Tax,,2348.25
08/04/2026,6074,Non-Taxable Sales,,10
08/04/2026,6074,3rd Party Tax Exempt,,25.38
08/04/2026,6074,Sales Tax,,211.39
08/04/2026,6074,In-Store Credit Card,1735.64,
